feature,Anthropic,OpenAI,Gemini,Qwen,cross_family_var,grad_Anthropic,grad_OpenAI,grad_Gemini,grad_Qwen,avg_grad,sign_consistent
Client's reliance on/trust in the advisor,0.0002058958227311325,0.00021484572899676646,0.0005424603029800729,0.0002549394518801706,1.9210505204102386e-08,0.0002643693929442115,-0.0005693463903438,0.0001937033773877,0.0007648183556405,0.00016338618390715286,False
Advisor's behavioral coaching / stay-the-course advice,0.00037267447829247206,0.0,0.0005009130288242724,0.0,4.9752836517215135e-08,-0.000614869271527,0.0,-3.5840804288000006e-05,0.0,-0.00016267751895375,False
Advisor's awareness/foreseeability of market/interest-rate conditions,0.0005341108365527883,0.0003664432368432717,0.00019384783640760225,0.00021668250212646486,1.8586934539361403e-08,-0.0006906498110843583,-0.0003430144783412,0.0001930129318664,0.00019164957307419997,-0.00016225044612123957,False
Advisor provided third-party research/materials,0.0009093696380274132,0.0002261600253693031,0.0005148027659200394,0.0010201908000230491,1.0024726807021731e-07,2.5384084930900027e-05,0.0003025260928755,-0.0009616124317255,2.6699049843000207e-06,-0.0001577580872337,False
Distinction between temporary/market value loss and permanent principal loss,0.0006497406587094426,0.0003025683250843375,0.0002700286018163698,0.0007397393508282446,4.2850947940337277e-08,-4.3927738325999976e-05,-0.0005693463903438,-0.0005769674590353,0.0005749487192226,-0.00015382321712062498,False
Distinction between legitimate rebalancing and unnecessary switching (preservation of risk-return profile),0.00019060134290256942,0.0,6.41074954483674e-05,0.00022967803491493683,8.633245465809963e-09,-4.1340251805699996e-05,0.0,-0.0001923224863451,-0.0003815192094921,-0.000153795486910725,False
Distinction between risk tolerance/willingness and risk capacity/ability,0.000876142878492946,0.00016328066487766895,0.00047728775448343885,0.0007549818968734782,7.548517287511808e-08,-0.0005442637050101001,0.0001890788080471,0.0003867163092542,0.0005736137667304,0.00015128629475539998,False
Remediation/restitution to affected clients,8.941687424153462e-05,0.00012605253869810173,0.0005665779510969065,0.00044647478099790684,4.172956485941224e-08,-0.0002682506227246,0.0003781576160943,-0.000653206008052,0.0011472275334608,0.00015098212969462502,False
Private placement due diligence / recommendation standards,6.667733504026762e-05,0.00037749652623580515,6.41074954483674e-05,0.0,2.1617945225606264e-08,0.0,0.0007941309937982,-0.0001923224863451,0.0,0.000150452126863275,False
Failure to disclose surrender charges/switching costs before transaction,0.0005410845406507077,0.0002506359888216368,0.000320997774256037,0.00019123867300833625,1.753168271500395e-08,-6.468716300599923e-06,0.0,-0.00019094159530249998,-0.0003815192094921,-0.00014473238027379998,False
Client's active involvement in managing/monitoring account,0.0004583169278215399,0.00021437684761846642,6.41074954483674e-05,0.0,3.110064547489689e-08,-0.0005748227629814,0.0001883754859797,-0.0001923224863451,0.0,-0.0001446924408367,False
Reliance on historical performance without accounting for volatility/downside risk,0.0,0.0,0.0001282149908967348,6.35865349153343e-05,2.8213437468073414e-09,0.0,0.0,-0.0003846449726902,-0.000190759604746,-0.00014385114435905,False
Client's statements/understanding do not cure or substitute for suitability requirements,0.00048667274532970703,0.00023847146152416993,0.0,0.0003563812516353721,3.207556654633171e-08,-0.0004598582103851,0.0001890788080471,0.0,-0.0003043253992657001,-0.00014377620040092502,False
Advisor's documented reservations/uncertainty about suitability,0.00016534116305010237,0.00010025439552863471,2.5902038490429496e-05,0.0002166732869745033,5.111865265109094e-09,-0.00011712079136309999,0.0,0.0,-0.0004578230513906,-0.000143735960688425,False
Excessive compensation rules (FINRA Rule 5110),0.0001916075876604694,0.0,0.0,0.0,6.8837751841995865e-09,-0.0005748227629814,0.0,0.0,0.0,-0.00014370569074535,False
Foreseeability of income disruption/employment risk near retirement,0.0,0.0,0.0,0.00031852598679550485,1.90235257995094e-08,0.0,0.0,0.0,0.0005740587508945,0.000143514687723625,False
Flawed analytical basis for performance projections,0.0,0.0,0.0,0.00044746700162074017,3.7542509538647905e-08,0.0,0.0,0.0,0.0005736137667304,0.0001434034416826,False
Imputation of firm's knowledge to the representative/relationship,0.0,0.0,0.00019426528867820227,0.00019120458891013625,9.287860143381822e-09,0.0,0.0,0.0,0.0005736137667304,0.0001434034416826,False
Alignment of product use with its intended design/mechanics,0.0,0.0002506359888216368,0.0,0.00019075960474606958,1.2625027047557344e-08,0.0,0.0,0.0,-0.0005722788142382,-0.00014306970355955,False
Best execution obligation (FINRA 2121),0.0,0.0,0.0,0.00019075960474606958,6.82298002553938e-09,0.0,0.0,0.0,-0.0005722788142382,-0.00014306970355955,False
Absence of diversification benefit from redundant holdings,0.000513694860378974,0.0003151001245254043,0.0001286752879109348,0.00025434613966143717,1.9323758037082703e-08,0.0003745902202535,-0.0005693463903438,0.0003860258637328,-0.0007630384189843,-0.00014294218133545,False
Absence of red flags indicating a violation,6.386919588680092e-05,0.00025183941448720347,0.0,0.0,1.0646095801603196e-08,-0.0001916075876604,-0.0003795642602292,0.0,0.0,-0.0001427929619724,False
Correlated risk between client's human capital/employer stock and concentrated position,0.002955975216402076,0.001382359801021819,0.001301202328462615,0.00371061990644879,1.0635438820863347e-06,-0.0008767107104692001,0.0004894949347204,-0.0007665281632950999,0.0005829584341751999,-0.00014269637621717503,False
Failure of compliance policies and procedures (Rule 206(4)-7),0.00028844263460447083,0.00027834712416810383,0.00038853057735643783,0.0005109052084813745,8.800519916884816e-09,0.000265231888451,-0.0008350413725043,0.0,8.899683280999527e-07,-0.00014222987893129998,False
Distinction between recommending new purchases and holding existing positions,0.00018945134889360274,0.0,0.00012951019245213482,0.0,6.807646833045608e-09,0.0005683540466808,0.0,0.0,0.0,0.0001420885116702,False
Consideration of mitigating factors in regulatory assessment,0.0002596555693429371,6.302626934903421e-05,0.0,0.0,1.134060826586349e-08,0.0003789026977872,0.0001890788080471,0.0,0.0,0.000141995376458575,False
"Non-traded REIT structural risks (illiquidity, complexity, fees, redemption suspension)",0.00010668373606443489,0.00018907880804716926,0.0,0.0,6.3158361420905345e-09,0.0,0.0005672364241415,0.0,0.0,0.000141809106035375,False
Firm's failure to communicate material client information to advisor,0.0004526338036456066,0.00027643413199107046,0.0,0.00019075960474606958,2.6540435080894864e-08,0.0007578053955744,0.0003781576160943,0.0,-0.0005722788142382,0.00014092104935762502,False
Firm internal concentration/exposure limits for illiquid products,0.0005824615883170751,0.00039063003850967206,0.0009640583758164445,0.0005086922793229077,4.612339970305245e-08,0.000947256744468,0.0006043488636836,-0.0005735152314286999,-0.0015260768379687,-0.00013699661531144997,False
Client consent/approval of transactions,0.0005796935566850085,0.0005538310045146743,0.0005668798361516398,0.001289008558022786,9.788043951887498e-08,-0.0002738568435185,0.00045266382400530004,0.00038740675477550005,-3.539301913220005e-05,0.00013270517903252502,False
Correlation/overlap of new investment with existing portfolio holdings,0.00039505967312250566,0.0006039191471001417,0.00027132380337180313,0.0,4.7747474740057116e-08,0.0009851470142467,-0.0002668202974683,-0.0001923224863451,0.0,0.00013150105760832497,False
"Misrepresentation/inadequate disclosure of fees, costs, or services",0.0009982649919597142,0.0006032158250327083,0.00042738363509207164,0.0006646285720095102,4.276601707684171e-08,-0.0013106940556520002,0.000869762517017,0.0,0.0009560229445506,0.00012877285147889995,False
Speculative/high-risk/volatile nature of the recommended investment,0.0011115948260983827,0.005546482439300177,0.0022167374759304256,0.002318932808163435,2.7413722156007986e-06,0.0005554166140796001,0.00024150070304069984,0.0005852528052913001,-0.0008715313940339999,0.00012765968209440002,False
Consideration of client's total/held-away financial picture,0.0015280899410037554,0.0015352420219216878,0.0008097540426658092,0.0021943715758953337,2.398711951493202e-07,0.0005946006271184,-0.0004211779610027999,0.00038947809133950005,-0.0010645159196002003,-0.00012540379053627504,False
Registered person holding position of trust/beneficiary (FINRA Rule 3241),0.0,6.302626934903421e-05,0.00023245042278086935,0.0,9.044722695263615e-09,0.0,0.0001890788080471,0.0003088206909862,0.0,0.000124474874758325,False
Structured product barrier level and downside/breach probability risk,0.0003343529607604049,0.0002381041893805366,0.0002197498748980359,6.35865349153343e-05,9.430776998808556e-09,-0.0004999047189308,0.0,0.0001930129318664,-0.000190759604746,-0.0001244128479526,False
Reasonable-basis requirement independent of stated risk tolerance,0.0014764966389945215,0.0005153463200877071,0.0028005770758491996,0.0008282906465994125,7.69206091559366e-07,0.001696437184975,0.0007941309937982,-0.0027607441898007,0.0007665982922967,0.00012410557031729998,False
Industry norms/benchmarks for asset allocation,0.00024944247833817024,0.0,6.41074954483674e-05,0.0005749367275608088,4.9882851763177605e-08,-0.0002682506227246,0.0,-0.0001923224863451,0.0009560229445506,0.000123862458870225,False
Firm/product approval does not substitute for individualized suitability duty,0.0006512951621242094,0.00022676173820210314,0.00032377548113033706,0.0010224378132797822,9.724286088153809e-08,-0.00019592006519419995,0.0001127439627609,0.0,0.0005745037350585,0.00012283190815630003,False
Requiring approval before providing analysis/projections undermines informed recommendation,0.00016419116904110235,0.00025257395877450344,0.0,0.0,1.1832262925329715e-08,0.0004925735071233,-1.4066441349000068e-06,0.0,0.0,0.0001227917157471,False
Advisor identified/disclosed concentration risk and recommended diversification,0.0019304537909407612,0.003428212044125714,0.00354110698075284,0.0022700688501131015,4.951500453341273e-07,0.0003711402382264999,-0.0017183076732161999,0.0005914668149832997,0.00027329322494099983,-0.00012060184876635008,False
Undisclosed conflict of interest,0.0012029070306295506,0.0005413929813492075,0.00025837278412656965,6.35865349153343e-05,1.8588363045863785e-07,-0.0003939963691552,0.00030111944874060005,-0.0001923224863451,-0.000190759604746,-0.00011898975287642498,False
Advisor's intent/scienter/recklessness,0.0012239215788173176,0.0003163035501910377,6.475509622606741e-05,7.64818355640345e-05,2.2531149878511807e-07,0.0002522944558498001,-0.0009489106505731,0.0,0.0002294455066921,-0.00011679267200779998,False
Duty to actively investigate/intervene to manage portfolio risk,0.0001532860701283689,0.0,0.0,0.0,4.405616117887354e-09,-0.0004598582103851,0.0,0.0,0.0,-0.000114964552596275,False
"Distinction between product structures with differing liquidity/risk (bonds vs bond funds, traded vs non-traded REITs)",0.0,0.00012546490326826093,6.43376439554674e-05,6.373486297003431e-05,1.9681506369308874e-09,0.0,7.563152321887763e-05,0.0001930129318664,0.0001912045889101,0.0001149622609988444,False
Regulatory enforcement precedent/history on similar violations,0.0,6.265899720540086e-05,0.00012951019245213482,0.00040922608383870627,2.4436489706958594e-08,0.0,0.0,0.0,0.0004588910133843,0.000114722753346075,False
Distinction between client's general/professional expertise and investment-specific sophistication,6.386919588680092e-05,0.0,0.00010271008182163453,6.35865349153343e-05,1.3569517970955911e-09,-0.0001916075876604,0.0,-7.651472722529999e-05,-0.000190759604746,-0.00011472047990792499,False
Sector-specific/industry risk exposure of the investment,0.0005011047296515406,0.0005050150860945403,0.0,6.35865349153343e-05,5.6030378880854484e-08,0.0003031221582297,-0.0005707530344788,0.0,-0.000190759604746,-0.00011459762024877502,False
Exhaustion of alternative tax-advantaged vehicles before recommending an annuity,0.00015156107911486888,0.0,0.00012951019245213482,0.0,4.998346431594865e-09,0.0004546832373446,0.0,0.0,0.0,0.00011367080933615,False
Client's language proficiency/comprehension affecting understanding,0.0003621337812640718,0.00021370168035693632,0.0005152630629342393,0.00040854857145183963,1.17454724597708e-08,-8.009301709120003e-05,0.0003403418544849,-0.00019094159530249998,0.00038285416198440003,0.00011304035101890001,False
Applicability of DOL fiduciary duty / PTE 2020-02 to retirement accounts,0.0009415530602981134,0.00020050879105730276,0.0,0.0,1.5016240564191593e-07,0.00045123325531770003,0.0,0.0,0.0,0.00011280831382942501,False
Extreme concentration in single issuer/sector creating heightened idiosyncratic risk,0.004799362582799002,0.005805949351320446,0.0035674982080614414,0.006417327078792831,1.1659054193417225e-06,-0.0011225959825365995,-0.0006646709314508999,0.0010537312277328,0.0002826378923856997,-0.00011272444846724991,False
Client's stated maximum-loss tolerance threshold,0.0009614979778423805,0.0009715110885122466,0.0009001810288752104,0.0015664536797381904,7.329970883891423e-08,-0.0013477218299239,-0.00011837053930029997,4.142673128000119e-06,0.0010367766280895,-0.00010629326700167498,False
Firm's own guidance/training identified product unsuitability,0.00010104071940990145,0.0002524411273200035,0.00020654838429043574,0.00012746972594006862,3.6706170301373034e-09,0.0003031221582297,-0.0005693463903438,0.0003088206909862,0.0003824091778202,0.00010625140917307499,False
Firm's technological/system limitations affecting execution/controls,0.0001265883977646313,8.856499405346789e-05,0.00030846420728140357,0.00019138700106300288,6.959909351638937e-09,0.00022647912316551145,-0.0002656949821604,-0.00038395452716889994,4.4498416409998517e-07,-0.00010568135049992213,False
Distinction between product label/name and actual risk characteristics,0.00013335467008053525,0.0,7.692899453803422e-05,6.35865349153343e-05,2.248391026818816e-09,0.0,0.0,-0.0002307869836141,-0.000190759604746,-0.00010538664709002499,False
Contradiction between client's stated needs and documented risk profile,0.0009159018885362798,0.0009045072700227458,0.0007224387251471751,0.0018499527355076283,1.9426954652785174e-07,-0.0014213461307145,0.0006421646252930001,0.0008113447593603,0.00038641403529660013,0.00010464432230885006,False
Client's existing income sources reduce need for product's guaranteed-income features,0.0005710349690950749,0.0005033568564536069,0.0005163709607261726,0.0001276521380929686,3.103640880918231e-08,-0.0010730024908986,7.4224879084e-05,0.0007720517274657,-0.000190759604746,-0.000104371372273725,False
Failure to conduct/document cash-flow/income-adequacy analysis,0.000767734151415011,0.0007929838777443778,0.00038723537580100445,0.0008302750878450793,3.197718145507368e-08,0.00037027774271980007,0.0007927243496634001,-0.0003846449726902,-0.00038062924116410003,9.943196963222505e-05,False
Absence of customer complaint,0.0010632305568376488,0.0008938540635087789,0.0007732183947902423,0.0008666157645496133,1.096692408434933e-08,0.00025660693338360005,0.00011063399655850006,-0.00019025114978109996,-0.0005704988775821,-9.837727435527496e-05,False
Client expressed concerns/discomfort/objection to the recommendation,0.00026638188246000383,0.00010025439552863471,0.00019232248634510222,0.00010250496508423489,4.780472853186311e-09,0.00018600136686660002,0.0,-0.0005769674590353,0.0,-9.774152304217499e-05,False
Ambiguity/interpretation of client's investment time horizon,0.0005218185584858741,6.326071003820087e-05,0.0004113958686614381,0.0004466912772490401,3.1098464599729966e-08,0.0004490770165508,-0.0001897821301146,-0.0002678705898405,-0.00038107422532810005,-9.74124821831e-05,False
Internal compliance/supervisory flags raised regarding the activity,0.0001916075876604694,0.0002513705331089035,0.0,6.35865349153343e-05,9.947980597454087e-09,-0.0005748227629814,0.0003781576160943,0.0,-0.000190759604746,-9.6856187908275e-05,False
Absence of signed/written suitability determination or statement,0.0003888314536278057,0.0,0.0001282149908967348,0.00031900505505780486,2.3661920221230803e-08,-0.0007664303506418,0.0,-0.0003846449726902,0.0007648183556405,-9.656424192287498e-05,False
Advisor conduct contradicting own advice / dividend-capture practice,0.0,0.0,0.0003229405765891371,0.00012813120635530196,1.746044592690513e-08,0.0,0.0,0.0003860258637328,0.0,9.65064659332e-05,False
Advisor's over-reliance on client's age alone as justification,0.00025475803729167035,0.0,0.0,0.0,1.2169060793382022e-08,-0.0003853714140878,0.0,0.0,0.0,-9.634285352195e-05,False
Failure to reassess/update strategy over time,5.3341868032200775e-05,0.0,0.0001282149908967348,0.0,2.7609288799447897e-09,0.0,0.0,-0.0003846449726902,0.0,-9.616124317255e-05,False
Tension between objective financial detriment and subjective psychological/behavioral benefit,0.00012886164743501112,0.0,0.000810968938724876,0.00031900505505780486,9.49683440021651e-08,-0.0003065721402567,0.0,-7.389103424409993e-05,0.0007648183556405,9.608879528492502e-05,False
Tension between client sophistication and vulnerability,6.667733504026762e-05,0.0,6.43376439554674e-05,0.0001278004661476686,2.042949981044859e-09,0.0,0.0,0.0001930129318664,0.0001912045889101,9.6054380194125e-05,False
Failure to document consideration of concentration risk/alternatives,0.00012773839177363517,0.0,0.0,0.0,3.059455637421507e-09,-0.0003832151753209,0.0,0.0,0.0,-9.5803793830225e-05,False
Documented policy/consideration for crypto allocation,0.00012773839177363517,0.0,0.0,0.0,3.059455637421507e-09,-0.0003832151753209,0.0,0.0,0.0,-9.5803793830225e-05,False
Ambiguity in defining adequate diversification,0.0,0.0,2.573505758219164e-05,0.0001019757807520682,1.7459596229356847e-09,0.0,0.0,7.720517274657402e-05,0.0003059273422562,9.578312875069351e-05,False
Sustainability/reliability of product's distributions/yield,0.0002000320051208029,0.0,0.0,0.0003196665354730049,1.8669463425032347e-08,0.0,0.0,0.0,0.0003824091778202,9.560229445505e-05,False
New transaction triggers fresh suitability determination,0.0,0.0,0.0,0.00012746972594006862,3.0465995683567877e-09,0.0,0.0,0.0,0.0003824091778202,9.560229445505e-05,False
Client's inattention to fees heightening advisor's cost-control duty,0.0,0.0,0.0,0.00012746972594006862,3.0465995683567877e-09,0.0,0.0,0.0,0.0003824091778202,9.560229445505e-05,False
Applicability of state financial elder-abuse laws,0.00013335467008053525,0.0,0.0,0.00012746972594006862,4.256164418411601e-09,0.0,0.0,0.0,0.0003824091778202,9.560229445505e-05,False
Client acquiescence/ratification of transactions,0.0,0.0,0.0,0.00012717306983070194,3.032435566905861e-09,0.0,0.0,0.0,-0.0003815192094921,-9.5379802373025e-05,False
Systemic/multi-layered compliance failure increasing regulatory exposure,0.00010668373606443489,0.0,0.0,0.00012717306983070194,3.470539453740418e-09,0.0,0.0,0.0,-0.0003815192094921,-9.5379802373025e-05,False
Client engagement/inquiry about the product,0.0,7.579250947928279e-05,6.475509622606741e-05,6.35865349153343e-05,8.908218903042752e-10,0.0,-0.0001897821301146,0.0,-0.000190759604746,-9.513543371514999e-05,False
Contemporaneous corroborating evidence affecting assessment,0.00024632010233487025,7.51907966464677e-05,0.0,0.00012813120635530196,8.050087258441222e-09,0.0003789026977872,0.0,0.0,0.0,9.47256744468e-05,False
Documented client directive/unsolicited nature supporting defense,0.00012630089926240183,0.0,0.0,0.0,2.9909844664671325e-09,0.0003789026977872,0.0,0.0,0.0,9.47256744468e-05,False
Disparate/inconsistent treatment of comparable clients,0.00012630089926240183,0.0,0.0,0.0,2.9909844664671325e-09,0.0003789026977872,0.0,0.0,0.0,9.47256744468e-05,False
Misrepresentation of switching as rebalancing/optimization,0.0005144136066346074,0.0,6.43376439554674e-05,0.0005105744682737744,5.819733708226302e-08,-6.468716300599923e-06,0.0,0.0001930129318664,0.0001920945572383,9.465969320102501e-05,False
Reg BI does not require recommending the lowest-cost product,6.315044963120091e-05,6.302626934903421e-05,0.0,0.0,9.950372033813866e-10,0.0001894513488936,0.0001890788080471,0.0,0.0,9.4632539235175e-05,False
FINRA supervision standards violation,0.0,0.00012605253869810173,0.0,0.0,2.9792329710443313e-09,0.0,0.0003781576160943,0.0,0.0,9.4539404023575e-05,False
Issuer financial-weakness/quality red flags,0.000483968396228607,0.000919925702546246,0.0002581854803630696,0.00029249806061067114,6.94025317583278e-08,-0.0006940997931114,0.0008294147959649,0.0003860258637328,-0.000877494181832,-8.9038328811425e-05,False
Absence of egregious/aggravating factors,0.001045702934860115,0.0,6.475509622606741e-05,0.00025593167250297056,1.741084164834649e-07,-0.0005455574482701,0.0,0.0,0.0001912045889101,-8.858821484e-05,False
Over-reliance on client's stated preferences vs objective suitability,0.00038779847052230565,0.0001518257040917021,0.00033605857674257056,0.0007150391821384776,4.126400743308087e-08,0.00045338949408460006,-0.0004554771122751,0.0003088206909862,3.9575870274199954e-05,8.657723576747501e-05,False
Accredited investor status alone insufficient for suitability,0.0002175464062470698,0.00022714308774866978,9.049015380825905e-05,0.0002544944677161039,3.9950052591866e-09,0.00014940484034800002,-0.00019048545218209998,7.720517274657402e-05,-0.00038107422532810005,-8.62374161039065e-05,False
Failure to account for client's existing debt,1.2773839177364941e-05,0.0,0.0004246059282177382,0.00019120458891013625,2.9558246704338096e-08,-3.832151753209427e-05,0.0,-0.00019094159530249998,0.0005736137667304,8.608766347395144e-05,False
Choice of denominator/base for concentration analysis,0.0,5.042101547923402e-05,6.43376439554674e-05,0.0,8.473059382213005e-10,0.0,0.0001512630464377,0.0001930129318664,0.0,8.606899457602499e-05,False
Timing of litigation/claim relative to recommendation date,1.2630089926240458e-05,0.0,0.0,0.00015290433990621552,4.172211117177835e-09,3.7890269778720825e-05,0.0,0.0,0.0003061053359217604,8.599890142512031e-05,False
Advisor's experience and client relationship,8.001280204830115e-05,6.302626934903421e-05,0.0,5.09878903760341e-05,8.906271527312402e-10,0.0,0.0001890788080471,0.0,0.0001529636711281,8.551061979380001e-05,False
Foreseeability/planning for client's liquidity needs,0.0003554074681470013,0.00021424401616396962,0.00020615125487510237,0.000599595617155309,2.532451280463008e-08,0.00011280831382941147,-0.0003795642602292,6.904455212999958e-07,-7.496888940629993e-05,-8.525859757119712e-05,False
Facially legitimate investment reason for switch (defense),0.0006769198921836097,0.0006671939345413091,0.00010360815396170119,0.0005365635136957414,5.441402742884774e-08,0.0003711402382264999,-0.0009489106505731,0.0,0.0009177820267686,8.500290360549998e-05,False
Later developments corroborating initial risk assessment,6.315044963120091e-05,0.0003646849864827051,0.0,0.0,2.28055821389549e-08,0.0001894513488936,0.00015055972437030002,0.0,0.0,8.500276831597501e-05,False
Suitability of variable annuity in tax-deferred/qualified account,0.0005312492207040744,0.0007062443440362098,0.0008757411728484099,0.0003568511047456721,3.748527590919225e-08,0.0004904172683564999,0.00029971280460570004,0.00031158247307159993,-0.0007630384189843,8.466853176237497e-05,False
Misleading statement about advisor compensation/conflict alignment,0.0001532860701283689,0.00010025439552863471,0.00032252312431857043,6.373486297003431e-05,9.823836624583449e-09,-0.0004598582103851,0.0,0.0005790387955993,0.0001912045889101,7.7596293531075e-05,False
Distinction between internal policy violations and regulatory liability,0.00026037431559853706,0.0,0.0007736358470608422,0.0010604414061743494,1.7354033511561703e-07,-2.1562387667999896e-06,0.0,-0.0003832640816476,7.808377855459997e-05,-7.683413546495001e-05,False
Deliberate breakpoint avoidance by splitting purchases to evade volume discounts,0.0021531589343617313,0.002152277426862796,0.002123677241866558,0.0022713485116933013,3.2275888246525627e-09,-0.0011690516748646001,0.0018109366248485002,-0.0007623854901670998,-0.00018586477894169976,-7.659132978122488e-05,False
Tension between objective suitability and subjective client comprehension,0.00010104071940990145,0.0,0.0001284451394038348,2.5626241271061955e-05,2.7733847886511615e-09,0.0003031221582297,0.0,6.904455212999958e-07,0.0,7.595315093774999e-05,False
Inflation/longevity risk consideration,0.000512755313167474,0.0,0.00015541223094256846,0.00028055647799920424,3.519089813088798e-08,0.00018815760563349997,0.0,0.0,0.0001153457311757,7.58758342023e-05,False
Asset class not per se unsuitable,0.0,0.00010084203095850138,0.0,0.0,1.9067091014691287e-09,0.0,0.0003025260928755,0.0,0.0,7.5631523218875e-05,False
Advisor not required to know/aggregate undisclosed external/spousal holdings,0.0004994465845070738,0.0002524411273200035,6.43376439554674e-05,0.0003193357952654382,2.4228328540892803e-08,-0.0004981797279172,-0.0005693463903438,0.0001930129318664,0.0005736137667304,-7.522485491604999e-05,False
Advisor's deliberative process/procedural diligence,0.0013156784002756859,0.0010204145387640476,0.0007864830529966758,0.002018770317026297,2.144710505005704e-07,-0.0012689225560928,0.00045055385780310006,0.00015648168205710002,0.0009582478653709,7.4090212284575e-05,False
Misrepresentation of product liquidity/redemption terms,0.000644960137561676,0.0002633881515489036,0.00025902038490426964,0.0005104261402190745,2.7306110541815218e-08,-0.00019807630396099997,0.0001134472848283,0.0,-0.00018986963641800007,-6.862466388767502e-05,False
Adequacy/accuracy of accredited-investor status verification,0.0,0.0003400761915758713,0.0001286752879109348,0.0,1.9319289603860818e-08,0.0,-0.00011485392896319998,0.0003860258637328,0.0,6.77929836924e-05,False
Active vs passive management consideration,0.0005671938468361416,1.2652142007642067e-05,0.0006450665714924075,0.0008032208569391456,8.870306842448822e-08,-4.479023383270001e-05,-3.795642602292568e-05,0.0006569344138672,-0.00030343543093760007,6.768808076849356e-05,False
FINRA guidance on holding period for leveraged/inverse ETFs,8.941687424153462e-05,0.0,0.0,0.0,1.4991332623362031e-09,-0.0002682506227246,0.0,0.0,0.0,-6.706265568115e-05,False
Assessment of likely regulatory outcome,0.0003965371248325391,0.0001636620144242948,0.0,6.373486297003431e-05,2.2691417327493604e-08,0.0001894513488936,-0.00011415060689572237,0.0,0.0001912045889101,6.66263327269944e-05,False
Higher ongoing cost of replacement/new product,0.0004112433868054059,0.0005424635755603409,0.0005146154621565393,0.0007643733714764783,1.656273738653954e-08,0.00014724860158109998,-0.0006463845576976,-0.0003832640816476,0.0011485624859530002,6.654061204722505e-05,False
Prioritizing tax considerations over diversification/best interest,0.00010219071341890148,0.00012568526655443507,6.475509622606741e-05,0.00012746972594006862,6.400776667124566e-10,-0.0003065721402567,0.0001890788080471,0.0,0.0003824091778202,6.622896140265e-05,False
Advisor's neglect/failure to service or communicate with client,2.5260179852480916e-05,6.302626934903421e-05,0.0,0.0,6.65440759020941e-10,7.578053955744165e-05,0.0001890788080471,0.0,0.0,6.621483690113542e-05,False
Adequacy of conflict-of-interest disclosure/mitigation,0.00902566690786113,0.004853004335394134,0.006995726951428881,0.007276668862422879,2.1959438524706935e-06,0.0015189417081394995,-0.00043707303972689935,-0.0046791359346024,0.0033385294353013,-6.468445772212492e-05,False
Tension between conflicting client objectives (growth vs preservation),0.0003818679553655703,0.0,0.0005148027659200394,0.0003190391391560382,3.57858448134168e-08,0.0009089352269359058,0.0,-0.0009616124317255,-0.00019031462058200003,-6.074795634289857e-05,False
High-quality/core holdings support stated conservative strategy,0.0004898853938889404,0.0004163235050305057,0.000257120427314803,0.0002686786450969707,9.737595242814926e-09,0.0001894513488936,-0.0005700497124113999,0.0003867163092542,0.0002294455066921,5.889086310712501e-05,False
Whether intra-sector diversification mitigates sector-wide correlated risk,0.00022317605372783656,0.00031426397100343766,0.00036091588503997084,0.00024222656338437033,3.0678209985306242e-09,0.0001894513488936,-7.033220674999851e-07,-0.0001916320408238,-0.00022855553836400002,-5.7859888090425e-05,False
"Distinction between different types/dimensions of investment risk (credit, interest-rate, market, liquidity, volatility)",0.0,0.00011363483737960156,0.00019278278335930222,0.0,6.651284562806368e-09,0.0,3.725310395540001e-05,0.0001937033773877,0.0,5.7739120335775e-05,False
High yield/coupon as signal of elevated underlying risk,0.0001433203701044354,0.0,0.0,0.0,3.851386591288564e-09,-0.0002299291051925,0.0,0.0,0.0,-5.7482276298125e-05,False
Trusted contact/family objection not dispositive,9.110175773356798e-05,0.0,0.0,0.00012746972594006862,3.1511719811395547e-09,-0.0001532860701283,0.0,0.0,0.0003824091778202,5.728077692297499e-05,False
Client misrepresentation/withholding of information impairing suitability assessment,7.578053955743444e-05,0.0,0.0,0.0,1.0767544079279786e-09,0.0002273416186723,0.0,0.0,0.0,5.6835404668075e-05,False
Short-term redemption/trading fees incurred from rapid trading,0.0004583169278215399,0.00046551294003827304,0.00019232248634510222,0.0,3.807390574387995e-08,-0.0005748227629814,0.0009453940402359,-0.0005769674590353,0.0,-5.1599045445199977e-05,False
Distinction between account-type suitability and product suitability,0.00012701964551800184,0.00025304284015283677,0.0004511984122295052,0.0,2.7749001601009498e-08,-2.1562387667999896e-06,-0.0007591285204585,0.0009650646593321,0.0,5.0944975026700036e-05,False
Similarity/redundancy between switched or replaced products,0.0016001629017177565,0.0032825603052943457,0.002189122783613959,0.0007000451962877106,8.793680383010343e-07,-0.0005856039568157,0.0005594998813997997,0.00039362076446750006,-0.0005704988775821,-5.074554713262506e-05,False
Firm-created incentive structure encouraging problematic conduct,0.0001916075876604694,0.0,0.000257350575821903,0.0,1.3137982096390841e-08,-0.0005748227629814,0.0,0.0007720517274657,0.0,4.930724112107502e-05,False
Absence of complaint not dispositive of compliance,0.0,0.00012591970724360173,0.0001934303841370022,0.0001273213978853686,4.900742427104122e-09,0.0,-0.0001897821301146,0.0003860258637328,4.4498416409998517e-07,4.917217944557499e-05,False
