case_id,model,arm,date_filed,court_level,judge,web,outcome_score,reasoning_score,combined,declined,disposition_actual,disposition_claimed,justification,parse_error,error,in_tokens,out_tokens,latency_s,ts
cl_2026_ncbizct_highlights_healthcare_llc_v_abell,google/gemini-2.5-pro,post_cutoff,2026-07-23,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate answered 'UNKNOWN,' declining to describe the outcome or reasoning.",,,63828,97,3.76,2026-08-07T10:37:15
cl_2026_delch_samvit_ramadurgam_v_destiny_xyz_inc,google/gemini-2.5-pro,post_cutoff,2026-07-23,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,judgment,none,"The candidate answered 'UNKNOWN,' declining to describe the outcome or reasoning; the opinion actually entered judgment for plaintiff on the fiduciary duty claims, imposed a constructive trust restoring his 36.5% equity, and shifted fees.",,,56060,152,4.56,2026-08-07T10:37:16
cl_2026_ncbizct_blue_v_efincia_constr_llc,google/gemini-2.5-pro,post_cutoff,2026-07-30,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate declined to answer, providing no outcome or reasoning.",,,13487,87,3.59,2026-08-07T10:37:16
cl_2026_ca2_hayden_v_koons,google/gemini-2.5-pro,post_cutoff,2026-07-21,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate answered 'UNKNOWN,' declining to describe the outcome or reasoning.",,,14095,98,3.63,2026-08-07T10:37:16
cl_2026_ca3_in_re_avandia_marketing_v,google/gemini-2.5-pro,post_cutoff,2026-07-21,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,vacated,none,"The candidate provided no answer ('UNKNOWN'), declining to describe the outcome or reasoning.",,,37001,100,3.57,2026-08-07T10:37:18
cl_2026_cadc_thrivent_financial_for_lutherans_v_sec,google/gemini-2.5-pro,post_cutoff,2026-07-21,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate answered 'UNKNOWN,' declining to describe the outcome or reasoning.",,,14693,97,3.36,2026-08-07T10:37:19
cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,google/gemini-2.5-pro,post_cutoff,2026-07-23,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate provided no answer ('UNKNOWN'), effectively declining to describe the outcome or reasoning.",,,22845,104,3.86,2026-08-07T10:37:19
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,google/gemini-2.5-pro,post_cutoff,2026-07-10,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate provided no answer (""UNKNOWN""), declining to describe the outcome or reasoning.",,,20494,102,3.49,2026-08-07T10:37:19
cl_2026_md_nathanson_v_tortoise_capital_advisors,google/gemini-2.5-pro,post_cutoff,2026-07-14,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate answered 'UNKNOWN,' declining to provide any outcome or reasoning.",,,19651,98,3.71,2026-08-07T10:37:20
cl_2026_delch_calm_v_taylor,google/gemini-2.5-pro,post_cutoff,2026-07-17,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,denied,none,"The candidate provided no answer ('UNKNOWN'), effectively declining to describe the outcome or reasoning.",,,71314,101,4.26,2026-08-07T10:37:20
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv_11394608,google/gemini-2.5-pro,post_cutoff,2026-07-10,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate provided no answer, declining to describe the outcome or reasoning.",,,20494,90,5.02,2026-08-07T10:37:23
cl_2026_ariz_doe_v_the_corporation,google/gemini-2.5-pro,post_cutoff,2026-07-30,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate answered 'UNKNOWN,' declining to describe the outcome or reasoning.",,,20886,97,4.01,2026-08-07T10:37:23
cl_2026_ca4_in_re_the_boeing_company,google/gemini-2.5-pro,post_cutoff,2026-07-20,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,reversed,none,"The candidate provided no answer ('UNKNOWN'), effectively declining to respond.",,,31645,94,4.68,2026-08-07T10:37:23
cl_2014_ca9_john_loos_v._immersion_corporation,google/gemini-3.1-pro-preview,pre_cutoff,2014-09-11,circuit,anthropic/claude-opus-5,0,1.0,1.0,1.0,0,affirmed,affirmed,"The candidate correctly identifies the affirmance of dismissal with defendants prevailing, and accurately captures the holding that announcement of an investigation, standing alone, does not constitute a corrective disclosure sufficient to plead loss causation because it only signals a risk of fraud and any price drop reflects speculation.",,,13256,170,4.19,2026-08-07T10:37:23
cl_2014_ca2_city_of_pontiac_v._ubs_ag,google/gemini-3.1-pro-preview,pre_cutoff,2014-05-06,circuit,anthropic/claude-opus-5,0,1.0,0.75,0.875,0,affirmed,affirmed,"Candidate correctly states the Second Circuit affirmed dismissal in UBS's favor, and correctly identifies the rejection of the Morrison 'listing theory' and the puffery/immateriality holding on general compliance and risk-management statements. It mislabels the foreign-cubed claims as 'foreign-squared' and omits the separate holdings that a U.S. buy order alone does not create irrevocable liabilit",,,24826,353,6.15,2026-08-07T10:37:26
cl_2014_ca2_sec_v._contorinis,google/gemini-3.1-pro-preview,pre_cutoff,2014-02-18,circuit,anthropic/claude-opus-5,0,1.0,0.8,0.9,0,affirmed,affirmed,"Candidate correctly identifies affirmance with the SEC prevailing and the central question of disgorging profits accruing to the fund rather than the trader personally, along with the unjust-enrichment/deterrence rationale and the trader's control over the trades. It omits the court's key analytical move—analogizing to precedent allowing tippers to disgorge tippees' gains (Warde, Texas Gulf Sulphu",,,19650,398,8.1,2026-08-07T10:37:28
cl_2015_ca5_state_of_texas_v._usa,google/gemini-3.1-pro-preview,pre_cutoff,2015-11-25,circuit,anthropic/claude-opus-5,0,1.0,1.0,1.0,0,affirmed,affirmed,"The candidate correctly identifies affirmance of the preliminary injunction with the states prevailing, and accurately captures the three pillars of the court's rationale: driver's-license-based standing, DAPA as a substantive rule requiring notice and comment, and the alternative holding that DAPA is manifestly contrary to the INA.",,,121491,174,5.41,2026-08-07T10:37:28
cl_2015_ca9_steve_harris_v._amgen_inc.,google/gemini-3.1-pro-preview,pre_cutoff,2015-05-26,circuit,anthropic/claude-opus-5,0,1.0,0.75,0.875,0,reversed,reversed,"Candidate correctly states the panel reversed the dismissal and remanded, with plaintiffs prevailing. Its rationale captures the core prudence/Dudenhoeffer alternative-action holding (removal of the Amgen Fund without violating securities laws; no more-harm-than-good), though it omits other material holdings (no presumption of prudence, duty-of-loyalty/disclosure via SPD incorporation of SEC filin",,,39561,582,8.4,2026-08-07T10:37:32
cl_2018_ca9_united_states_v._jonathan_turner,google/gemini-3.1-pro-preview,pre_cutoff,2018-07-27,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate provided no answer ('UNKNOWN'), effectively declining.",,,27495,92,4.05,2026-08-07T10:37:33
cl_2015_ca9_northstar_financial_advisors_v._sch,google/gemini-3.1-pro-preview,pre_cutoff,2015-04-28,circuit,anthropic/claude-opus-5,0,1.0,0.75,0.875,0,mixed,reversed,"Candidate correctly identifies reversal/remand with Northstar prevailing, and captures the core holdings that the proxy statement/prospectus formed a contract with shareholders and that the fiduciary duty claim could proceed directly rather than derivatively. It omits material elements the court addressed: the Rule 15(d) standing holding (a substantial portion of the opinion, and the subject of th",,,48071,474,7.37,2026-08-07T10:37:34
cl_2017_pa_villani_v._seibert_appeal_of_seiber,google/gemini-3.1-pro-preview,pre_cutoff,2017-04-26,state,anthropic/claude-opus-5,0,0.25,0.9,0.575,0,reversed,affirmed,"The Supreme Court reversed the common pleas court's order that had held the Dragonetti Act unconstitutional as to attorneys, so the Seiberts (Appellants) prevailed; the candidate says the order was affirmed and that Villani prevailed, misidentifying both the posture and the winner. The candidate nonetheless accurately captured the substantive holding — that the Act is substantive remedial tort leg",,,20967,769,10.64,2026-08-07T10:37:34
cl_2017_iowa_amended_september_5_2017_state_of_i,google/gemini-3.1-pro-preview,pre_cutoff,2017-06-23,state,anthropic/claude-opus-5,0,0.5,0.25,0.375,0,mixed,reversed,"The court dismissed Count II (tampering) as time-barred because the State failed to show due diligence under the §802.5 fraud extension, but vacated Count I and remanded for a new trial on the surviving 'fraudulent redeeming' theory (based on Shaw's January 17, 2012 redemption attempt), not for dismissal. The candidate misnames the offenses ('fraudulent practice' and 'ongoing criminal conduct'), w",,,47531,823,11.26,2026-08-07T10:37:34
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,google/gemini-3.1-pro-preview,pre_cutoff,2018-02-23,circuit,anthropic/claude-opus-5,0,0.5,0.9,0.7,0,mixed,affirmed,"The Ninth Circuit reversed the district court's denial of the motion to dismiss, remanded with instructions to dismiss, and vacated the class certification orders; the candidate wrongly frames it as affirming a dismissal, though it correctly identifies Transamerica as the prevailing party. The reasoning accurately captures both holdings—no fiduciary status during fee negotiation and no breach in m",,,12702,452,7.57,2026-08-07T10:37:35
cl_2018_illappct_vt_investment_corp._v._west_columbi,google/gemini-3.1-pro-preview,pre_cutoff,2018-08-24,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,reversed,none,The candidate declined to answer.,,,14375,75,3.13,2026-08-07T10:37:37
cl_2019_ca3_jennifer_sweda_v._university_of_pen,google/gemini-3.1-pro-preview,pre_cutoff,2019-05-02,circuit,anthropic/claude-opus-5,0,1.0,1.0,1.0,0,mixed,mixed,"Candidate correctly states the Third Circuit reversed dismissal of the fiduciary duty claims (Counts III and V) and affirmed dismissal of the prohibited transaction claims, with plaintiffs largely prevailing on the core claims. The reasoning accurately captures the court's rejection of Twombly's antitrust 'rule out lawful explanations' standard, the holistic plausibility analysis, the refusal to r",,,36945,252,5.44,2026-08-07T10:37:39
cl_2018_ca9_ussec_v._e._andrew_schooler,google/gemini-3.1-pro-preview,pre_cutoff,2018-09-26,circuit,anthropic/claude-opus-5,0,0.5,0.3,0.4,0,mixed,affirmed,"The panel affirmed the securities/liability holdings but vacated the civil penalty (due to Schooler's death) and vacated and remanded the disgorgement award under Kokesh; the candidate claimed a wholesale affirmance, including affirming disgorgement. On reasoning, the candidate correctly frames Howey/Williamson but attributes the holding to the second and third Williamson factors (investor inexper",,,10079,557,8.64,2026-08-07T10:37:40
cl_2019_ca9_ussec_v._hui_feng,google/gemini-3.1-pro-preview,pre_cutoff,2019-08-23,circuit,anthropic/claude-opus-5,0,1.0,0.75,0.875,0,affirmed,affirmed,"Candidate correctly states affirmance with the SEC prevailing, and captures the broker-registration and omission/conflict-of-interest fraud rationales plus disgorgement. However, it omits the threshold Howey 'investment contract' holding that EB-5 investments were securities (a central part of the opinion) and the separate scheme-to-defraud findings, and mischaracterizes the broker test as turning",,,18971,394,6.85,2026-08-07T10:37:41
cl_2019_cadc_donald_trump_v._mazars_usa_llp,google/gemini-3.1-pro-preview,pre_cutoff,2019-10-11,circuit,anthropic/claude-opus-5,0,1.0,0.9,0.95,0,affirmed,affirmed,"The candidate correctly identifies that the D.C. Circuit affirmed the district court's grant of summary judgment for the Oversight Committee, and accurately captures the core rationale: the subpoena served a legitimate legislative purpose relating to ethics/financial disclosure laws, was not impermissible law enforcement, concerned a subject on which legislation could be had, and sought reasonably",,,92855,236,8.05,2026-08-07T10:37:43
cl_2018_cadc_phh_corporation_v._cfpb,google/gemini-3.1-pro-preview,pre_cutoff,2018-01-31,circuit,anthropic/claude-opus-5,0,1.0,0.95,0.975,0,mixed,mixed,"The candidate correctly reports the mixed disposition (petition granted in part/denied in part, order vacated and remanded to the agency) and correctly identifies that PHH prevailed on the reinstated statutory/due process holdings while the CFPB prevailed on the Article II removal-power question. The rationale tracks the opinion's reliance on Humphrey's Executor and ordinary for-cause removal prot",,,169445,613,11.4,2026-08-07T10:37:44
cl_2019_ca9_alexander_acosta_v._city_national_c,google/gemini-3.1-pro-preview,pre_cutoff,2019-04-23,circuit,anthropic/claude-opus-5,0,0.5,0.4,0.45,0,mixed,affirmed,"The court affirmed liability and the offsets ruling but reversed the prejudgment interest award and remanded, so the candidate's flat 'affirmed' is only partially right (though DOL largely prevailed). The candidate correctly identifies that the reasonable-compensation exemption does not shield self-dealing, but cites the wrong provision (§408(b)(2) rather than §408(c)(2)) and fabricates a Chevron-",,,13874,531,7.5,2026-08-07T10:37:44
cl_2019_dcd_taylor_v._federal_aviation_administ,google/gemini-3.1-pro-preview,pre_cutoff,2019-08-09,district,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,granted,none,"The candidate provided no answer ('UNKNOWN'), declining to describe the outcome or reasoning.",,,14461,101,3.55,2026-08-07T10:37:44
cl_2019_dcd_state_of_new_york_v._united_states_,google/gemini-3.1-pro-preview,pre_cutoff,2019-03-28,district,anthropic/claude-opus-5,0,1.0,1.0,1.0,0,mixed,vacated,"The candidate correctly identifies that the States prevailed on summary judgment, with the bona fide association and working owner provisions vacated and the rule remanded for severability consideration, and accurately captures the court's Chevron-based rationale that the Rule stretched ERISA's employment-relationship-based definition of 'employer' (geography-based commonality, working owners with",,,33941,208,4.78,2026-08-07T10:37:45
cl_2020_ca11_united_states_v._gerti_muho,google/gemini-3.1-pro-preview,pre_cutoff,2020-10-22,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate provided no answer, declining to describe the case.",,,16511,84,3.7,2026-08-07T10:37:47
cl_2020_ca3_jeffrey_norman_v._david_elkin,google/gemini-3.1-pro-preview,pre_cutoff,2020-05-29,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate answered 'UNKNOWN,' declining to provide any outcome or reasoning.",,,19488,97,3.55,2026-08-07T10:37:48
cl_2020_ca3_united_states_v._steven_fishoff,google/gemini-3.1-pro-preview,pre_cutoff,2020-01-30,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate declined to answer, providing no outcome or reasoning.",,,12790,88,3.34,2026-08-07T10:37:48
cl_2020_ca2_united_states_v._kosinski,google/gemini-3.1-pro-preview,pre_cutoff,2020-09-22,circuit,anthropic/claude-opus-5,0,1.0,0.75,0.875,0,affirmed,affirmed,"The candidate correctly identifies affirmance of the conviction with the government prevailing, and correctly frames the misappropriation-theory/fiduciary-duty holding. However, it slightly misstates the agreements (the court emphasized the CSRA required only 'strict confidence' and expressly held the absence of a no-use/no-trade clause was not fatal), and omits the court's 'temporary insider' ana",,,25251,514,8.12,2026-08-07T10:37:53
cl_2019_cadc_the_robare_group_ltd._v._sec,google/gemini-3.1-pro-preview,pre_cutoff,2019-04-30,circuit,anthropic/claude-opus-5,0,0.4,0.15,0.275,0,mixed,mixed,"The court denied the petition as to Section 206(2) (upheld) but granted it as to Section 207, holding negligent conduct cannot be 'willful,' vacating sanctions and remanding; Section 206(1) was never found violated by the Commission. The candidate inverted the key holding by upholding Section 207 and inventing a reversal of a 206(1) finding, and credited a reliance-on-compliance-consultants ration",,,13888,937,13.45,2026-08-07T10:37:53
cl_2020_ca2_gonnella_v._securities_and_exchange,google/gemini-3.1-pro-preview,pre_cutoff,2020-04-02,circuit,anthropic/claude-opus-5,0,1.0,0.9,0.95,0,affirmed,affirmed,"Candidate correctly states the petition was denied/SEC order affirmed with the SEC prevailing, and accurately captures the forfeiture holding on the Appointments Clause claim and the deception-of-employer rationale for the fraud finding; minor imprecision in characterizing Gonnella's arguments and omission of other issues (cooperator policy, sanctions increase).",,,16559,190,5.04,2026-08-07T10:37:53
cl_2020_ca2_abm_indus._groups_llc_v._intl_union,google/gemini-3.1-pro-preview,pre_cutoff,2020-07-29,circuit,anthropic/claude-opus-5,0,0.25,0.0,0.125,0,reversed,reversed,"The candidate correctly says the case was reversed and remanded but names the wrong prevailing party (the Union lost; ABM won and the award was confirmed). The reasoning is fabricated: the case involved confirmation/vacatur of an already-issued arbitration award and whether the union could bind non-signatory members under agency and labor law, not an injunction against arbitration or a presumption",,,7992,200,5.53,2026-08-07T10:37:54
cl_2020_ca2_xy_planning_network_llc_v._sec,google/gemini-3.1-pro-preview,pre_cutoff,2020-06-26,circuit,anthropic/claude-opus-5,0,1.0,0.8,0.9,0,denied,denied,"Candidate correctly states the petitions were denied with the SEC prevailing, and captures the core holdings: Section 913(f)'s broad permissive rulemaking authority (not constrained by 913(g)) and the reasoned cost/access rationale defeating the arbitrary-and-capricious claim. Slight inaccuracy in characterizing the 'solely incidental' point (the court held the interpretation was not fundamental t",,,20772,486,8.35,2026-08-07T10:37:55
cl_2019_calctapp_j.b.b._investment_partners_v._fair,google/gemini-3.1-pro-preview,pre_cutoff,2019-07-02,state,anthropic/claude-opus-5,0,0.75,0.65,0.7,0,affirmed,affirmed,"The candidate correctly states the summary adjudication judgment was affirmed in plaintiffs' favor, and correctly identifies the key rationale that the prior §664.6 signature holding did not preclude enforcement via a breach of contract theory and that Fair's emails objectively manifested assent. However, it omits that the court also affirmed the denial of plaintiffs' attorney fees (a loss for pla",,,25841,721,11.61,2026-08-07T10:37:56
cl_2020_dcd_pca_integrity_associates_llp_v._nco,google/gemini-3.1-pro-preview,pre_cutoff,2020-02-11,district,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,granted,none,"The candidate provided no answer, declining to state an outcome or reasoning.",,,63937,90,4.73,2026-08-07T10:37:57
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,google/gemini-3.1-pro-preview,pre_cutoff,2020-03-30,circuit,anthropic/claude-opus-5,0,1.0,1.0,1.0,0,affirmed,affirmed,"The candidate correctly identifies affirmance of summary judgment for JPMIM and accurately captures the core rationale: the inapt comparison between advisory and subadvisory fees due to different services/risks, plus the deference to the robust board process and Gartenberg analysis.",,,16863,156,4.5,2026-08-07T10:37:58
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,google/gemini-3.1-pro-preview,pre_cutoff,2020-06-18,circuit,anthropic/claude-opus-5,0,0.5,0.25,0.375,0,mixed,reversed,"The court actually issued a mixed disposition: it affirmed dismissal of the misleading-opinion claims under Omnicare and vacated/remanded only the Item 105 risk-disclosure omission claims. The candidate rests its rationale entirely on the Omnicare misleading-opinion theory, which is precisely the theory the court rejected, while missing the actual holding that the proxy's risk-factor disclosures w",,,21298,518,8.07,2026-08-07T10:38:01
cl_2020_dcd_broidy_capital_management_llc_v._mu,google/gemini-3.1-pro-preview,pre_cutoff,2020-03-31,district,anthropic/claude-opus-5,0,0.0,0.0,0.0,0,mixed,dismissed,"The court granted in part and denied in part the motions to dismiss, sustaining six counts (CFAA, DTSA, CUTSA, receipt of stolen property, intrusion upon seclusion, civil conspiracy) and rejecting the foreign-official immunity defense; the candidate wrongly states all claims were dismissed and defendants prevailed, and fabricates a rationale (failure to plead participation/conspiracy, declining su",,,35699,248,5.54,2026-08-07T10:38:01
cl_2021_ca2_donna_browe_v._ctc_corp.,google/gemini-3.1-pro-preview,pre_cutoff,2021-09-29,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate provided no answer, declining to describe the case.",,,36272,83,3.92,2026-08-07T10:38:02
cl_2020_ca9_tamara_moore_v._mars_petcare_us_inc,google/gemini-3.1-pro-preview,pre_cutoff,2020-07-28,circuit,anthropic/claude-opus-5,0,1.0,0.75,0.875,0,reversed,mixed,"The panel reversed dismissal of the California consumer protection claims (and, per footnote 1, affirmed dismissal of the Sherman Act claim in a separate memorandum), so the candidate's mixed characterization and prevailing parties are correct. The reasoning correctly identifies the reasonable-consumer deception rationale but omits the court's other two grounds (Rule 9(b) particularity and relianc",,,24030,619,9.16,2026-08-07T10:38:03
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,google/gemini-3.1-pro-preview,pre_cutoff,2020-09-09,circuit,anthropic/claude-opus-5,0,0.0,0.25,0.125,0,affirmed,reversed,"The Ninth Circuit affirmed the district court's order compelling individual arbitration; the candidate claims the court reversed a denial of arbitration, which is procedurally wrong even though defendants did prevail. The reasoning invents a Prima Paint severability/illegality holding that the court never made (the actual grounds were fiduciary duty, post-termination survival, scope, and class arb",,,26173,226,5.34,2026-08-07T10:38:03
cl_2020_dcd_ghadami_v._united_states_department,google/gemini-3.1-pro-preview,pre_cutoff,2020-03-19,district,anthropic/claude-opus-5,0,0.0,0.0,0.0,0,granted,denied,"The court granted the motion to dismiss, finding jurisdiction existed but that plaintiffs failed to state a claim; it applied the TRAC factors at the motion-to-dismiss stage and found a 25-month delay not unreasonable, and dismissed the due process claim for lack of a protected liberty interest. The candidate asserts the opposite (motion denied, TRAC analysis premature).",,,18401,186,4.31,2026-08-07T10:38:05
cl_2021_ca2_united_states_v._reichberg,google/gemini-3.1-pro-preview,pre_cutoff,2021-07-15,circuit,anthropic/claude-opus-5,0,1.0,0.75,0.875,0,affirmed,affirmed,"Candidate correctly states the conviction was affirmed with the government prevailing. The reasoning captures a real and substantial part of the holding (official acts under McDonnell, sufficiency, and jury instructions including the 'as opportunities arise' theory remaining valid), though it omits the many other rejected challenges (suppression, 404(b) evidence, Confrontation Clause, expert exclu",,,18817,220,5.17,2026-08-07T10:38:08
cl_2021_ca2_people_of_the_state_of_new_york_v._,google/gemini-3.1-pro-preview,pre_cutoff,2021-03-10,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,0,mixed,affirmed,"The Second Circuit majority vacated and remanded in part (finding evidentiary error as to the Recaps, legal error in interpreting physical obstruction/true threats/follow-and-harass, and abuse of discretion on irreparable harm), affirming only in part; the OAG largely prevailed. The candidate describes the dissent's position as the holding, wrongly stating the denial of the injunction was affirmed",,,90903,209,5.07,2026-08-07T10:38:08
cl_2021_ca2_sacerdote_v._new_york_university,google/gemini-3.1-pro-preview,pre_cutoff,2021-08-16,circuit,anthropic/claude-opus-5,0,1.0,0.7,0.85,0,mixed,mixed,"The candidate correctly identifies the mixed disposition (affirm in part, vacate in part, remand) and that NYU prevailed on tried claims while plaintiffs revived the share-class claim, and accurately states the pleading-stage rationale for that claim. However, it omits the court's second material holding — that the district court applied the wrong standard (Rule 16(b) good cause instead of Rule 15",,,39883,629,9.39,2026-08-07T10:38:10
cl_2020_dcd_district_of_columbia_v._u.s._depart,google/gemini-3.1-pro-preview,pre_cutoff,2020-03-13,district,anthropic/claude-opus-5,0,0.6,0.65,0.625,0,mixed,other,"The court granted a preliminary injunction (and § 705 stay) only as to the waiver-related provisions and expressly DENIED relief as to the discretionary-exemption provisions; the candidate describes a blanket injunction of the Final Rule, missing the partial denial. The candidate correctly identifies the arbitrary-and-capricious APA rationale and the unexplained departure from longstanding policy,",,,72836,1028,15.07,2026-08-07T10:38:10
cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,google/gemini-3.1-pro-preview,pre_cutoff,2021-04-27,circuit,anthropic/claude-opus-5,0,0.75,0.75,0.75,0,mixed,vacated,"The court actually affirmed dismissal of the Flatline Value claims while vacating and remanding the market manipulation, offering-document misstatement, and control-person claims; the candidate treats the entire dismissal as vacated, missing the partial affirmance. Its rationale correctly identifies the scienter/manipulative-act holding and the half-truth risk-disclosure reasoning, but omits the c",,,27647,597,9.16,2026-08-07T10:38:11
cl_2021_delch_lone_pine_resources_lp_v._william_s,google/gemini-3.1-pro-preview,pre_cutoff,2021-06-07,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate provided no answer, effectively declining.",,,29332,81,3.58,2026-08-07T10:38:11
cl_2020_dcd_united_states_v._harmon,google/gemini-3.1-pro-preview,pre_cutoff,2020-12-24,district,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,denied,none,"The candidate declined to answer, providing no outcome or reasoning; the court actually denied the motion to reconsider.",,,25157,100,3.71,2026-08-07T10:38:14
cl_2021_ncbizct_aym_techs._llc_v._scopia_cap._mgmt.,google/gemini-3.1-pro-preview,pre_cutoff,2021-03-31,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate provided no answer ('UNKNOWN'), effectively declining to describe the outcome or reasoning.",,,23847,103,4.14,2026-08-07T10:38:15
cl_2021_delch_john_joseph_smith_iv_v._thomas_m._s,google/gemini-3.1-pro-preview,pre_cutoff,2021-04-23,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate provided no answer ('UNKNOWN'), effectively declining to respond.",,,29651,94,4.07,2026-08-07T10:38:15
cl_2021_ca9_united_states_v._benjamin_koziol,google/gemini-3.1-pro-preview,pre_cutoff,2021-04-13,circuit,anthropic/claude-opus-5,0,0.5,0.0,0.25,0,mixed,affirmed,"The candidate correctly says the conviction was affirmed but omits that the sentence was vacated and remanded for resentencing due to plain error under U.S.S.G. § 2X1.1, so the disposition is only partly right. The reasoning is fabricated: the case involved the Hobbs Act, 18 U.S.C. § 1951, and whether threats of sham litigation are 'wrongful' (means-ends framework, Noerr-Pennington sham exception)",,,33289,260,5.35,2026-08-07T10:38:17
cl_2021_ca2_in_re_tribune_co._fraudulent_conv._,google/gemini-3.1-pro-preview,pre_cutoff,2021-08-20,circuit,anthropic/claude-opus-5,0,0.5,0.6,0.55,0,mixed,affirmed,"The candidate correctly describes the affirmance of the intentional fraudulent conveyance claims against shareholders and the imputation/control rationale (officers' intent not imputable to the independent Special Committee), but treats that as the whole case, omitting the affirmance of the fiduciary-duty and in pari delicto holdings and, critically, the vacatur of the actual fraudulent conveyance",,,32991,617,9.77,2026-08-07T10:38:18
cl_2021_txctapp14_booster_fuels_inc._v._fuel_husky_ll,google/gemini-3.1-pro-preview,pre_cutoff,2021-11-04,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate provided no answer, declining to describe the outcome or reasoning.",,,12062,91,3.75,2026-08-07T10:38:18
cl_2021_ca9_state_of_rhode_island_v._alphabet_i,google/gemini-3.1-pro-preview,pre_cutoff,2021-06-16,circuit,anthropic/claude-opus-5,0,0.75,0.7,0.725,0,mixed,reversed,"The court actually affirmed in part (dismissal of claims based on the ten other statements/puffery), reversed in part (the two 10-Q risk-factor statements and the Rule 10b-5(a)&(c) claims), vacated judgment, and remanded; the candidate describes only a full reversal, though it correctly identifies plaintiff as prevailing on the core claims. Reasoning captures the materiality and scienter holdings ",,,25124,906,13.17,2026-08-07T10:38:18
cl_2021_ohioctapp_vesper_v._otterbein_lebanon,google/gemini-3.1-pro-preview,pre_cutoff,2021-12-27,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate provided no answer, stating 'UNKNOWN,' which counts as declining.",,,12074,96,4.0,2026-08-07T10:38:19
cl_2022_ca7_walter_dean_v._national_production_,google/gemini-3.1-pro-preview,pre_cutoff,2022-08-15,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate answered 'UNKNOWN,' declining to provide any outcome or reasoning.",,,16576,97,3.79,2026-08-07T10:38:21
cl_2022_ca7_diane_burke_v._the_boeing_company,google/gemini-3.1-pro-preview,pre_cutoff,2022-08-01,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate provided no answer, declining to describe the outcome or reasoning.",,,21101,91,3.9,2026-08-07T10:38:22
cl_2022_dcd_eig_energy_fund_xiv_l.p._v._petrole,google/gemini-3.1-pro-preview,pre_cutoff,2022-08-08,district,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate provided no answer (""UNKNOWN""), declining to describe the outcome or reasoning.",,,68886,102,3.62,2026-08-07T10:38:24
