case_id,qid,tier,arm,date_filed,jurisdiction,court_level,model,model_cutoff,exact_match,prefix_tokens,prefix_frac,longest_run,longest_run_frac,rouge_l,token_f1,char_ratio,heading_recall,heading_extras,heading_score,gold_headings,pred_headings,refusal,needs_manual,manual_score,gold_tokens,pred_tokens,unknown,errored,prediction,gold
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q16,D,pre_cutoff,2023-10-18,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0488,0.0,1,0.0,8,1,0,0,,37,1,1,0,UNKNOWN,"COUNSEL | O. Evans, Goldstein Russell & Woofter LLC, Bethesda, | J. Robbins, Robbins Geller Rudman & Dowd LLP, San | OPINION | I. BACKGROUND | II. ANALYSIS | R. Civ. P. 9(b)). Fraud allegations under Rule 9(b) “must be | A. Risk Statements"
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q17,D,pre_cutoff,2023-10-18,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0811,,,,,,0,1,,9,1,1,0,UNKNOWN,"Evans, Goldstein Russell & Woofter LLC, Bethesda, Maryland; John C."
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q19,D,pre_cutoff,2023-10-18,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0901,,,,,,0,0,,17,1,1,0,UNKNOWN,of the violations shortly after due diligence was not enough “to create a strong inference of scienter.”
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q20,D,pre_cutoff,2023-10-18,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0513,,,,,,0,0,,11,1,1,0,UNKNOWN,orders or consent decrees forcing us to modify our business practices.”
cl_2023_ca9_julie_su_v._brian_bowers,Q01,A,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,1.0,0.3636,0.3636,0.4,,,,,,0,0,,2,9,0,0,United States Court of Appeals for the Ninth Circuit,Ninth Circuit
cl_2023_ca9_julie_su_v._brian_bowers,Q02,A,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,1,1,1,0,UNKNOWN,2023
cl_2023_ca9_julie_su_v._brian_bowers,Q03,A,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.2581,,,,,,0,0,,5,1,1,0,UNKNOWN,julie su v. brian bowers
cl_2023_ca9_julie_su_v._brian_bowers,Q04,A,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,3,1,1,0,UNKNOWN,2023-10-25
cl_2023_ca9_julie_su_v._brian_bowers,Q07,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0651,,,,,,0,0,,31,1,1,0,UNKNOWN,"lawsuit under the Employee Retirement Income Security Act, alleging that Appellants Brian Bowers and Dexter Kubota sold their company to an employee stock ownership plan (ESOP) at an allegedly inflated value."
cl_2023_ca9_julie_su_v._brian_bowers,Q08,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1111,,,,,,0,0,,17,1,1,0,UNKNOWN,"It ultimately hinged on a single valuation expert, who opined that the plan overpaid for the company."
cl_2023_ca9_julie_su_v._brian_bowers,Q09,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0769,,,,,,0,0,,16,1,1,0,UNKNOWN,and Denies in Part Appellants’ Bill of Costs and Motion for Attorneys’ Fees and Nontaxable Costs.
cl_2023_ca9_julie_su_v._brian_bowers,Q10,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0847,,,,,,0,0,,16,1,1,0,UNKNOWN,have known about this error before trial because Appellants’ experts pointed out this mistake during discovery.
cl_2023_ca9_julie_su_v._brian_bowers,Q11,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0658,,,,,,0,0,,24,1,1,0,UNKNOWN,"was substantially justified in its position, the district court did not clearly err in finding that the government did not litigate in bad faith."
cl_2023_ca9_julie_su_v._brian_bowers,Q12,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,23,0,0,0,,consideration” means (as relevant here) “the fair market value of the asset as determined in good faith by the trustee or named fiduciary.”
cl_2023_ca9_julie_su_v._brian_bowers,Q13,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.082,,,,,,0,0,,16,1,1,0,UNKNOWN,recognized and enumerated the patent substantive deficiencies that were built into the Government’s case all along.
cl_2023_ca9_julie_su_v._brian_bowers,Q14,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.035,,,,,,0,0,,60,1,1,0,UNKNOWN,"relied on LVA’s opinion and paid well above the fair market value of the company. Put another way, the red flags were a red herring if the plan ultimately paid fair market value for the company. That means the government must have provided some evidence that the ESOP sale price was inflated. And here, the government relied only on its"
cl_2023_ca9_julie_su_v._brian_bowers,Q16,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0545,0.0,1,0.0,8,1,0,0,,41,1,1,0,UNKNOWN,"COUNSEL | OPINION | BACKGROUND | I. The Secretary of Labor Brings an Unsuccessful | A. Bowers and Kubota sell B+K Consulting to an | B. The Department of Labor Sues Bowers, Kubota, | II. The District Court Grants in Part and Denies in Part | ANALYSIS"
cl_2023_ca9_julie_su_v._brian_bowers,Q17,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1163,,,,,,0,1,,11,1,1,0,UNKNOWN,"Johanson, I (argued), Hawkins Parnell & Young LLP, Napa, California; Douglas A."
cl_2023_ca9_julie_su_v._brian_bowers,Q19,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0784,,,,,,0,0,,22,1,1,0,UNKNOWN,have been LVA’s understated forecast of B+K’s subcontract expenses; other candidates might have been LVA’s failure to adjust for additional wages.
cl_2023_ca9_julie_su_v._brian_bowers,Q20,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,5,0.4545,5,0.4545,0.625,0.625,0.7069,,,,,,0,0,,11,5,0,0,position was not substantially justified.,position was not “substantially justified” and that fees should be awarded.
cl_2023_dcd_attias_v._carefirst_inc.,Q01,A,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0952,,,,,,0,0,,3,9,0,0,United States District Court for the District of Columbia,D.D.C.
cl_2023_dcd_attias_v._carefirst_inc.,Q02,A,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.5,,,,,,0,0,,1,1,0,0,2016,2023
cl_2023_dcd_attias_v._carefirst_inc.,Q03,A,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0645,,,,,,0,0,,4,1,1,0,UNKNOWN,attias v. carefirst inc.
cl_2023_dcd_attias_v._carefirst_inc.,Q04,A,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,3,1,1,0,UNKNOWN,2023-09-13
cl_2023_dcd_attias_v._carefirst_inc.,Q07,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0617,,,,,,0,0,,24,1,1,0,UNKNOWN,motion as to Plaintiffs’ breach of contract claim but will grant summary judgment for CareFirst as to the Maryland and Virginia consumer protection claims.
cl_2023_dcd_attias_v._carefirst_inc.,Q08,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0671,,,,,,0,0,,18,1,1,0,UNKNOWN,"VCPA, which exempts from its coverage insurance companies, including CareFirst, that are regulated by Virginia’s State Corporation Commission."
cl_2023_dcd_attias_v._carefirst_inc.,Q09,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0456,,,,,,0,0,,37,1,1,0,UNKNOWN,"Strebe’s conclusions about CareFirst’s practices, either because he does not cite any materials to support his statements or because Plaintiffs have not included or identified the cited materials in the evidence filed with their summary judgment materials."
cl_2023_dcd_attias_v._carefirst_inc.,Q10,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0599,,,,,,0,0,,22,1,1,0,UNKNOWN,in which another CareFirst cybersecurity specialist described monitoring of traffic to and from the workstations and domain associated with the phishing attack.
cl_2023_dcd_attias_v._carefirst_inc.,Q11,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.042,,,,,,0,0,,34,1,1,0,UNKNOWN,"the Tringer’s [sic] Social Security numbers”—as the undisputed record shows—“the information obtained in the breach was entirely sufficient to execute a successful identity theft against not just the Tringlers, but all Plaintiffs.”"
cl_2023_dcd_attias_v._carefirst_inc.,Q12,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0502,,,,,,0,0,,35,1,1,0,UNKNOWN,"offered two health insurance plans—CareFirst and another plan—but that “almost all my life I’ve had BlueCross BlueShield CareFirst,” suggesting she chose CareFirst because of its name recognition or her familiarity with the company."
cl_2023_dcd_attias_v._carefirst_inc.,Q13,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0755,,,,,,0,0,,22,1,1,0,UNKNOWN,"as the legislative justification for exempting [insurance companies, banks, credit unions, and the like] from the scope of the Consumer Protection Act.”"
cl_2023_dcd_attias_v._carefirst_inc.,Q14,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0312,,,,,,0,0,,60,1,1,0,UNKNOWN,briefing any document supporting Strebe’s statement that CareFirst switched to QRadar for reasons that demonstrated an unfamiliarity with the SIEM system. What evidence the Court has been able to locate rather suggests that CareFirst switched to QRadar because of its “heavy investment in IBM at the time” and its judgment that QRadar was “a better platform to move to [because
cl_2023_dcd_attias_v._carefirst_inc.,Q16,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.049,0.0,1,0.0,8,1,0,0,,28,1,1,0,UNKNOWN,II. Legal Standards | III. Analysis | A. Breach of Contract | B. Maryland Consumer Protection Act | MPIPA. | C. Virginia Consumer Protection Act | D. Timing of Summary Judgment Motion | SO ORDERED.
cl_2023_dcd_attias_v._carefirst_inc.,Q17,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0543,,,,,,0,1,,33,1,1,0,UNKNOWN,The Court should grant summary judgment “if the movant shows that there is no genuine dispute as to any material fact and the movant is entitled to judgment as a matter of law.”
cl_2023_dcd_attias_v._carefirst_inc.,Q19,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,39,0,0,0,,"assertions that a contract has been breached, ‘[t]he determination whether a material breach has occurred is generally a question of fact’” but may reduce to a question of law only if there is but “one reasonable conclusion.”"
cl_2023_dcd_attias_v._carefirst_inc.,Q20,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0208,,,,,,0,0,,12,1,1,0,UNKNOWN,implement the standards and implementation specifications as specified in this subpart.’”
cl_2023_dcd_freeman_v._herring_networks_inc.,Q01,A,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0678,,,,,,0,0,,3,9,0,0,United States Court of Appeals for the Second Circuit,D.D.C.
cl_2023_dcd_freeman_v._herring_networks_inc.,Q02,A,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,1,1,1,0,UNKNOWN,2023
cl_2023_dcd_freeman_v._herring_networks_inc.,Q03,A,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1538,,,,,,0,0,,5,1,1,0,UNKNOWN,freeman v. herring networks inc.
cl_2023_dcd_freeman_v._herring_networks_inc.,Q04,A,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,3,1,1,0,UNKNOWN,2023-08-30
cl_2023_dcd_freeman_v._herring_networks_inc.,Q07,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0917,,,,,,0,0,,16,1,1,0,UNKNOWN,supply relevant testimony and documents for a fair appraisal of the facts and a ‘just’ determination.”
cl_2023_dcd_freeman_v._herring_networks_inc.,Q08,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1333,,,,,,0,0,,8,1,1,0,UNKNOWN,"alia, the entry of default judgment against Giuliani."
cl_2023_dcd_freeman_v._herring_networks_inc.,Q09,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0813,,,,,,0,0,,20,1,1,0,UNKNOWN,data could be less to examine only a subset of the data in a timeframe responsive to plaintiffs’ discovery requests.
cl_2023_dcd_freeman_v._herring_networks_inc.,Q10,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0606,,,,,,0,0,,10,1,1,0,UNKNOWN,preserve ESI and to comply with a court’s discovery orders.
cl_2023_dcd_freeman_v._herring_networks_inc.,Q11,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0545,,,,,,0,0,,38,1,1,0,UNKNOWN,"ESI by hampering their “ability to learn what he knew or did not know—including what information he received, and what he did or did not do in response to that information—when he published his defamatory claims.”"
cl_2023_dcd_freeman_v._herring_networks_inc.,Q12,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0971,,,,,,0,0,,17,1,1,0,UNKNOWN,delay the resolution of this defamation case that heads to trial solely on the issue of damages.
cl_2023_dcd_freeman_v._herring_networks_inc.,Q13,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.084,,,,,,0,0,,23,1,1,0,UNKNOWN,of the same and make their own analysis for presentation to a jury at the trial on any damages they may be owed.
cl_2023_dcd_freeman_v._herring_networks_inc.,Q14,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0262,,,,,,0,0,,62,1,1,0,UNKNOWN,"Businesses, plaintiffs request the following information from the Businesses relating to the quantification of damages: (a) “[m]aterials sufficient to show the viewership metrics for and revenue generated from podcast episodes and related social media posts, that included,” false statements made by Giuliani concerning plaintiffs and (b) “[i]nformation on how the ‘Common Sense’ podcast generates revenue, including through advertising agreements and"
cl_2023_dcd_freeman_v._herring_networks_inc.,Q16,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0485,0.0,1,0.0,8,1,0,0,,32,1,1,0,UNKNOWN,I. BACKGROUND | II. APPLICABLE PROCEDURAL RULES | R. CIV. P. 37(e)(2). | III. DISCUSSION | A. Rule 37(e) Sanctions | B. Rule 37(b) Sanctions | C. Sanctions and Other Discovery Relief | IV. CONCLUSION
cl_2023_dcd_freeman_v._herring_networks_inc.,Q17,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0641,,,,,,0,1,,21,1,1,0,UNKNOWN,The factual background of this case has been detailed previously in this Court’s decision denying Giuliani’s motion to dismiss plaintiffs’ Complaint.
cl_2023_dcd_freeman_v._herring_networks_inc.,Q19,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,2,0.0588,2,0.0588,0.1622,0.1622,0.124,,,,,,0,0,,34,3,0,0,to Preserve ESI,"to Preserve His ESI Second, plaintiffs argue that Giuliani’s efforts to preserve his ESI—turning off autodelete at some unidentified date on an unenumerated number of his Devices and Communications Accounts—were not reasonable."
cl_2023_dcd_freeman_v._herring_networks_inc.,Q20,D,pre_cutoff,2023-08-30,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0533,,,,,,0,0,,12,1,1,0,UNKNOWN,had he taken reasonable steps to preserve the ESI on those Accounts.
cl_2023_del_holifield_v._xri_investment_holding,Q01,A,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1463,,,,,,0,0,,1,7,0,0,Supreme Court of the State of Delaware,del
cl_2023_del_holifield_v._xri_investment_holding,Q02,A,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.75,,,,,,0,0,,1,1,0,0,2022,2023
cl_2023_del_holifield_v._xri_investment_holding,Q03,A,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,0,0.0,3,0.6,0.4211,0.4211,0.5,,,,,,0,0,,5,14,0,0,"J. Scott Holifield, Defendant-Below, Appellant, v. XRI Investment Holdings LLC, Plaintiff-Below, Appellee",holifield v. xri investment holding
cl_2023_del_holifield_v._xri_investment_holding,Q04,A,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,3,1,1,0,UNKNOWN,2023-09-07
cl_2023_del_holifield_v._xri_investment_holding,Q07,D,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.08,,,,,,0,0,,15,1,1,0,UNKNOWN,"approach that emphasizes the text of an agreement, and the analysis follows straightforward contractarian principles.”"
cl_2023_del_holifield_v._xri_investment_holding,Q08,D,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.087,,,,,,0,0,,12,1,1,0,UNKNOWN,"of receipt), as well as a new financing statement to be filed."
cl_2023_del_holifield_v._xri_investment_holding,Q09,D,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0952,,,,,,0,0,,12,1,1,0,UNKNOWN,— and one that trumps even the maximized outer bounds of contractual freedom.
cl_2023_del_holifield_v._xri_investment_holding,Q10,D,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0952,,,,,,0,0,,12,1,1,0,UNKNOWN,— and one that trumps even the maximized outer bounds of contractual freedom.
cl_2023_del_holifield_v._xri_investment_holding,Q11,D,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0941,,,,,,0,0,,13,1,1,0,UNKNOWN,law and the principle of freedom of contract in the alternative entity sphere.
cl_2023_del_holifield_v._xri_investment_holding,Q12,D,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1176,,,,,,0,0,,9,1,1,0,UNKNOWN,the parties to render a noncompliant transfer incurably void.
cl_2023_del_holifield_v._xri_investment_holding,Q13,D,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0885,,,,,,0,0,,18,1,1,0,UNKNOWN,"those aspects that should be freely transferable (i.e., the passive right to share in profits and losses)."
cl_2023_del_holifield_v._xri_investment_holding,Q14,D,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0346,,,,,,0,0,,60,1,1,0,UNKNOWN,"the Blue Transfer must be considered as part of the Transfer was required to be approved by the XRI Board, and because it never was, it was invalid. The implication for the parties’ underlying dispute is that the strict foreclosure notice sent by XRI was properly delivered to Holifield, and not Blue, as the owner of the Disputed Units. In"
cl_2023_del_holifield_v._xri_investment_holding,Q16,D,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0312,0.0,1,0.0,8,1,0,0,,56,1,1,0,UNKNOWN,C. The Efforts to Raise Capital for Entia in 2018 | D. The Structure of the Assurance Loan | F. XRI Learns of the Assurance Loan in April 2019 | G. Entia Defaults on the XRI Loan in August 2020 | I. The Resulting Litigation | J. The Trial Court’s Decision | L. XRI’s Cross-Appeal | II. SCOPE AND STANDARD OF REVIEW
cl_2023_del_holifield_v._xri_investment_holding,Q17,D,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0682,,,,,,0,1,,28,1,1,0,UNKNOWN,"In 2018, Holifield and Gabriel began working on ways to raise additional capital through Entia to provide funding to some of the operating businesses that they co-owned."
cl_2023_del_holifield_v._xri_investment_holding,Q19,D,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0313,,,,,,0,0,,51,1,1,0,UNKNOWN,"brief and in the body of his reply brief, Holifield notes that “it is now settled in this court that the removal of default fiduciary duties through an LLC agreement must be accomplished with clear and unambiguous language,” and suggests we require the same clarity where parties contract for incurable voidness."
cl_2023_del_holifield_v._xri_investment_holding,Q20,D,pre_cutoff,2023-09-07,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0571,,,,,,0,0,,9,1,1,0,UNKNOWN,the same clarity where parties contract for incurable voidness.
cl_2023_delch_smash_franchise_partners_llc_v._kan,Q01,A,pre_cutoff,2023-07-14,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.5,0.2,0.4,0.339,,,,,,0,0,,2,8,0,0,Court of Chancery of the State of Delaware,Delaware Chancery
cl_2023_delch_smash_franchise_partners_llc_v._kan,Q02,A,pre_cutoff,2023-07-14,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.75,,,,,,0,0,,1,1,0,0,2020,2023
cl_2023_delch_smash_franchise_partners_llc_v._kan,Q03,A,pre_cutoff,2023-07-14,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1429,,,,,,0,0,,6,1,1,0,UNKNOWN,smash franchise partners llc v. kan
cl_2023_delch_smash_franchise_partners_llc_v._kan,Q04,A,pre_cutoff,2023-07-14,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.32,,,,,,0,0,,3,3,0,0,"August 13, 2020",2023-07-14
cl_2023_delch_smash_franchise_partners_llc_v._kan,Q07,D,pre_cutoff,2023-07-14,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0863,,,,,,0,0,,20,1,1,0,UNKNOWN,equipment and the economic returns a buyer could generate with Smash’s equipment and the economic returns a franchisee might expect.
cl_2023_delch_smash_franchise_partners_llc_v._kan,Q08,D,pre_cutoff,2023-07-14,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0833,,,,,,0,0,,16,1,1,0,UNKNOWN,as its principal competitive advantage: operating as a trucking business rather than a waste management business.
cl_2023_delch_smash_franchise_partners_llc_v._kan,Q09,D,pre_cutoff,2023-07-14,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0221,,,,,,0,0,,31,1,1,0,UNKNOWN,"at trial, this decision credits that when Perri made this comment, he was still considering a Smash franchise and could have decided to take that route if Smash had a patent."
cl_2023_delch_smash_franchise_partners_llc_v._kan,Q10,D,pre_cutoff,2023-07-14,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.069,,,,,,0,0,,17,1,1,0,UNKNOWN,"entire page to comparing Dumpster Devil to Smash, which Perri and McLaren viewed as their biggest competitor."
cl_2023_delch_smash_franchise_partners_llc_v._kan,Q11,D,pre_cutoff,2023-07-14,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0667,,,,,,0,0,,29,1,1,0,UNKNOWN,"improper actions, Perri and McLaren would have needed the same amount of time to develop Dumpster Devil that it took Haskin to create the franchise side of Smash’s business."
cl_2023_delch_smash_franchise_partners_llc_v._kan,Q12,D,pre_cutoff,2023-07-14,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0945,,,,,,0,0,,21,1,1,0,UNKNOWN,is to bring state laws up to date by removing undue restrictions on the common law action for deceptive trade practices.
cl_2023_delch_smash_franchise_partners_llc_v._kan,Q13,D,pre_cutoff,2023-07-14,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0556,,,,,,0,0,,16,1,1,0,UNKNOWN,needed to prove that Dumpster Devil willfully violated DUDTPA or that this was an “exceptional case.”
cl_2023_delch_smash_franchise_partners_llc_v._kan,Q14,D,pre_cutoff,2023-07-14,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0182,,,,,,0,0,,62,1,1,0,UNKNOWN,"truck parking, drivers, and sales. It would use a hub-and-spoke model for maintenance and hiring an independent contractor to oversee repairs. Like Smash, Dumpster Devil would work with waste management companies as partners. Like Smash, Dumpster Devil would prioritize national accounts. Perri’s presentation also discussed the competition. When discussing Smash, Perri identified the manufacturer of Smash’s truck and described the"
cl_2023_delch_smash_franchise_partners_llc_v._kan,Q16,D,pre_cutoff,2023-07-14,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0423,0.0,1,0.0,8,1,0,0,,45,1,1,0,UNKNOWN,I. FACTUAL BACKGROUND | A. Smash’s Business | B. Perri Asks About A Smash Franchise. | D. Perri And McLaren Discuss A Competing Business. | E. The Dual Tracks | F. Perri Decides To Create A Competing Business. | G. January 2020 | H. Perri And McLaren Reach A Deal With Packmat.
cl_2023_delch_smash_franchise_partners_llc_v._kan,Q17,D,pre_cutoff,2023-07-14,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0645,,,,,,0,1,,10,1,1,0,UNKNOWN,The facts are drawn from the record presented at trial.
cl_2023_delch_smash_franchise_partners_llc_v._kan,Q19,D,pre_cutoff,2023-07-14,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.058,,,,,,0,0,,37,1,1,0,UNKNOWN,outcome in which a plaintiff can invoke a more varied set of causes of action for information that does not qualify as a trade secret than a party can for information that qualifies as a trade secret.
