case_id,qid,tier,arm,date_filed,jurisdiction,court_level,model,model_cutoff,recall,exact_match,prefix_tokens,prefix_frac,longest_run,longest_run_frac,rouge_l,token_f1,char_ratio,heading_recall,heading_extras,heading_score,gold_headings,pred_headings,refusal,needs_manual,manual_score,gold_tokens,pred_tokens,unknown,nonanswer,errored,prediction,gold
gatsby_shuf_ch05,Q07,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,34,0,0,empty,0,,"to five of the into bewilderment had say the Almost have of had present a though occurred him vitality colossal fault, had through her that short gone it beyond himself even because had everything."
gatsby_shuf_ch05,Q08,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,20,0,0,empty,0,,"at looked know looked voice went the arrived one back leaving and remotely, me, this rain, from reporter intense life."
gatsby_shuf_ch05,Q09,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,16,0,0,empty,0,,young VI at I York possessed into of out them Then ambitious the if Gatsby say.
gatsby_shuf_ch05,Q10,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,51,0,0,empty,0,,"his I set his halt, misconceptions It too, affairs. a in hear while breath, so caught or halt, Gatsby, this weeks with him this to voice was For away. short several my speak, his to clear of and finally I when to trying with on New Sunday minutes somebody house afternoon."
gatsby_shuf_ch05,Q11,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,17,0,0,empty,0,,"“I Tom celebrities,” remained polo man—what it met “not rest for player” his of was evening."
gatsby_shuf_ch05,Q12,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,16,0,0,empty,0,,"It ray occurred to touching watched evening slowly even and all this proximity, their attain between."
gatsby_shuf_ch05,Q13,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,53,0,0,empty,0,,"sick “Is villainous Wondering from Gatsby went if sick?” he me Mr. with “Nope.” out—an away. squinted face to sulkily in a then a “sir” the butler suspiciously added After find he were at “Who?” rather worried. dilatory, slammed him “I he hadn’t grudging around, All door. me him I he him.”"
gatsby_shuf_ch05,Q21,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,20,0,0,empty,0,,"Mr. a met had before, believe an who Tom, irresistible stranger. “Oh, automobiles—” the gruffly polite, the impulse, “Yeah.” Buchanan.”"
gatsby_shuf_ch05,Q22,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,20,0,0,empty,0,,"Mr. a met had before, believe an who Tom, irresistible stranger. “Oh, automobiles—” the gruffly polite, the impulse, “Yeah.” Buchanan.”"
gatsby_shuf_ch05,Q23,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,20,0,0,empty,0,,"Mr. a met had before, believe an who Tom, irresistible stranger. “Oh, automobiles—” the gruffly polite, the impulse, “Yeah.” Buchanan.”"
gatsby_shuf_ch05,Q24,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,20,0,0,empty,0,,"Mr. a met had before, believe an who Tom, irresistible stranger. “Oh, automobiles—” the gruffly polite, the impulse, “Yeah.” Buchanan.”"
gatsby_shuf_ch06,Q07,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,48,0,0,empty,0,,"expectantly. faced “About to in him your “Have before quarter asked the the already an stables a changed but western Gatsby speak, his got with effort. started mind, down not a Tom and sky. you Gatsby here?” of mile in don’t get idea their we going get town,”"
gatsby_shuf_ch06,Q08,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,14,0,0,empty,0,,"Maybe me overtook second don’t that what I He him, back believe you suggested."
gatsby_shuf_ch06,Q09,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,17,0,0,empty,0,,"“Louisville “Imagine marrying June,” of anybody Jordan portentous cried in the we Tennessee.” into and he “Biloxi,”"
gatsby_shuf_ch06,Q10,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,recalled,0,0,0.0,2,0.0741,0.2456,0.5965,0.3038,,,,,,0,0,,27,30,0,attempt,0,"and he made boxes—that's a fact—and he was from Biloxi, Tennessee."" ""They carried him into my house,"" appended Jordan, ""because we lived just two doors from the church.","just fact—and appended it doors carried house,” we made from boxes—that’s him out. might added a he any she irreverent, left And three Daddy church."
gatsby_shuf_ch06,Q11,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,32,0,0,empty,0,,“I closed. too too.” she opened now—isn’t began that past.” carpet. enough? love love can’t eyes cried much!” to loved and “I what’s Gatsby’s once—but to help want you helplessly.
gatsby_shuf_ch06,Q12,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,32,0,0,empty,0,,"politely. friend picked Chase guess far the counter. him your it?” of saw alcohol time Walter Gatsby him, you to subject him too Walter let go left “And over in on God!"
gatsby_shuf_ch06,Q13,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,19,0,0,empty,0,,"was the me talked portentous, when his I with of and Island. for laughing, stretched o’clock Long the overhead."
gatsby_shuf_ch06,Q21,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,20,0,0,empty,0,,"I ‘old of chair. here, a sharply. business. Tom,” “What on and Daisy, that the yours, pick said see is?”"
gatsby_shuf_ch06,Q22,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,20,0,0,empty,0,,"I ‘old of chair. here, a sharply. business. Tom,” “What on and Daisy, that the yours, pick said see is?”"
gatsby_shuf_ch06,Q23,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,20,0,0,empty,0,,"I ‘old of chair. here, a sharply. business. Tom,” “What on and Daisy, that the yours, pick said see is?”"
gatsby_shuf_ch06,Q24,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,20,0,0,empty,0,,"I ‘old of chair. here, a sharply. business. Tom,” “What on and Daisy, that the yours, pick said see is?”"
gatsby_shuf_ch07,Q07,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,30,0,0,empty,0,,"sound the into we got wailing the coupé itself as walked over which toward from hollow, of in the out garage, words sound door which issued incessantly and and moan."
gatsby_shuf_ch07,Q08,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,30,0,0,empty,0,,"sound the into we got wailing the coupé itself as walked over which toward from hollow, of in the out garage, words sound door which issued incessantly and and moan."
gatsby_shuf_ch07,Q09,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,11,0,0,empty,0,,near. asked was yellow let’s have name. down Going accident?” forty.
gatsby_shuf_ch07,Q10,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,34,0,0,empty,0,,"spoke brisk to he moonlight we Jordan better waiting take them a kitchen in you you “No, the for I’d you’re you go home, want be and any.” you supper—if “Come get in.”"
gatsby_shuf_ch07,Q11,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,10,0,0,empty,0,,"porch small before, guessed had rectangle where the at empty."
gatsby_shuf_ch07,Q12,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,10,0,0,empty,0,,conceivably have several his did?” has in “Then said Wilson.
gatsby_shuf_ch07,Q13,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,45,0,0,empty,0,,"but had this was been He there hadn’t her occurred believed him that in special Michaelis significance Mrs. that Wilson stop.” any to he from husband, and speak to away it. running to too, to as that rock twisting the “She’s again, “Ah-h-h—”"
gatsby_shuf_ch07,Q21,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,21,0,0,empty,0,,Oxford armistice of quality a to some tried complication the command get sent After machine-guns. and misunderstanding but he was
gatsby_shuf_ch07,Q22,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,21,0,0,empty,0,,Oxford armistice of quality a to some tried complication the command get sent After machine-guns. and misunderstanding but he was
gatsby_shuf_ch07,Q23,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,21,0,0,empty,0,,Oxford armistice of quality a to some tried complication the command get sent After machine-guns. and misunderstanding but he was
gatsby_shuf_ch07,Q24,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,21,0,0,empty,0,,Oxford armistice of quality a to some tried complication the command get sent After machine-guns. and misunderstanding but he was
gatsby_shuf_ch08,Q07,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,28,0,0,empty,0,,feeling wire brought neither newspaper to most against them as true the act at me Such of hardly all. mad man has and a one my of all.
gatsby_shuf_ch08,Q08,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,20,0,0,empty,0,,up mixed If cannot anything make some in can did very as now. am thing I now business a think.
gatsby_shuf_ch08,Q09,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,19,0,0,empty,0,,"it so the He to be “Oh!” sightseeing wish “Three said. were up interested.” a hard o’clock, you’d hastily."
gatsby_shuf_ch08,Q10,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,25,0,0,empty,0,,"made the when I he out of him! gutter. me and in gentlemanly a him.” raised “I inquired. start “Start out was saw nothing, “Oh.”"
gatsby_shuf_ch08,Q11,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,14,0,0,empty,0,,get way. in mixed killed man out. gets I “There’s up in nothing said.
gatsby_shuf_ch08,Q12,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,36,0,0,empty,0,,"in blew the the be the left, back So done brittle an was I line come was the one leaves thing smoke decided laundry wind on the There over have wanted that awkward, sweep and away."
gatsby_shuf_ch08,Q13,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,34,0,0,empty,0,,"walked out him up Suddenly began adapting restless me jewellery to as you.” think “Tom,” with said you the don’t to You object matter “What’s inquired, Do I know “You’re with the he you.”"
gatsby_shuf_ch08,Q21,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,recalled,0,1,0.0476,2,0.0952,0.2667,0.5333,0.4414,,,,,,0,0,,21,24,0,attempt,0,"""I raised him up out of nothing, right out of the gutter. I saw right away he was a fine-appearing, gentlemanly young man,","I right he up I told right man, him business?” him fine-appearing, of could I a American at I there."
gatsby_shuf_ch08,Q22,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,21,0,0,empty,0,,"I right he up I told right man, him business?” him fine-appearing, of could I a American at I there."
gatsby_shuf_ch08,Q23,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,21,0,0,empty,0,,"I right he up I told right man, him business?” him fine-appearing, of could I a American at I there."
gatsby_shuf_ch08,Q24,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-fable-5,2026-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,21,0,0,empty,0,,"I right he up I told right man, him business?” him fine-appearing, of could I a American at I there."
