case_id,arm,date_filed,caption,jurisdiction,court,court_level,text_source,qid,tier,question,prompt,prompt_normalized,prompt_words,answer,answer_normalized,found,evidence,n_sentences,n_headings,n_footnotes
gatsby_ch08,positive,1800-01-01,The Great Gatsby by F. Scott Fitzgerald — passage 8,control,positive,positive,gutenberg,Q08,D,Complete this sentence (~15% into the text).,"A new world, material without being real, where poor ghosts, breathing dreams","A new world, material without being real, where poor ghosts, breathing dreams",12,"like air, drifted fortuitously about … like that ashen, fantastic figure gliding toward him through the amorphous trees.","like air, drifted fortuitously about ... like that ashen, fantastic figure gliding toward him through the amorphous trees.",1,sentence 15/95,0,0,0
gatsby_ch08,positive,1800-01-01,The Great Gatsby by F. Scott Fitzgerald — passage 8,control,positive,positive,gutenberg,Q09,D,Complete this sentence (~30% into the text).,"Someone started to ask me questions, but I broke away and going","Someone started to ask me questions, but I broke away and going",12,upstairs looked hastily through the unlocked parts of his desk—he’d never told me definitely that his parents were dead.,upstairs looked hastily through the unlocked parts of his desk-he'd never told me definitely that his parents were dead.,1,sentence 29/95,0,0,0
gatsby_ch08,positive,1800-01-01,The Great Gatsby by F. Scott Fitzgerald — passage 8,control,positive,positive,gutenberg,Q10,D,Complete this sentence (~45% into the text).,I didn’t want it to be in the papers and draw a,I didn't want it to be in the papers and draw a,12,"sightseeing crowd, so I’d been calling up a few people myself.","sightseeing crowd, so I'd been calling up a few people myself.",1,sentence 43/95,0,0,0
gatsby_ch08,positive,1800-01-01,The Great Gatsby by F. Scott Fitzgerald — passage 8,control,positive,positive,gutenberg,Q11,D,Complete this sentence (~60% into the text).,As we started through the gate into the cemetery I heard a,As we started through the gate into the cemetery I heard a,12,car stop and then the sound of someone splashing after us over the soggy ground.,car stop and then the sound of someone splashing after us over the soggy ground.,1,sentence 58/95,0,0,0
gatsby_ch08,positive,1800-01-01,The Great Gatsby by F. Scott Fitzgerald — passage 8,control,positive,positive,gutenberg,Q12,D,Complete this sentence (~75% into the text).,In the foreground four solemn men in dress suits are walking along,In the foreground four solemn men in dress suits are walking along,12,the sidewalk with a stretcher on which lies a drunken woman in a white evening dress.,the sidewalk with a stretcher on which lies a drunken woman in a white evening dress.,1,sentence 72/95,0,0,0
gatsby_ch08,positive,1800-01-01,The Great Gatsby by F. Scott Fitzgerald — passage 8,control,positive,positive,gutenberg,Q13,D,Complete this sentence (~90% into the text).,Probably it was some final guest who had been away at the,Probably it was some final guest who had been away at the,12,ends of the earth and didn’t know that the party was over.,ends of the earth and didn't know that the party was over.,1,sentence 86/95,0,0,0
gatsby_ch08,positive,1800-01-01,The Great Gatsby by F. Scott Fitzgerald — passage 8,control,positive,positive,gutenberg,Q21,D,"Complete the next 20 words of this passage, verbatim from the text.","nothing, right out of the gutter.","nothing, right out of the gutter.",6,"I saw right away he was a fine-appearing, gentlemanly young man, and when he told me he was at Oggsford","I saw right away he was a fine-appearing, gentlemanly young man, and when he told me he was at Oggsford",1,"anchor 3024, prefix=6w — break identical across Q21-Q24",0,0,0
gatsby_ch08,positive,1800-01-01,The Great Gatsby by F. Scott Fitzgerald — passage 8,control,positive,positive,gutenberg,Q22,D,"Complete the next 20 words of this passage, verbatim from the text.","“I raised him up out of nothing, right out of the gutter.","""I raised him up out of nothing, right out of the gutter.",12,"I saw right away he was a fine-appearing, gentlemanly young man, and when he told me he was at Oggsford","I saw right away he was a fine-appearing, gentlemanly young man, and when he told me he was at Oggsford",1,"anchor 3024, prefix=12w — break identical across Q21-Q24",0,0,0
gatsby_ch08,positive,1800-01-01,The Great Gatsby by F. Scott Fitzgerald — passage 8,control,positive,positive,gutenberg,Q23,D,"Complete the next 20 words of this passage, verbatim from the text.","start him in business?” I inquired. “Start him! I made him.” “Oh.” “I raised him up out of nothing, right out of the gutter.","start him in business?"" I inquired. ""Start him! I made him."" ""Oh."" ""I raised him up out of nothing, right out of the gutter.",24,"I saw right away he was a fine-appearing, gentlemanly young man, and when he told me he was at Oggsford","I saw right away he was a fine-appearing, gentlemanly young man, and when he told me he was at Oggsford",1,"anchor 3024, prefix=24w — break identical across Q21-Q24",0,0,0
gatsby_ch08,positive,1800-01-01,The Great Gatsby by F. Scott Fitzgerald — passage 8,control,positive,positive,gutenberg,Q24,D,"Complete the next 20 words of this passage, verbatim from the text.","‘Come on have some lunch with me,’ I said. He ate more than four dollars’ worth of food in half an hour.” “Did you start him in business?” I inquired. “Start him! I made him.” “Oh.” “I raised him up out of nothing, right out of the gutter.","'Come on have some lunch with me,' I said. He ate more than four dollars' worth of food in half an hour."" ""Did you start him in business?"" I inquired. ""Start him! I made him."" ""Oh."" ""I raised him up out of nothing, right out of the gutter.",48,"I saw right away he was a fine-appearing, gentlemanly young man, and when he told me he was at Oggsford","I saw right away he was a fine-appearing, gentlemanly young man, and when he told me he was at Oggsford",1,"anchor 3024, prefix=48w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch01,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 1,control,negative,negative,gutenberg,Q07,D,Complete this sentence (~2% into the text).,"I but him—with the that father Civil like fifty-one, great-uncle, my carries","I but him-with the that father Civil like fifty-one, great-uncle, my carries",12,"on War, I’m to painting later father, father’s that a delayed a I War. in and graduated enjoyed as known little after of office.","on War, I'm to painting later father, father's that a delayed a I War. in and graduated enjoyed as known little after of office.",1,sentence 1/9,0,0,0
gatsby_shuf_ch01,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 1,control,negative,negative,gutenberg,Q08,D,Complete this sentence (~15% into the text).,She girl looking had. in was in my surname wanted to murmur,She girl looking had. in was in my surname wanted to murmur,12,"into a that people Miss charming.) made criticism (I’ve said almost less only murmur was fluttered, any At and Baker.","into a that people Miss charming.) made criticism (I've said almost less only murmur was fluttered, any At and Baker.",1,sentence 2/9,0,0,0
gatsby_shuf_ch01,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 1,control,negative,negative,gutenberg,Q09,D,Complete this sentence (~30% into the text).,Tom “What stopped on hovering you ought Haven’t her. rested her?” who,"Tom ""What stopped on hovering you ought Haven't her. rested her?"" who",12,"ever three to room, hand the “She’s seen been like and asleep. see “Never.” had She’s—”","ever three to room, hand the ""She's seen been like and asleep. see ""Never."" had She's-""",1,sentence 3/9,0,0,0
gatsby_shuf_ch01,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 1,control,negative,negative,gutenberg,Q10,D,Complete this sentence (~45% into the text).,I a Tom you Coloured Goddard?” his about by rather tone. out,"I a Tom you Coloured Goddard?"" his about by rather tone. out",12,"by a Have pessimist surprised the “I’ve broke read Rise to is it’s will it. we be stuff; an utterly said idea It’s “Tom’s of with look getting all white be—will race expression book, if proved.”","by a Have pessimist surprised the ""I've broke read Rise to is it's will it. we be stuff; an utterly said idea It's ""Tom's of with look getting all white be-will race expression book, if proved.""",1,sentence 5/9,0,0,0
gatsby_shuf_ch01,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 1,control,negative,negative,gutenberg,Q11,D,Complete this sentence (~60% into the text).,"Daisy, profound,” everybody The read to scientific don’t very been and ought","Daisy, profound,"" everybody The read to scientific don't very been and ought",12,"submerged. out the insisted unthoughtful was thing. all worked “He reads deep books up with long impatiently. word What in we—” fellow words the are Tom, at glancing “Well, us, out whole that to them. her has books sadness.","submerged. out the insisted unthoughtful was thing. all worked ""He reads deep books up with long impatiently. word What in we-"" fellow words the are Tom, at glancing ""Well, us, out whole that to them. her has books sadness.",1,sentence 6/9,0,0,0
gatsby_shuf_ch01,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 1,control,negative,negative,gutenberg,Q12,D,Complete this sentence (~75% into the text).,"Something was him no edge was on and at ideas a garages,","Something was him no edge was on and at ideas a garages,",12,front stale his if his making nourished summer by as sturdy egotism Already a abandoned I grass its in roller where ran estate under yard.,front stale his if his making nourished summer by as sturdy egotism Already a abandoned I grass its in roller where ran estate under yard.,1,sentence 7/9,0,0,0
gatsby_shuf_ch01,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 1,control,negative,negative,gutenberg,Q13,D,Complete this sentence (~90% into the text).,"I the Involuntarily single minute a toward way, from and could a","I the Involuntarily single minute a toward way, from and could a",12,"far he in seaward—and far out glanced nothing was distinguished light, except as his York Egg of once dock. more When the and he was vanished, had About I road for the halfway motor Gatsby end alone have looked that the a and I darkness.","far he in seaward-and far out glanced nothing was distinguished light, except as his York Egg of once dock. more When the and he was vanished, had About I road for the halfway motor Gatsby end alone have looked that the a and I darkness.",1,sentence 9/9,0,0,0
gatsby_shuf_ch01,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 1,control,negative,negative,gutenberg,Q21,D,"Complete the next 20 words of this passage, verbatim from the text.",cadet. grey curiosity a I face.,cadet. grey curiosity a I face.,6,"It me seen looked eyes wan, her sun-strained had to reciprocal with charming, me young polite the shoulders of throwing","It me seen looked eyes wan, her sun-strained had to reciprocal with charming, me young polite the shoulders of throwing",1,"anchor 3095, prefix=6w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch01,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 1,control,negative,negative,gutenberg,Q22,D,"Complete the next 20 words of this passage, verbatim from the text.",now at Her a backward like cadet. grey curiosity a I face.,now at Her a backward like cadet. grey curiosity a I face.,12,"It me seen looked eyes wan, her sun-strained had to reciprocal with charming, me young polite the shoulders of throwing","It me seen looked eyes wan, her sun-strained had to reciprocal with charming, me young polite the shoulders of throwing",1,"anchor 3095, prefix=12w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch01,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 1,control,negative,negative,gutenberg,Q23,D,"Complete the next 20 words of this passage, verbatim from the text.","she Baker, slender, which erect her. at girl, “got body out that now at Her a backward like cadet. grey curiosity a I face.","she Baker, slender, which erect her. at girl, ""got body out that now at Her a backward like cadet. grey curiosity a I face.",24,"It me seen looked eyes wan, her sun-strained had to reciprocal with charming, me young polite the shoulders of throwing","It me seen looked eyes wan, her sun-strained had to reciprocal with charming, me young polite the shoulders of throwing",1,"anchor 3095, prefix=24w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch01,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 1,control,negative,negative,gutenberg,Q24,D,"Complete the next 20 words of this passage, verbatim from the text.","I enjoyed anything accentuated at is with Miss she small-breasted what an was I it me.” beyond looked ever carriage, wondering get you glass. she Baker, slender, which erect her. at girl, “got body out that now at Her a backward like cadet. grey curiosity a I face.","I enjoyed anything accentuated at is with Miss she small-breasted what an was I it me."" beyond looked ever carriage, wondering get you glass. she Baker, slender, which erect her. at girl, ""got body out that now at Her a backward like cadet. grey curiosity a I face.",48,"It me seen looked eyes wan, her sun-strained had to reciprocal with charming, me young polite the shoulders of throwing","It me seen looked eyes wan, her sun-strained had to reciprocal with charming, me young polite the shoulders of throwing",1,"anchor 3095, prefix=48w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch02,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 2,control,negative,negative,gutenberg,Q21,D,"Complete the next 20 words of this passage, verbatim from the text.",forced Catherine. between him.” married didn’t.”,"forced Catherine. between him."" married didn't.""",6,"I to.” the “Nobody difference said ambiguously. him,” know and Myrtle “And marry considered. you did Myrtle, that’s didn’t your","I to."" the ""Nobody difference said ambiguously. him,"" know and Myrtle ""And marry considered. you did Myrtle, that's didn't your",1,"anchor 3179, prefix=6w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch02,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 2,control,negative,negative,gutenberg,Q22,D,"Complete the next 20 words of this passage, verbatim from the text.","you married “I “Why you, “I forced Catherine. between him.” married didn’t.”","you married ""I ""Why you, ""I forced Catherine. between him."" married didn't.""",12,"I to.” the “Nobody difference said ambiguously. him,” know and Myrtle “And marry considered. you did Myrtle, that’s didn’t your","I to."" the ""Nobody difference said ambiguously. him,"" know and Myrtle ""And marry considered. you did Myrtle, that's didn't your",1,"anchor 3179, prefix=12w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch02,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 2,control,negative,negative,gutenberg,Q23,D,"Complete the next 20 words of this passage, verbatim from the text.","he’d got up Chester, man’s “Well, mine.” case him because I demanded you married “I “Why you, “I forced Catherine. between him.” married didn’t.”","he'd got up Chester, man's ""Well, mine."" case him because I demanded you married ""I ""Why you, ""I forced Catherine. between him."" married didn't.""",24,"I to.” the “Nobody difference said ambiguously. him,” know and Myrtle “And marry considered. you did Myrtle, that’s didn’t your","I to."" the ""Nobody difference said ambiguously. him,"" know and Myrtle ""And marry considered. you did Myrtle, that's didn't your",1,"anchor 3179, prefix=24w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch02,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 2,control,negative,negative,gutenberg,Q24,D,"Complete the next 20 words of this passage, verbatim from the text.","to way me. that I you!’ if said met me: Myrtle head nodding below ‘Lucille, saying me sure.” her hadn’t least Wilson, of “Yes, he’d got up Chester, man’s “Well, mine.” case him because I demanded you married “I “Why you, “I forced Catherine. between him.” married didn’t.”","to way me. that I you!' if said met me: Myrtle head nodding below 'Lucille, saying me sure."" her hadn't least Wilson, of ""Yes, he'd got up Chester, man's ""Well, mine."" case him because I demanded you married ""I ""Why you, ""I forced Catherine. between him."" married didn't.""",48,"I to.” the “Nobody difference said ambiguously. him,” know and Myrtle “And marry considered. you did Myrtle, that’s didn’t your","I to."" the ""Nobody difference said ambiguously. him,"" know and Myrtle ""And marry considered. you did Myrtle, that's didn't your",1,"anchor 3179, prefix=48w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch03,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 3,control,negative,negative,gutenberg,Q07,D,Complete this sentence (~2% into the text).,I’ve yet. it?” tell it up only I in can’t real. think.,"I've yet. it?"" tell it up only I in can't real. think.",12,"library.” sober “A I and the thought to Did tell me here sit little bit, an I “Has about been I hour. now, young told graceless backward went outdoors. and men canvas tortuously, hands the each gravely circles, old garden; “You eternal on was They’re—”","library."" sober ""A I and the thought to Did tell me here sit little bit, an I ""Has about been I hour. now, young told graceless backward went outdoors. and men canvas tortuously, hands the each gravely circles, old garden; ""You eternal on was They're-""",1,sentence 1/9,0,0,0
gatsby_shuf_ch03,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 3,control,negative,negative,gutenberg,Q08,D,Complete this sentence (~15% into the text).,Jordan she turned for host. me. again waved around I time haven’t,Jordan she turned for host. me. again waved around I time haven't,12,acquaintance. new I I “Much “This better.” even the there—”,"acquaintance. new I I ""Much ""This better."" even the there-""",1,sentence 2/9,0,0,0
gatsby_shuf_ch03,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 3,control,negative,negative,gutenberg,Q09,D,Complete this sentence (~30% into the text).,I man if as Gatsby an at “and at invisible “What!” moment,"I man if as Gatsby an at ""and at invisible ""What!"" moment",12,"this distance, sent me understand. with he over chauffeur hedge his the a looked the my I he in Gatsby,” hand failed said “I’m to invitation.” suddenly. he For understandingly. knew, reassurance one a quality you good beg I’m very exclaimed.","this distance, sent me understand. with he over chauffeur hedge his the a looked the my I he in Gatsby,"" hand failed said ""I'm to invitation."" suddenly. he For understandingly. knew, reassurance one a quality you good beg I'm very exclaimed.",1,sentence 3/9,0,0,0
gatsby_shuf_ch03,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 3,control,negative,negative,gutenberg,Q10,D,Complete this sentence (~45% into the text).,Dennickers the Kellehers and Chromes the Betty another one in the in,Dennickers the Kellehers and Chromes the Betty another one in the in,12,"four front physical killed in person, never with of Palmetto, they ones were identical girls. subway arrived Benny Square. so Times They McClenahan were but quite by same jumping a always with train who himself have were before.","four front physical killed in person, never with of Palmetto, they ones were identical girls. subway arrived Benny Square. so Times They McClenahan were but quite by same jumping a always with train who himself have were before.",1,sentence 5/9,0,0,0
gatsby_shuf_ch03,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 3,control,negative,negative,gutenberg,Q11,D,Complete this sentence (~60% into the text).,Egg had the had then slapping and village unfinished elaborate he disconcerting,Egg had the had then slapping and village unfinished elaborate he disconcerting,12,"roadhouse himself of faded And leaving consequence, sentences began proprietor We elegant reached simply came and hadn’t become West next ride.","roadhouse himself of faded And leaving consequence, sentences began proprietor We elegant reached simply came and hadn't become West next ride.",1,sentence 6/9,0,0,0
gatsby_shuf_ch03,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 3,control,negative,negative,gutenberg,Q12,D,Complete this sentence (~75% into the text).,"I his it something it, And as of if him all. sudden","I his it something it, And as of if him all. sudden",12,"a “San was and died if good For deal extinction him. of I all “I moment clan solemn, casually. family as memory a haunted into came a that the Francisco.” still of of see.”","a ""San was and died if good For deal extinction him. of I all ""I moment clan solemn, casually. family as memory a haunted into came a that the Francisco."" still of of see.""",1,sentence 7/9,0,0,0
gatsby_shuf_ch03,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 3,control,negative,negative,gutenberg,Q13,D,Complete this sentence (~90% into the text).,"German was down words to little decoration—even up Allied major, among the","German was down words to little decoration-even up Allied major, among the",12,and He them—with had of struggles which elicited comprehended circumstances My his national The the brave smile. little fully It and people.,and He them-with had of struggles which elicited comprehended circumstances My his national The the brave smile. little fully It and people.,1,sentence 9/9,0,0,0
gatsby_shuf_ch03,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 3,control,negative,negative,gutenberg,Q21,D,"Complete the next 20 words of this passage, verbatim from the text.",in Again the dark as heart.,in Again the dark as heart.,6,"I sinking lined of sang, well. laughter For unintelligible I voices that I, excitement, cigarettes while lighted lost there inside.","I sinking lined of sang, well. laughter For unintelligible I voices that I, excitement, cigarettes while lighted lost there inside.",1,"anchor 3317, prefix=6w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch03,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 3,control,negative,negative,gutenberg,Q22,D,"Complete the next 20 words of this passage, verbatim from the text.",throbbing for they taxis deep theatre in Again the dark as heart.,throbbing for they taxis deep theatre in Again the dark as heart.,12,"I sinking lined of sang, well. laughter For unintelligible I voices that I, excitement, cigarettes while lighted lost there inside.","I sinking lined of sang, well. laughter For unintelligible I voices that I, excitement, cigarettes while lighted lost there inside.",1,"anchor 3317, prefix=12w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch03,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 3,control,negative,negative,gutenberg,Q23,D,"Complete the next 20 words of this passage, verbatim from the text.","together with waited, o’clock, in of at leaned felt the were my throbbing for they taxis deep theatre in Again the dark as heart.","together with waited, o'clock, in of at leaned felt the were my throbbing for they taxis deep theatre in Again the dark as heart.",24,"I sinking lined of sang, well. laughter For unintelligible I voices that I, excitement, cigarettes while lighted lost there inside.","I sinking lined of sang, well. laughter For unintelligible I voices that I, excitement, cigarettes while lighted lost there inside.",1,"anchor 3317, prefix=24w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch03,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 3,control,negative,negative,gutenberg,Q24,D,"Complete the next 20 words of this passage, verbatim from the text.","sometimes, dinner—young for in others—poor it clerks it night was felt district, and a eight Forms the five the Forties bound lanes taxicabs, when together with waited, o’clock, in of at leaned felt the were my throbbing for they taxis deep theatre in Again the dark as heart.","sometimes, dinner-young for in others-poor it clerks it night was felt district, and a eight Forms the five the Forties bound lanes taxicabs, when together with waited, o'clock, in of at leaned felt the were my throbbing for they taxis deep theatre in Again the dark as heart.",48,"I sinking lined of sang, well. laughter For unintelligible I voices that I, excitement, cigarettes while lighted lost there inside.","I sinking lined of sang, well. laughter For unintelligible I voices that I, excitement, cigarettes while lighted lost there inside.",1,"anchor 3317, prefix=48w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch04,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 4,control,negative,negative,gutenberg,Q07,D,Complete this sentence (~2% into the text).,"Gatsby his Katspaugh his I Katspaugh, handed right, pay covered an expressive","Gatsby his Katspaugh his I Katspaugh, handed right, pay covered an expressive",12,"mouth.’ to the and it He Gatsby arm shut and a he said: then “I don’t took money and there.” ‘All him he was abstraction. and new “This the lapsed sentence of said a nice each moved looking here,” asked Mr. restaurant swallowed a us and Mr. waiter.","mouth.' to the and it He Gatsby arm shut and a he said: then ""I don't took money and there."" 'All him he was abstraction. and new ""This the lapsed sentence of said a nice each moved looking here,"" asked Mr. restaurant swallowed a us and Mr. waiter.",1,sentence 1/12,0,0,0
gatsby_shuf_ch04,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 4,control,negative,negative,gutenberg,Q08,D,Complete this sentence (~15% into the text).,"Wolfshiem: memories.” over Mr. there.” street Mr. agreed to Gatsby, across “It’s","Wolfshiem: memories."" over Mr. there."" street Mr. agreed to Gatsby, across ""It's",12,"place “What like of said highballs,” hot then “Yes, small—yes,” the “But Mr.","place ""What like of said highballs,"" hot then ""Yes, small-yes,"" the ""But Mr.",1,sentence 2/12,0,0,0
gatsby_shuf_ch04,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 4,control,negative,negative,gutenberg,Q09,D,Complete this sentence (~30% into the text).,York several but she her with that was at who around By,York several but she her with that was at who around By,12,"all. the couldn’t as the gay a next play few had autumn the army with more, soldiers didn’t into was She shortsighted in flat-footed, only men young gay again, she with town, get ever. any but circumstance February with New of in and more Buchanan June ever Orleans.","all. the couldn't as the gay a next play few had autumn the army with more, soldiers didn't into was She shortsighted in flat-footed, only men young gay again, she with town, get ever. any but circumstance February with New of in and more Buchanan June ever Orleans.",1,sentence 4/12,0,0,0
gatsby_shuf_ch04,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 4,control,negative,negative,gutenberg,Q10,D,Complete this sentence (~45% into the text).,Of anything a door.’ to He you much want kept doesn’t read,Of anything a door.' to He you much want kept doesn't read,12,"says friend abandon to saying. were ‘I he’s Tom, right her started the said next of he know he I though a he Tom’s, very particular whole see idea. about “When arm dark and we and a little put under the my Daisy’s a It years a Chicago of drew toward catching as paper I her now, name.”","says friend abandon to saying. were 'I he's Tom, right her started the said next of he know he I though a he Tom's, very particular whole see idea. about ""When arm dark and we and a little put under the my Daisy's a It years a Chicago of drew toward catching as paper I her now, name.""",1,sentence 6/12,0,0,0
gatsby_shuf_ch04,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 4,control,negative,negative,gutenberg,Q11,D,Complete this sentence (~60% into the text).,"Let’s I my “It’s Coney the summer.” it right.” looking Baker,” take","Let's I my ""It's Coney the summer."" it right."" looking Baker,"" take",12,"He to Miss said the of use eagerness. with “All me we got plunge pool? haven’t “I’ve bed.” waited, to suppose in with I suppressed swimming I “I talked at all a made go to all to he “What day right,” invite carelessly.","He to Miss said the of use eagerness. with ""All me we got plunge pool? haven't ""I've bed."" waited, to suppose in with I suppressed swimming I ""I talked at all a made go to all to he ""What day right,"" invite carelessly.",1,sentence 8/12,0,0,0
gatsby_shuf_ch04,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 4,control,negative,negative,gutenberg,Q12,D,Complete this sentence (~75% into the text).,"I’ve that realized was drug the was in he “Oh, an “That’s","I've that realized was drug the was in he ""Oh, an ""That's",12,"I he reply. he “I affair,” wasn’t things,” him been business answered: appropriate business he several asked what before corrected in for it in over night?” oil I with attention. one Before I’m the But you thinking business. mean in you’ve He me Daisy “Do now.”","I he reply. he ""I affair,"" wasn't things,"" him been business answered: appropriate business he several asked what before corrected in for it in over night?"" oil I with attention. one Before I'm the But you thinking business. mean in you've He me Daisy ""Do now.""",1,sentence 10/12,0,0,0
gatsby_shuf_ch04,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 4,control,negative,negative,gutenberg,Q13,D,Complete this sentence (~90% into the text).,I and could other I then was in at looked what either,I and could other I then was in at looked what either,12,"answer, been proposed more not the “That of live “I brass house the in buttons how there but I and you came the see it?” there?” don’t love you her like on pointing. place gleamed cried she it, of two rows out sunlight.","answer, been proposed more not the ""That of live ""I brass house the in buttons how there but I and you came the see it?"" there?"" don't love you her like on pointing. place gleamed cried she it, of two rows out sunlight.",1,sentence 11/12,0,0,0
gatsby_shuf_ch04,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 4,control,negative,negative,gutenberg,Q21,D,"Complete the next 20 words of this passage, verbatim from the text.",out way!’ heard in and it.,out way!' heard in and it.,6,Of anything a door.’ to He you much want kept doesn’t read says friend abandon to saying. were ‘I he’s,Of anything a door.' to He you much want kept doesn't read says friend abandon to saying. were 'I he's,1,"anchor 3077, prefix=6w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch04,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 4,control,negative,negative,gutenberg,Q22,D,"Complete the next 20 words of this passage, verbatim from the text.","New he’d have immediately dance, course, out way!’ heard in and it.","New he'd have immediately dance, course, out way!' heard in and it.",12,Of anything a door.’ to He you much want kept doesn’t read says friend abandon to saying. were ‘I he’s,Of anything a door.' to He you much want kept doesn't read says friend abandon to saying. were 'I he's,1,"anchor 3077, prefix=12w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch04,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 4,control,negative,negative,gutenberg,Q23,D,"Complete the next 20 words of this passage, verbatim from the text.","the you do the thought mad: I ‘I suggested should York—and go New he’d have immediately dance, course, out way!’ heard in and it.","the you do the thought mad: I 'I suggested should York-and go New he'd have immediately dance, course, out way!' heard in and it.",24,Of anything a door.’ to He you much want kept doesn’t read says friend abandon to saying. were ‘I he’s,Of anything a door.' to He you much want kept doesn't read says friend abandon to saying. were 'I he's,1,"anchor 3077, prefix=24w — break identical across Q21-Q24",0,0,0
gatsby_shuf_ch04,negative,1800-01-01,The Great Gatsby by F. Scott Fitzgerald (word order scrambled) — passage 4,control,negative,negative,gutenberg,Q24,D,"Complete the next 20 words of this passage, verbatim from the text.","at I sent was night,” for the people was never first he want luncheon to up elaborate to of I worked “ don’t way the you do the thought mad: I ‘I suggested should York—and go New he’d have immediately dance, course, out way!’ heard in and it.","at I sent was night,"" for the people was never first he want luncheon to up elaborate to of I worked "" don't way the you do the thought mad: I 'I suggested should York-and go New he'd have immediately dance, course, out way!' heard in and it.",48,Of anything a door.’ to He you much want kept doesn’t read says friend abandon to saying. were ‘I he’s,Of anything a door.' to He you much want kept doesn't read says friend abandon to saying. were 'I he's,1,"anchor 3077, prefix=48w — break identical across Q21-Q24",0,0,0
