case_id,arm,date_filed,caption,jurisdiction,court,court_level,text_source,qid,tier,question,prompt,prompt_normalized,prompt_words,answer,answer_normalized,found,evidence,n_sentences,n_headings,n_footnotes,group,src_rank,src_mean_logp,char_start,char_end
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0028,D,Continue the passage verbatim (FLR).,"knowingly or recklessly employed devices, schemes or artifices to defraud in connection with the purchase or sale of securities. (Against Spartan Securities and Eldred – Daniels Companies) 142. From at least as early as May 2011 through at least May 2014, Spartan Securities and Eldred, directly and indirectly, by use","knowingly or recklessly employed devices, schemes or artifices to defraud in connection with the purchase or sale of securities. (Against Spartan Securities and Eldred – Daniels Companies) 142. From at least as early as May 2011 through at least May 2014, Spartan Securities and Eldred, directly and indirectly, by use",50,"of any means or instrumentality of interstate commerce, or of the mails, knowingly or recklessly employed devices, schemes or artifices to defraud in connection with the purchase or sale of securities. 143. By","of any means or instrumentality of interstate commerce, or of the mails, knowingly or recklessly employed devices, schemes or artifices to defraud in connection with the purchase or sale of securities. 143. By",1,"in_document_repetition span, profile rank 44",0,0,0,FLR,44,-0.005342,403052,403289
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0029,D,Continue the passage verbatim (FLR).,"or instruments of transportation or communication in interstate commerce or by use of the mails, directly or indirectly, negligently obtained money or property by means of untrue statements of material facts or omissions to state material facts necessary to make the statements made, in light of the circumstances under which","or instruments of transportation or communication in interstate commerce or by use of the mails, directly or indirectly, negligently obtained money or property by means of untrue statements of material facts or omissions to state material facts necessary to make the statements made, in light of the circumstances under which",50,"they were made, not misleading, and by reason of the foregoing, violated Section 17(a)(2) of the Securities Act, 15 U.S.C. § 77q(a)(2). 160. From at least","they were made, not misleading, and by reason of the foregoing, violated Section 17(a)(2) of the Securities Act, 15 U.S.C. § 77q(a)(2). 160. From at least",1,"in_document_repetition span, profile rank 45",0,0,0,FLR,45,-0.005398,411172,411347
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0030,D,Continue the passage verbatim (FLR).,"at least as early as January 2009 through at least July 2014, Mirman and Rose directly and indirectly, by use of any means or instrumentality of interstate commerce, or of the mails, knowingly or recklessly made untrue statements of material facts and omitted 57 USCA11 Case: 22-13129 Document: 88-1 Date","at least as early as January 2009 through at least July 2014, Mirman and Rose directly and indirectly, by use of any means or instrumentality of interstate commerce, or of the mails, knowingly or recklessly made untrue statements of material facts and omitted 57 USCA11 Case: 22-13129 Document: 88-1 Date",50,"Filed: 01/16/2026 Page: 207 of 211 to state material facts necessary in order to make the statements made, in light of the circumstances under which they were made, not misleading in connection with","Filed: 01/16/2026 Page: 207 of 211 to state material facts necessary in order to make the statements made, in light of the circumstances under which they were made, not misleading in connection with",1,"in_document_repetition span, profile rank 46",0,0,0,FLR,46,-0.005402,421558,421777
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0031,D,Continue the passage verbatim (FLR).,"in order to make the statements made, in light of the circumstances under which they were made, not misleading in connection with the purchase or sale of securities. (Against Spartan Securities and Eldred – Daniels Companies) 146. From at least as early as May 2011 through at least May 2014","in order to make the statements made, in light of the circumstances under which they were made, not misleading in connection with the purchase or sale of securities. (Against Spartan Securities and Eldred – Daniels Companies) 146. From at least as early as May 2011 through at least May 2014",50,", Spartan Securities and Eldred, directly and indirectly, by use of any means or instrumentality of interstate commerce, or of the mails, knowingly or recklessly made untrue statements of material facts and omitted to state material facts",", Spartan Securities and Eldred, directly and indirectly, by use of any means or instrumentality of interstate commerce, or of the mails, knowingly or recklessly made untrue statements of material facts and omitted to state material facts",1,"in_document_repetition span, profile rank 48",0,0,0,FLR,48,-0.005574,404843,405096
cl_2024_ca2_packer_v._raging_capital_management,post_cutoff_control,,cl_2024_ca2_packer_v._raging_capital_management,,,,courtlistener,FLR0032,D,Continue the passage verbatim (FLR).,"that TransUnion abrogated our decision in Donoghue. We disagree. TransUnion did not abrogate Donoghue, and the District Court erred in holding that it did. First, a District Court must follow controlling precedent—even precedent the District Court believes may eventually be overturned—rather than preemptively declaring that our caselaw has been abrog","that TransUnion abrogated our decision in Donoghue. We disagree. TransUnion did not abrogate Donoghue, and the District Court erred in holding that it did. First, a District Court must follow controlling precedent—even precedent the District Court believes may eventually be overturned—rather than preemptively declaring that our caselaw has been abrog",50,"ated. Second, TransUnion did not cast doubt on, much less abrogate, Donoghue. To determine whether an intangible injury is sufficiently concrete to confer constitutional standing, TransUnion instructed courts to identify a “close historical","ated. Second, TransUnion did not cast doubt on, much less abrogate, Donoghue. To determine whether an intangible injury is sufficiently concrete to confer constitutional standing, TransUnion instructed courts to identify a “close historical",1,"in_document_repetition span, profile rank 49",0,0,0,FLR,49,-0.005667,7769,8009
cl_2025_ca2_collins_v._ne._grocery_llc,post_cutoff_control,,cl_2025_ca2_collins_v._ne._grocery_llc,,,,courtlistener,FLR0033,D,Continue the passage verbatim (FLR).,"of the Plan. The district court (Hurd, J.) dismissed for lack of Article III standing aspects of Plaintiffs’ claims that the Plan mismanaged workers’ retirement savings by failing to follow a prudent process for administering the Plan and by failing to act in the exclusive interest of Plan participants. In","of the Plan. The district court (Hurd, J.) dismissed for lack of Article III standing aspects of Plaintiffs’ claims that the Plan mismanaged workers’ retirement savings by failing to follow a prudent process for administering the Plan and by failing to act in the exclusive interest of Plan participants. In",50,this opinion we address Plaintiffs’ challenge to the district court’s dismissal of their claims for lack of standing. We address the district court’s dismissal of Plaintiffs’ remaining claims for failure to state a claim and its denial of leave to,this opinion we address Plaintiffs’ challenge to the district court’s dismissal of their claims for lack of standing. We address the district court’s dismissal of Plaintiffs’ remaining claims for failure to state a claim and its denial of leave to,1,"in_document_repetition span, profile rank 50",0,0,0,FLR,50,-0.005952,5383,5631
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0034,D,Continue the passage verbatim (FLR).,"17(a)(3) of the Securities Act, 15 U.S.C. §§ 77q(a)(1), 77q(a)(3), and Section 10(b) and Rule 10b-5 of the Exchange Act, 15 U.S.C. § 78j(b), and 17 C.F.R. § 240.10b-5; and aided and abetted violations of Section 17(a) of the Securities Act, 15 U.S.C. § 77e(a), and Sections 10(b) and 15","17(a)(3) of the Securities Act, 15 U.S.C. §§ 77q(a)(1), 77q(a)(3), and Section 10(b) and Rule 10b-5 of the Exchange Act, 15 U.S.C. § 78j(b), and 17 C.F.R. § 240.10b-5; and aided and abetted violations of Section 17(a) of the Securities Act, 15 U.S.C. § 77e(a), and Sections 10(b) and 15",50,"(c)(2) and Rules 10b-5 and 15c2-11 of the Exchange Act, 15 U.S.C. §§ 78j(b), 78o(c)(2), and 17 C.F.R","(c)(2) and Rules 10b-5 and 15c2-11 of the Exchange Act, 15 U.S.C. §§ 78j(b), 78o(c)(2), and 17 C.F.R",1,"in_document_repetition span, profile rank 53",0,0,0,FLR,53,-0.006128,314643,314748
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0035,D,Continue the passage verbatim (FLR).,"through at least July 2014, Mirman and Rose, in the offer or sale of any securities by the use of any means or instruments of transportation or communication in interstate commerce or by use of the mails, directly or indirectly, negligently engaged in transactions, practices and courses of business which","through at least July 2014, Mirman and Rose, in the offer or sale of any securities by the use of any means or instruments of transportation or communication in interstate commerce or by use of the mails, directly or indirectly, negligently engaged in transactions, practices and courses of business which",50,"operated or would have operated as a fraud or deceit upon the purchasers and prospective purchasers of such securities, and by reason of the foregoing, violated Section 17(a)(3) of the Securities Act, 15 U.S","operated or would have operated as a fraud or deceit upon the purchasers and prospective purchasers of such securities, and by reason of the foregoing, violated Section 17(a)(3) of the Securities Act, 15 U.S",1,"in_document_repetition span, profile rank 55",0,0,0,FLR,55,-0.006628,415381,415604
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0036,D,Continue the passage verbatim (FLR).,"and Rose, directly and indirectly, by use of any means or instrumentality of interstate commerce, or of the mails, knowingly or recklessly employed devices, schemes or artifices to defraud in connection with the purchase or sale of securities, and by reason of the foregoing, violated Section 10(b) and Rule 10b","and Rose, directly and indirectly, by use of any means or instrumentality of interstate commerce, or of the mails, knowingly or recklessly employed devices, schemes or artifices to defraud in connection with the purchase or sale of securities, and by reason of the foregoing, violated Section 10(b) and Rule 10b",50,"-5(a) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(a). 174. From at least as early","-5(a) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(a). 174. From at least as early",1,"in_document_repetition span, profile rank 57",0,0,0,FLR,57,-0.006919,418517,418641
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0037,D,Continue the passage verbatim (FLR).,"and Dilley – Mirman/Rose Companies) 155. From at least as early as January 2009 through at least July 2014, Mirman and Rose, in the offer or sale of any securities by the use of any means or instruments of transportation or communication in interstate commerce or by use of the","and Dilley – Mirman/Rose Companies) 155. From at least as early as January 2009 through at least July 2014, Mirman and Rose, in the offer or sale of any securities by the use of any means or instruments of transportation or communication in interstate commerce or by use of the",50,"mails, directly or indirectly, knowingly or recklessly employed devices, schemes or artifices to defraud, and by reason of the foregoing, violated Section 17(a)(1) of the Securities Act, 15 U.S","mails, directly or indirectly, knowingly or recklessly employed devices, schemes or artifices to defraud, and by reason of the foregoing, violated Section 17(a)(1) of the Securities Act, 15 U.S",1,"in_document_repetition span, profile rank 59",0,0,0,FLR,59,-0.006962,409253,409457
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0038,D,Continue the passage verbatim (FLR).,"U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(c). 186. From at least as early as December 2009 through at least July 2014], Spartan Securities, Island Stock Transfer, and Dilley knowingly or recklessly provided substantial assistance to Mirman and Rose’s violations of Section 10(b) and Rule 10b-5(c) of the Exchange Act,","U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(c). 186. From at least as early as December 2009 through at least July 2014], Spartan Securities, Island Stock Transfer, and Dilley knowingly or recklessly provided substantial assistance to Mirman and Rose’s violations of Section 10(b) and Rule 10b-5(c) of the Exchange Act,",50,"15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(c), and are deemed to be in violation of these provisions to the same extent as Mirman and Rose.","15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(c), and are deemed to be in violation of these provisions to the same extent as Mirman and Rose.",1,"in_document_repetition span, profile rank 61",0,0,0,FLR,61,-0.007331,425335,425483
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0039,D,Continue the passage verbatim (FLR).,"17 C.F.R. §§ 240.10b-5, 240.15c2-11; (d) Defendant Eldred violated Sections 17(a)(1) and 17(a)(3) of the Securities Act, 15 U.S.C. §§ 77q(a)(1), 77q(a)(3), and Section 10(b) and Rule 10b-5 of the Exchange Act, 15 U.S.C. § 78j(b), and 17 C.F.R. § 240.10b-5; and aided and abetted violations of Section 17(a) of","17 C.F.R. §§ 240.10b-5, 240.15c2-11; (d) Defendant Eldred violated Sections 17(a)(1) and 17(a)(3) of the Securities Act, 15 U.S.C. §§ 77q(a)(1), 77q(a)(3), and Section 10(b) and Rule 10b-5 of the Exchange Act, 15 U.S.C. § 78j(b), and 17 C.F.R. § 240.10b-5; and aided and abetted violations of Section 17(a) of",50,"the Securities Act, 15 U.S.C. § 77e(a), and Sections 10(b) and 15(c)(2) and Rules 10b-5 and 15c2-11 of the Exchange Act,","the Securities Act, 15 U.S.C. § 77e(a), and Sections 10(b) and 15(c)(2) and Rules 10b-5 and 15c2-11 of the Exchange Act,",1,"in_document_repetition span, profile rank 63",0,0,0,FLR,63,-0.007834,314577,314703
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0040,D,Continue the passage verbatim (FLR).,"communication in interstate commerce or by use of the mails, directly or indirectly, negligently engaged in transactions, practices and courses of business which operated or would have operated as a fraud or deceit upon the purchasers and prospective purchasers of such securities. (Against Spartan Securities and Eldred – Daniels Companies","communication in interstate commerce or by use of the mails, directly or indirectly, negligently engaged in transactions, practices and courses of business which operated or would have operated as a fraud or deceit upon the purchasers and prospective purchasers of such securities. (Against Spartan Securities and Eldred – Daniels Companies",50,") 138. From at least as early as May 2011 through at least August 2014, Spartan Securities and Eldred, in the offer or sale of securities by the use of any means or instruments of",") 138. From at least as early as May 2011 through at least August 2014, Spartan Securities and Eldred, in the offer or sale of securities by the use of any means or instruments of",1,"in_document_repetition span, profile rank 64",0,0,0,FLR,64,-0.008167,401090,401294
cl_2024_ca2_peterson_v._bank_markazi,post_cutoff_control,,cl_2024_ca2_peterson_v._bank_markazi,,,,courtlistener,FLR0041,D,Continue the passage verbatim (FLR).,"Islamic Republic of Iran based on Iran’s involvement in the 1983 bombing of the U.S. Marine barracks in Beirut, Lebanon. In this action, they seek turnover to them of the contents of an account with Clearstream Banking, a Luxembourg- based financial institution: a $1.68 billion right to payment representing the","Islamic Republic of Iran based on Iran’s involvement in the 1983 bombing of the U.S. Marine barracks in Beirut, Lebanon. In this action, they seek turnover to them of the contents of an account with Clearstream Banking, a Luxembourg- based financial institution: a $1.68 billion right to payment representing the",50,"principal and interest of bond investments that Clearstream made in New York on behalf of Bank Markazi, Iran’s central bank. The United States District Court for the Southern District of New York (Loretta A. Preska, Judge","principal and interest of bond investments that Clearstream made in New York on behalf of Bank Markazi, Iran’s central bank. The United States District Court for the Southern District of New York (Loretta A. Preska, Judge",1,"in_document_repetition span, profile rank 66",0,0,0,FLR,66,-0.008205,4781,5006
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0042,D,Continue the passage verbatim (FLR).,"light of the circumstances under which they were made, not misleading in connection with the purchase or sale of securities, and by reason of the foregoing, violated Section 10(b) and Rule 10b-5(b) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(b). 180. From at least as","light of the circumstances under which they were made, not misleading in connection with the purchase or sale of securities, and by reason of the foregoing, violated Section 10(b) and Rule 10b-5(b) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(b). 180. From at least as",50,"early as December 2009 through at least July 2014, Spartan Securities, Island Stock Transfer, and Dilley knowingly or recklessly provided substantial assistance to Mirman and Rose’s violations of Section 10(b) and Rule","early as December 2009 through at least July 2014, Spartan Securities, Island Stock Transfer, and Dilley knowingly or recklessly provided substantial assistance to Mirman and Rose’s violations of Section 10(b) and Rule",1,"in_document_repetition span, profile rank 67",0,0,0,FLR,67,-0.008462,422002,422231
cl_2024_ca2_packer_v._raging_capital_management,post_cutoff_control,,cl_2024_ca2_packer_v._raging_capital_management,,,,courtlistener,FLR0043,D,Continue the passage verbatim (FLR).,"the 10% 1 See 15 U.S.C. § 78p(b). 4 beneficial owner on the company’s behalf. 2 We held that a violation of Section 16(b) inflicts an injury that confers constitutional standing. 3 This case, on appeal before us for the second time, presents the same question as Donoghue. The United","the 10% 1 See 15 U.S.C. § 78p(b). 4 beneficial owner on the company’s behalf. 2 We held that a violation of Section 16(b) inflicts an injury that confers constitutional standing. 3 This case, on appeal before us for the second time, presents the same question as Donoghue. The United",50,"States District Court for the Eastern District of New York (James M. Wicks, Magistrate Judge) reached the opposite conclusion as our panel, however. It determined that TransUnion LLC v. Ramirez, 594 U.S.","States District Court for the Eastern District of New York (James M. Wicks, Magistrate Judge) reached the opposite conclusion as our panel, however. It determined that TransUnion LLC v. Ramirez, 594 U.S.",1,"in_document_repetition span, profile rank 68",0,0,0,FLR,68,-0.008485,5948,6153
cl_2026_ca9_united_states_v_ridley_thomas,post_cutoff_control,,cl_2026_ca9_united_states_v_ridley_thomas,,,,courtlistener,FLR0044,D,Continue the passage verbatim (FLR).,"5 Curiae Black Law Professors and Historians and Justice Centers. PER CURIAM PER CURIAM: Mark Ridley-Thomas (Ridley-Thomas), a former Supervisor on the Los Angeles County Board of Supervisors (Board of Supervisors), appeals his convictions for one count of conspiracy in violation of 18 U.S.C. § 371, one count of bribery","5 Curiae Black Law Professors and Historians and Justice Centers. PER CURIAM PER CURIAM: Mark Ridley-Thomas (Ridley-Thomas), a former Supervisor on the Los Angeles County Board of Supervisors (Board of Supervisors), appeals his convictions for one count of conspiracy in violation of 18 U.S.C. § 371, one count of bribery",50,"concerning programs receiving federal funds in violation of 18 U.S.C. § 666(a)(1)(B), and five counts of honest services mail and wire fraud in violation of 18 U.S.C. §§ 1341,","concerning programs receiving federal funds in violation of 18 U.S.C. § 666(a)(1)(B), and five counts of honest services mail and wire fraud in violation of 18 U.S.C. §§ 1341,",1,"in_document_repetition span, profile rank 69",0,0,0,FLR,69,-0.008566,6195,6371
cl_2024_ca2_peterson_v._bank_markazi,post_cutoff_control,,cl_2024_ca2_peterson_v._bank_markazi,,,,courtlistener,FLR0045,D,Continue the passage verbatim (FLR).,"v. Bank Markazi judgments against Iran—granted summary judgment in favor of the Plaintiffs and issued an order directing Clearstream and Bank Markazi to turn the contents of the Luxembourg account over to the Plaintiffs in New York. Clearstream and Bank Markazi appealed. For the reasons that follow, we conclude that","v. Bank Markazi judgments against Iran—granted summary judgment in favor of the Plaintiffs and issued an order directing Clearstream and Bank Markazi to turn the contents of the Luxembourg account over to the Plaintiffs in New York. Clearstream and Bank Markazi appealed. For the reasons that follow, we conclude that",50,(1) the district court lacks subject matter jurisdiction over the Plaintiffs’ turnover claim against Bank Markazi; (2) the district court may exercise personal jurisdiction over Clearstream; (3) Clearstream’s challenge to the constitutionality,(1) the district court lacks subject matter jurisdiction over the Plaintiffs’ turnover claim against Bank Markazi; (2) the district court may exercise personal jurisdiction over Clearstream; (3) Clearstream’s challenge to the constitutionality,1,"in_document_repetition span, profile rank 70",0,0,0,FLR,70,-0.00885,5544,5791
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0046,D,Continue the passage verbatim (FLR).,"to make the statements made, in light of the circumstances under which they were made, not misleading in connection with the purchase or sale of securities. 147. By reason of the foregoing, Spartan Securities, Island Stock Transfer, Dilley and Eldred violated, and, unless enjoined, are reasonably likely to continue to","to make the statements made, in light of the circumstances under which they were made, not misleading in connection with the purchase or sale of securities. 147. By reason of the foregoing, Spartan Securities, Island Stock Transfer, Dilley and Eldred violated, and, unless enjoined, are reasonably likely to continue to",50,"violate, Section 10(b) and Rule 10b-5(b) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-","violate, Section 10(b) and Rule 10b-5(b) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-",1,"in_document_repetition span, profile rank 71",0,0,0,FLR,71,-0.008928,405467,405583
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0047,D,Continue the passage verbatim (FLR).,"instrumentality of interstate commerce, or of the mails, knowingly or recklessly employed devices, schemes or artifices to defraud in connection with the purchase or sale of securities, and by reason of the foregoing, violated Section 10(b) and Rule 10b-5(a) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C","instrumentality of interstate commerce, or of the mails, knowingly or recklessly employed devices, schemes or artifices to defraud in connection with the purchase or sale of securities, and by reason of the foregoing, violated Section 10(b) and Rule 10b-5(a) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C",50,".F.R. § 240.10b-5(a). 174. From at least as early as December 2009 through at least July 2014, Spartan Securities, Island Stock Transfer, and Dilley",".F.R. § 240.10b-5(a). 174. From at least as early as December 2009 through at least July 2014, Spartan Securities, Island Stock Transfer, and Dilley",1,"in_document_repetition span, profile rank 72",0,0,0,FLR,72,-0.009057,418571,418745
cl_2024_ca2_packer_v._raging_capital_management,post_cutoff_control,,cl_2024_ca2_packer_v._raging_capital_management,,,,courtlistener,FLR0048,D,Continue the passage verbatim (FLR).,"held that a violation of Section 16(b) inflicts an injury that confers constitutional standing. 3 This case, on appeal before us for the second time, presents the same question as Donoghue. The United States District Court for the Eastern District of New York (James M. Wicks, Magistrate Judge) reached the","held that a violation of Section 16(b) inflicts an injury that confers constitutional standing. 3 This case, on appeal before us for the second time, presents the same question as Donoghue. The United States District Court for the Eastern District of New York (James M. Wicks, Magistrate Judge) reached the",50,"opposite conclusion as our panel, however. It determined that TransUnion LLC v. Ramirez, 594 U.S. 413 (2021), which elaborated on the “concrete injury” requirement of constitutional standing, abrogated Don","opposite conclusion as our panel, however. It determined that TransUnion LLC v. Ramirez, 594 U.S. 413 (2021), which elaborated on the “concrete injury” requirement of constitutional standing, abrogated Don",1,"in_document_repetition span, profile rank 74",0,0,0,FLR,74,-0.009101,6054,6260
cl_2024_ca2_peterson_v._bank_markazi,post_cutoff_control,,cl_2024_ca2_peterson_v._bank_markazi,,,,courtlistener,FLR0049,D,Continue the passage verbatim (FLR).,"us for a third time, involves the Plaintiffs’ efforts to enforce multi-billion-dollar judgments that they hold against the Islamic Republic of Iran based on Iran’s involvement in the 1983 bombing of the U.S. Marine barracks in Beirut, Lebanon. In this action, they seek turnover to them of the contents of","us for a third time, involves the Plaintiffs’ efforts to enforce multi-billion-dollar judgments that they hold against the Islamic Republic of Iran based on Iran’s involvement in the 1983 bombing of the U.S. Marine barracks in Beirut, Lebanon. In this action, they seek turnover to them of the contents of",50,"an account with Clearstream Banking, a Luxembourg- based financial institution: a $1.68 billion right to payment representing the principal and interest of bond investments that Clearstream made in New York on behalf of Bank Markazi, Iran’s central","an account with Clearstream Banking, a Luxembourg- based financial institution: a $1.68 billion right to payment representing the principal and interest of bond investments that Clearstream made in New York on behalf of Bank Markazi, Iran’s central",1,"in_document_repetition span, profile rank 77",0,0,0,FLR,77,-0.009247,4650,4902
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0050,D,Continue the passage verbatim (FLR).,"17 C.F.R. § 240.10b-5(b). 180. From at least as early as December 2009 through at least July 2014, Spartan Securities, Island Stock Transfer, and Dilley knowingly or recklessly provided substantial assistance to Mirman and Rose’s violations of Section 10(b) and Rule 10b-5(b) of the Exchange Act, 15 U.S.C. § 78j(b","17 C.F.R. § 240.10b-5(b). 180. From at least as early as December 2009 through at least July 2014, Spartan Securities, Island Stock Transfer, and Dilley knowingly or recklessly provided substantial assistance to Mirman and Rose’s violations of Section 10(b) and Rule 10b-5(b) of the Exchange Act, 15 U.S.C. § 78j(b",50,") and 17 C.F.R. § 240.10b-5(b), and are deemed to be in violation of these provisions to the same extent as Mirman and Rose. 181. By reason of the foregoing",") and 17 C.F.R. § 240.10b-5(b), and are deemed to be in violation of these provisions to the same extent as Mirman and Rose. 181. By reason of the foregoing",1,"in_document_repetition span, profile rank 79",0,0,0,FLR,79,-0.009883,422284,422459
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0051,D,Continue the passage verbatim (FLR).,"88-1 Date Filed: 01/16/2026 Page: 204 of 211 168. From at least as early as December 2009 through at least July 2014, Spartan Securities, Island Stock Transfer, and Dilley knowingly or recklessly provided substantial assistance to Mirman and Rose’s violations of Section 17(a)(3) of the Securities Act, 15 U.S.C. §","88-1 Date Filed: 01/16/2026 Page: 204 of 211 168. From at least as early as December 2009 through at least July 2014, Spartan Securities, Island Stock Transfer, and Dilley knowingly or recklessly provided substantial assistance to Mirman and Rose’s violations of Section 17(a)(3) of the Securities Act, 15 U.S.C. §",50,"77q(a)(3), and are deemed to be in violation of this provision to the same extent as Mirman and Rose. 169. By reason of the foregoing, Spartan Securities, Island Stock Transfer, Dilley","77q(a)(3), and are deemed to be in violation of this provision to the same extent as Mirman and Rose. 169. By reason of the foregoing, Spartan Securities, Island Stock Transfer, Dilley",1,"in_document_repetition span, profile rank 80",0,0,0,FLR,80,-0.00989,416076,416282
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0052,D,Continue the passage verbatim (FLR).,"in transactions, practices and courses of business which operated or would have operated as a fraud or deceit upon the purchasers and prospective purchasers of such securities. (Against Spartan Securities and Eldred – Daniels Companies) 138. From at least as early as May 2011 through at least August 2014, Spartan","in transactions, practices and courses of business which operated or would have operated as a fraud or deceit upon the purchasers and prospective purchasers of such securities. (Against Spartan Securities and Eldred – Daniels Companies) 138. From at least as early as May 2011 through at least August 2014, Spartan",50,"Securities and Eldred, in the offer or sale of securities by the use of any means or instruments of transportation or communication in interstate commerce or by use of the mails, directly or indirectly, negligently engaged in transactions,","Securities and Eldred, in the offer or sale of securities by the use of any means or instruments of transportation or communication in interstate commerce or by use of the mails, directly or indirectly, negligently engaged in transactions,",1,"in_document_repetition span, profile rank 81",0,0,0,FLR,81,-0.010015,401184,401439
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0053,D,Continue the passage verbatim (FLR).,"the Securities Act, 15 U.S.C. § 77q(a)(1). 156. From at least as early as December 2009 through at least July 2014, Spartan Securities, Island Stock Transfer, and Dilley knowingly or recklessly provided substantial 51 USCA11 Case: 22-13129 Document: 88-1 Date Filed: 01/16/2026 Page: 201 of 211 assistance to Mirman and","the Securities Act, 15 U.S.C. § 77q(a)(1). 156. From at least as early as December 2009 through at least July 2014, Spartan Securities, Island Stock Transfer, and Dilley knowingly or recklessly provided substantial 51 USCA11 Case: 22-13129 Document: 88-1 Date Filed: 01/16/2026 Page: 201 of 211 assistance to Mirman and",50,"Rose’s violations of Section 17(a)(1) of the Securities Act, 15 U.S.C. § 77q(a)(1), and are deemed to be in violation of this provision to the same extent as Mirman","Rose’s violations of Section 17(a)(1) of the Securities Act, 15 U.S.C. § 77q(a)(1), and are deemed to be in violation of this provision to the same extent as Mirman",1,"in_document_repetition span, profile rank 83",0,0,0,FLR,83,-0.01044,409852,410027
