dataset,case_id,model_family,model,features_named,entropy,max_entropy,evenness
borderline,89,anthropic,anthropic/claude-sonnet-4.6,11,2.2441734528606867,2.3978952727983707,0.9358930218173003
borderline,89,google,google/gemini-3.1-flash-lite,4,1.3762266043445461,1.3862943611198906,0.9927376486136672
borderline,89,google,google/gemini-3.1-pro-preview,7,1.8047484896412986,1.9459101490553132,0.9274572572209746
borderline,89,google,google/gemini-3.5-flash,5,1.4305622903362423,1.6094379124341003,0.8888583270495175
borderline,89,openai,openai/gpt-5.4,8,2.0305283745921443,2.0794415416798357,0.9764777388028048
borderline,89,openai,openai/gpt-5.4-mini,7,1.903422719755485,1.9459101490553132,0.9781657805112662
borderline,89,openai,openai/gpt-5.5,9,2.0891967054555747,2.1972245773362196,0.9508343967226094
borderline,89,qwen,qwen/qwen3.5-397b-a17b,6,1.6796478837567517,1.791759469228055,0.9374293327889572
borderline,89,qwen,qwen/qwen3.5-9b,5,1.458174899361326,1.6094379124341003,0.906015005671138
borderline,89,qwen,qwen/qwen3.6-35b-a3b,6,1.7820471559051687,1.791759469228055,0.994579454726102
borderline,90,anthropic,anthropic/claude-haiku-4.5,11,2.2312773205359875,2.3978952727983707,0.9305149169138074
borderline,90,anthropic,anthropic/claude-opus-4.8,9,2.041790321347776,2.1972245773362196,0.9292588215188807
borderline,90,anthropic,anthropic/claude-sonnet-4.6,11,2.1939340587508673,2.3978952727983707,0.9149415671479771
borderline,90,google,google/gemini-3.1-flash-lite,6,1.6088829638639006,1.791759469228055,0.8979346790097092
borderline,90,google,google/gemini-3.1-pro-preview,7,1.7751250090009736,1.9459101490553132,0.9122337996246891
borderline,90,google,google/gemini-3.5-flash,6,1.6695801269814072,1.791759469228055,0.9318104107471041
borderline,90,openai,openai/gpt-5.4,9,2.1324409863375773,2.1972245773362196,0.9705157171156432
borderline,90,openai,openai/gpt-5.4-mini,7,1.8479008005090658,1.9459101490553132,0.9496331582453443
borderline,90,openai,openai/gpt-5.5,10,2.249496179006415,2.302585092994046,0.9769437776049357
borderline,90,qwen,qwen/qwen3.5-397b-a17b,7,1.7524236752648439,1.9459101490553132,0.9005676218481096
borderline,90,qwen,qwen/qwen3.5-9b,6,1.735433771585304,1.791759469228055,0.9685640295976682
borderline,90,qwen,qwen/qwen3.6-35b-a3b,8,2.0161537172613797,2.0794415416798357,0.9695649898542806
borderline,91,anthropic,anthropic/claude-opus-4.8,9,2.056997468183605,2.1972245773362196,0.9361798923064036
borderline,91,anthropic,anthropic/claude-sonnet-4.6,10,2.181836801453434,2.302585092994046,0.9475596832846671
borderline,91,google,google/gemini-3.1-pro-preview,5,1.458174899361326,1.6094379124341003,0.906015005671138
borderline,91,google,google/gemini-3.5-flash,6,1.583275505245873,1.791759469228055,0.8836428842360167
borderline,91,openai,openai/gpt-5.4,9,2.0789537220083636,2.1972245773362196,0.9461726140569389
borderline,91,openai,openai/gpt-5.4-mini,7,1.820597172703196,1.9459101490553132,0.9356018691752271
borderline,91,openai,openai/gpt-5.5,10,2.1988564376063735,2.302585092994046,0.9549512173498899
borderline,91,qwen,qwen/qwen3.5-397b-a17b,7,1.8047484896412986,1.9459101490553132,0.9274572572209746
borderline,91,qwen,qwen/qwen3.5-9b,7,1.8343719702816237,1.9459101490553132,0.94268071481726
borderline,91,qwen,qwen/qwen3.6-35b-a3b,7,1.8479008005090658,1.9459101490553132,0.9496331582453443
borderline,92,anthropic,anthropic/claude-opus-4.8,10,2.070887815896616,2.302585092994046,0.8993751510845776
borderline,92,anthropic,anthropic/claude-sonnet-4.6,11,2.1368703330278427,2.3978952727983707,0.8911441451461268
borderline,92,google,google/gemini-3.1-flash-lite,5,1.3705151742879562,1.6094379124341003,0.8515489561291623
borderline,92,google,google/gemini-3.1-pro-preview,6,1.6399566463410822,1.791759469228055,0.9152772314063036
borderline,92,google,google/gemini-3.5-flash,6,1.656946550020622,1.791759469228055,0.9247594771939369
borderline,92,openai,openai/gpt-5.4,8,1.9355141427232183,2.0794415416798357,0.9307855517590802
borderline,92,openai,openai/gpt-5.4-mini,6,1.73821285784222,1.791759469228055,0.9701150671697555
borderline,92,openai,openai/gpt-5.5,9,2.112203275277415,2.1972245773362196,0.9613051378835936
borderline,92,qwen,qwen/qwen3.5-397b-a17b,5,1.4737146012040094,1.6094379124341003,0.9156703652986377
borderline,92,qwen,qwen/qwen3.5-9b,6,1.6238619959281992,1.791759469228055,0.9062946359802462
borderline,92,qwen,qwen/qwen3.6-35b-a3b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
borderline,93,anthropic,anthropic/claude-haiku-4.5,10,1.9411966954817623,2.302585092994046,0.8430510131365564
borderline,93,anthropic,anthropic/claude-opus-4.8,10,2.179110753783973,2.302585092994046,0.9463757758244151
borderline,93,anthropic,anthropic/claude-sonnet-4.6,14,2.549988568705266,2.6390573296152584,0.9662497817268041
borderline,93,google,google/gemini-3.1-flash-lite,6,1.656946550020622,1.791759469228055,0.9247594771939369
borderline,93,google,google/gemini-3.1-pro-preview,6,1.735433771585304,1.791759469228055,0.9685640295976682
borderline,93,google,google/gemini-3.5-flash,6,1.656946550020622,1.791759469228055,0.9247594771939369
borderline,93,openai,openai/gpt-5.4,8,2.0040545336727993,2.0794415416798357,0.9637465124669307
borderline,93,openai,openai/gpt-5.4-mini,8,1.9861203126084042,2.0794415416798357,0.9551219752029942
borderline,93,openai,openai/gpt-5.5,12,2.392878073352547,2.4849066497880004,0.9629649763932563
borderline,93,qwen,qwen/qwen3.5-397b-a17b,6,1.6088829638639006,1.791759469228055,0.8979346790097092
borderline,93,qwen,qwen/qwen3.5-9b,7,1.7751250090009736,1.9459101490553132,0.9122337996246891
borderline,93,qwen,qwen/qwen3.6-35b-a3b,7,1.8585310307313083,1.9459101490553132,0.9550960159355636
borderline,94,anthropic,anthropic/claude-opus-4.8,7,1.8597754913733882,1.9459101490553132,0.9557355421966728
borderline,94,anthropic,anthropic/claude-sonnet-4.6,11,2.1179243484365413,2.3978952727983707,0.8832430558841295
borderline,94,google,google/gemini-3.1-flash-lite,5,1.4964159349401391,1.6094379124341003,0.9297754970099917
borderline,94,google,google/gemini-3.1-pro-preview,5,1.4964159349401391,1.6094379124341003,0.9297754970099917
borderline,94,google,google/gemini-3.5-flash,5,1.5134058386196787,1.6094379124341003,0.9403319177008925
borderline,94,openai,openai/gpt-5.4,9,2.033874940424623,2.1972245773362196,0.9256563764139069
borderline,94,openai,openai/gpt-5.4-mini,6,1.6831089572088493,1.791759469228055,0.9393609946618473
borderline,94,openai,openai/gpt-5.5,8,1.9706427092270233,2.0794415416798357,0.9476788213219395
borderline,94,qwen,qwen/qwen3.5-397b-a17b,6,1.735433771585304,1.791759469228055,0.9685640295976682
borderline,94,qwen,qwen/qwen3.5-9b,4,1.2899219826090118,1.3862943611198906,0.9304820237218405
borderline,94,qwen,qwen/qwen3.6-35b-a3b,4,1.2968441295132072,1.3862943611198906,0.9354752972273344
borderline,95,anthropic,anthropic/claude-opus-4.8,8,2.00420248820189,2.0794415416798357,0.963817663555396
borderline,95,anthropic,anthropic/claude-sonnet-4.6,9,1.9636567863160788,2.1972245773362196,0.8936987172684442
borderline,95,google,google/gemini-3.1-flash-lite,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
borderline,95,google,google/gemini-3.1-pro-preview,7,1.686570030660947,1.9459101490553132,0.8667255430471603
borderline,95,google,google/gemini-3.5-flash,6,1.6385064445042257,1.791759469228055,0.9144678583505098
borderline,95,openai,openai/gpt-5.4,8,1.9424990124466075,2.0794415416798357,0.9341445640628099
borderline,95,openai,openai/gpt-5.4-mini,6,1.733703756876314,1.791759469228055,0.9675984900044909
borderline,95,openai,openai/gpt-5.5,8,2.007570846009791,2.0794415416798357,0.9654375012571955
borderline,95,qwen,qwen/qwen3.5-397b-a17b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
borderline,95,qwen,qwen/qwen3.5-9b,8,1.9730014063936128,2.0794415416798357,0.9488131148903386
borderline,95,qwen,qwen/qwen3.6-35b-a3b,6,1.7524236752648439,1.791759469228055,0.9780462753853015
borderline,96,anthropic,anthropic/claude-haiku-4.5,6,1.659067267108266,1.791759469228055,0.9259430719364599
borderline,96,anthropic,anthropic/claude-opus-4.8,8,1.998709918279477,2.0794415416798357,0.961176295759129
borderline,96,anthropic,anthropic/claude-sonnet-4.6,11,2.321788429405426,2.3978952727983707,0.9682609810960897
borderline,96,google,google/gemini-3.1-flash-lite,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
borderline,96,google,google/gemini-3.1-pro-preview,6,1.6796478837567517,1.791759469228055,0.9374293327889572
borderline,96,google,google/gemini-3.5-flash,6,1.735433771585304,1.791759469228055,0.9685640295976682
borderline,96,openai,openai/gpt-5.4,10,2.181212358636022,2.302585092994046,0.9472884912148011
borderline,96,openai,openai/gpt-5.4-mini,8,1.921868187438286,2.0794415416798357,0.9242232344198253
borderline,96,openai,openai/gpt-5.5,8,2.012751701271941,2.0794415416798357,0.967928965988618
borderline,96,qwen,qwen/qwen3.5-397b-a17b,6,1.6796478837567517,1.791759469228055,0.9374293327889572
borderline,96,qwen,qwen/qwen3.5-9b,5,1.4305622903362423,1.6094379124341003,0.8888583270495175
borderline,96,qwen,qwen/qwen3.6-35b-a3b,7,1.8479008005090658,1.9459101490553132,0.9496331582453443
borderline,97,anthropic,anthropic/claude-haiku-4.5,9,2.1527676728120366,2.1972245773362196,0.9797667908038423
borderline,97,anthropic,anthropic/claude-opus-4.8,10,2.232847621052283,2.302585092994046,0.9697134007538095
borderline,97,anthropic,anthropic/claude-sonnet-4.6,11,2.2018438275476315,2.3978952727983707,0.9182401969449046
borderline,97,google,google/gemini-3.1-flash-lite,5,1.458174899361326,1.6094379124341003,0.906015005671138
borderline,97,google,google/gemini-3.1-pro-preview,5,1.4964159349401391,1.6094379124341003,0.9297754970099917
borderline,97,google,google/gemini-3.5-flash,7,1.8479008005090658,1.9459101490553132,0.9496331582453443
borderline,97,openai,openai/gpt-5.4,8,1.9830436153831354,2.0794415416798357,0.9536423965932569
borderline,97,openai,openai/gpt-5.4-mini,6,1.6927178504587288,1.791759469228055,0.9447238200940016
borderline,97,openai,openai/gpt-5.5,10,2.16456380068189,2.302585092994046,0.9400581143636749
borderline,97,qwen,qwen/qwen3.5-397b-a17b,6,1.656946550020622,1.791759469228055,0.9247594771939369
borderline,97,qwen,qwen/qwen3.5-9b,5,1.5545472778722047,1.6094379124341003,0.965894531166549
borderline,97,qwen,qwen/qwen3.6-35b-a3b,6,1.735433771585304,1.791759469228055,0.9685640295976682
borderline,98,anthropic,anthropic/claude-opus-4.8,8,1.9645362115670109,2.0794415416798357,0.944742216691506
borderline,98,anthropic,anthropic/claude-sonnet-4.6,11,2.237374292886484,2.3978952727983707,0.9330575518735825
borderline,98,google,google/gemini-3.1-flash-lite,4,1.35778649882815,1.3862943611198906,0.9794359242226802
borderline,98,google,google/gemini-3.1-pro-preview,4,1.3350851650920204,1.3862943611198906,0.9630603734213404
borderline,98,google,google/gemini-3.5-flash,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
borderline,98,openai,openai/gpt-5.4,8,1.9649574055898633,2.0794415416798357,0.9449447682008465
borderline,98,openai,openai/gpt-5.4-mini,5,1.5158809263503268,1.6094379124341003,0.9418697761740441
borderline,98,openai,openai/gpt-5.5,7,1.847238875528652,1.9459101490553132,0.9492929960951365
borderline,98,qwen,qwen/qwen3.5-397b-a17b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
borderline,98,qwen,qwen/qwen3.5-9b,5,1.5148560404565352,1.6094379124341003,0.941232978764294
borderline,98,qwen,qwen/qwen3.6-35b-a3b,6,1.7524236752648439,1.791759469228055,0.9780462753853015
borderline,99,anthropic,anthropic/claude-haiku-4.5,8,1.878216438205506,2.0794415416798357,0.9032311803717387
borderline,99,anthropic,anthropic/claude-opus-4.8,8,2.0402009928555986,2.0794415416798357,0.981129284936504
borderline,99,anthropic,anthropic/claude-sonnet-4.6,14,2.5193406209807527,2.6390573296152584,0.9546365638627643
borderline,99,google,google/gemini-3.1-flash-lite,5,1.5741030017371853,1.6094379124341003,0.9780451855744626
borderline,99,google,google/gemini-3.1-pro-preview,6,1.735433771585304,1.791759469228055,0.9685640295976682
borderline,99,google,google/gemini-3.5-flash,6,1.6796478837567517,1.791759469228055,0.9374293327889572
borderline,99,openai,openai/gpt-5.4,8,1.9703308982812318,2.0794415416798357,0.9475288719535433
borderline,99,openai,openai/gpt-5.4-mini,8,2.025898653541881,2.0794415416798357,0.9742513136028333
borderline,99,openai,openai/gpt-5.5,9,2.1158783647809036,2.1972245773362196,0.9629777431973134
borderline,99,qwen,qwen/qwen3.5-397b-a17b,8,1.9633815843099565,2.0794415416798357,0.9441869583522302
borderline,99,qwen,qwen/qwen3.5-9b,6,1.6399566463410822,1.791759469228055,0.9152772314063036
borderline,99,qwen,qwen/qwen3.6-35b-a3b,7,1.9146359379519513,1.9459101490553132,0.9839282347550606
borderline,100,anthropic,anthropic/claude-haiku-4.5,9,2.0885005758203805,2.1972245773362196,0.9505175744722237
borderline,100,anthropic,anthropic/claude-opus-4.8,9,2.0886718636057258,2.1972245773362196,0.9505955309028554
borderline,100,anthropic,anthropic/claude-sonnet-4.6,10,2.1942252433598757,2.302585092994046,0.9529399152440138
borderline,100,google,google/gemini-3.1-flash-lite,5,1.5047882836811908,1.6094379124341003,0.9349775297671233
borderline,100,google,google/gemini-3.1-pro-preview,6,1.6796478837567517,1.791759469228055,0.9374293327889572
borderline,100,google,google/gemini-3.5-flash,6,1.6796478837567517,1.791759469228055,0.9374293327889572
borderline,100,openai,openai/gpt-5.4,8,1.9543466989471105,2.0794415416798357,0.9398420969162375
borderline,100,openai,openai/gpt-5.4-mini,7,1.8224022345928974,1.9459101490553132,0.9365294874882195
borderline,100,openai,openai/gpt-5.5,10,2.2146770177148656,2.302585092994046,0.9618220079915163
borderline,100,qwen,qwen/qwen3.5-397b-a17b,6,1.656946550020622,1.791759469228055,0.9247594771939369
borderline,100,qwen,qwen/qwen3.5-9b,5,1.5148560404565352,1.6094379124341003,0.941232978764294
borderline,100,qwen,qwen/qwen3.6-35b-a3b,6,1.7524236752648439,1.791759469228055,0.9780462753853015
conversations,1,anthropic,anthropic/claude-haiku-4.5,9,2.0510186589662536,2.1972245773362196,0.9334588189673279
conversations,1,anthropic,anthropic/claude-opus-4.8,8,2.0021998690296208,2.0794415416798357,0.9628546073058554
conversations,1,anthropic,anthropic/claude-sonnet-4.6,11,2.197906398549735,2.3978952727983707,0.9165981615138487
conversations,1,google,google/gemini-3.1-flash-lite,4,1.3535252706084164,1.3862943611198906,0.9763620978123273
conversations,1,google,google/gemini-3.1-pro-preview,5,1.3994886078590607,1.6094379124341003,0.8695511625810318
conversations,1,google,google/gemini-3.5-flash,5,1.4702535277519118,1.6094379124341003,0.9135198794517726
conversations,1,openai,openai/gpt-5.4,7,1.7536932121022168,1.9459101490553132,0.9012200347244129
conversations,1,openai,openai/gpt-5.4-mini,5,1.5217781873607306,1.6094379124341003,0.9455339504580242
conversations,1,openai,openai/gpt-5.5,9,2.056266652579587,2.1972245773362196,0.9358472837912996
conversations,1,qwen,qwen/qwen3.5-397b-a17b,6,1.6796478837567517,1.791759469228055,0.9374293327889572
conversations,1,qwen,qwen/qwen3.5-9b,7,1.7751250090009736,1.9459101490553132,0.9122337996246891
conversations,1,qwen,qwen/qwen3.6-35b-a3b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
conversations,2,anthropic,anthropic/claude-haiku-4.5,9,2.116950216188988,2.1972245773362196,0.9634655637956904
conversations,2,anthropic,anthropic/claude-opus-4.8,8,1.9117997638809423,2.0794415416798357,0.9193813461745757
conversations,2,anthropic,anthropic/claude-sonnet-4.6,10,2.1172528592015527,2.302585092994046,0.9195112335451169
conversations,2,google,google/gemini-3.1-flash-lite,5,1.5047882836811908,1.6094379124341003,0.9349775297671233
conversations,2,google,google/gemini-3.1-pro-preview,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
conversations,2,google,google/gemini-3.5-flash,5,1.56718085483299,1.6094379124341003,0.9737442138807324
conversations,2,openai,openai/gpt-5.4,7,1.8044745454599744,1.9459101490553132,0.9273164777602902
conversations,2,openai,openai/gpt-5.4-mini,6,1.6399566463410822,1.791759469228055,0.9152772314063036
conversations,2,openai,openai/gpt-5.5,10,2.2372708099854552,2.302585092994046,0.9716343672999017
conversations,2,qwen,qwen/qwen3.5-397b-a17b,5,1.4305622903362423,1.6094379124341003,0.8888583270495175
conversations,2,qwen,qwen/qwen3.6-35b-a3b,5,1.5545472778722047,1.6094379124341003,0.965894531166549
conversations,3,anthropic,anthropic/claude-haiku-4.5,9,2.110766356408589,2.1972245773362196,0.9606511679236506
conversations,3,anthropic,anthropic/claude-opus-4.8,8,2.006639350679333,2.0794415416798357,0.9649895466925745
conversations,3,anthropic,anthropic/claude-sonnet-4.6,10,2.1995704442722155,2.302585092994046,0.9552613065049071
conversations,3,google,google/gemini-3.1-flash-lite,5,1.5841707585125298,1.6094379124341003,0.9843006345716333
conversations,3,google,google/gemini-3.1-pro-preview,5,1.4964159349401391,1.6094379124341003,0.9297754970099917
conversations,3,google,google/gemini-3.5-flash,5,1.5545472778722047,1.6094379124341003,0.965894531166549
conversations,3,openai,openai/gpt-5.4,8,1.9705339597361806,2.0794415416798357,0.9476265238715601
conversations,3,openai,openai/gpt-5.4-mini,6,1.683889563223651,1.791759469228055,0.939796659173858
conversations,3,openai,openai/gpt-5.5,8,2.026753469380262,2.0794415416798357,0.9746623931264686
conversations,3,qwen,qwen/qwen3.5-397b-a17b,6,1.6796478837567517,1.791759469228055,0.9374293327889572
conversations,3,qwen,qwen/qwen3.5-9b,6,1.6796478837567517,1.791759469228055,0.9374293327889572
conversations,3,qwen,qwen/qwen3.6-35b-a3b,6,1.735433771585304,1.791759469228055,0.9685640295976682
conversations,4,anthropic,anthropic/claude-haiku-4.5,10,2.0739882412597916,2.302585092994046,0.9007216487113576
conversations,4,anthropic,anthropic/claude-opus-4.8,9,1.9620335069764714,2.1972245773362196,0.8929599310031023
conversations,4,anthropic,anthropic/claude-sonnet-4.6,9,1.999954378921557,2.1972245773362196,0.9102184635792574
conversations,4,google,google/gemini-3.1-flash-lite,5,1.4786258764929634,1.6094379124341003,0.9187219122089041
conversations,4,google,google/gemini-3.1-pro-preview,5,1.5260394155804642,1.6094379124341003,0.948181600415076
conversations,4,google,google/gemini-3.5-flash,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
conversations,4,openai,openai/gpt-5.4,8,1.9065475171135322,2.0794415416798357,0.9168555493862864
conversations,4,openai,openai/gpt-5.4-mini,6,1.7524236752648439,1.791759469228055,0.9780462753853015
conversations,4,openai,openai/gpt-5.5,10,2.1715711627183083,2.302585092994046,0.9431013730287898
conversations,4,qwen,qwen/qwen3.5-397b-a17b,5,1.458174899361326,1.6094379124341003,0.906015005671138
conversations,4,qwen,qwen/qwen3.5-9b,7,1.8479008005090658,1.9459101490553132,0.9496331582453443
conversations,4,qwen,qwen/qwen3.6-35b-a3b,5,1.5545472778722047,1.6094379124341003,0.965894531166549
conversations,5,anthropic,anthropic/claude-opus-4.8,8,1.9979686623495703,2.0794415416798357,0.9608198270077604
conversations,5,anthropic,anthropic/claude-sonnet-4.6,10,2.1780078786418247,2.302585092994046,0.9458968032359517
conversations,5,google,google/gemini-3.1-flash-lite,5,1.5148560404565352,1.6094379124341003,0.941232978764294
conversations,5,google,google/gemini-3.1-pro-preview,5,1.5741030017371853,1.6094379124341003,0.9780451855744626
conversations,5,google,google/gemini-3.5-flash,7,1.9206765920171578,1.9459101490553132,0.9870325168659994
conversations,5,openai,openai/gpt-5.4,8,1.9577024458630046,2.0794415416798357,0.9414558700609171
conversations,5,openai,openai/gpt-5.4-mini,6,1.7524236752648439,1.791759469228055,0.9780462753853015
conversations,5,openai,openai/gpt-5.5,10,2.168093044618672,2.302585092994046,0.9415908455307099
conversations,5,qwen,qwen/qwen3.5-397b-a17b,6,1.6695801269814072,1.791759469228055,0.9318104107471041
conversations,5,qwen,qwen/qwen3.5-9b,5,1.4490023958526383,1.6094379124341003,0.9003158088038198
conversations,5,qwen,qwen/qwen3.6-35b-a3b,7,1.8479008005090658,1.9459101490553132,0.9496331582453443
conversations,6,anthropic,anthropic/claude-haiku-4.5,8,2.0031808703003815,2.0794415416798357,0.9633263691953328
conversations,6,anthropic,anthropic/claude-opus-4.8,10,2.166439711669788,2.302585092994046,0.9408728121542608
conversations,6,anthropic,anthropic/claude-sonnet-4.6,11,2.319372703727309,2.3978952727983707,0.9672535452395196
conversations,6,google,google/gemini-3.1-flash-lite,4,1.3350851650920204,1.3862943611198906,0.9630603734213404
conversations,6,google,google/gemini-3.1-pro-preview,5,1.4475521940157818,1.6094379124341003,0.8994147477404184
conversations,6,google,google/gemini-3.5-flash,5,1.5841707585125298,1.6094379124341003,0.9843006345716333
conversations,6,openai,openai/gpt-5.4,7,1.83653665084026,1.9459101490553132,0.9437931405681033
conversations,6,openai,openai/gpt-5.4-mini,6,1.6359295436309444,1.791759469228055,0.9130296625895624
conversations,6,openai,openai/gpt-5.5,10,2.2161464958159462,2.302585092994046,0.9624601942220933
conversations,6,qwen,qwen/qwen3.5-397b-a17b,8,1.8979410428628845,2.0794415416798357,0.9127167101459704
conversations,6,qwen,qwen/qwen3.6-35b-a3b,7,1.9206765920171578,1.9459101490553132,0.9870325168659994
conversations,7,anthropic,anthropic/claude-haiku-4.5,8,1.9273250308680403,2.0794415416798357,0.9268474214048301
conversations,7,anthropic,anthropic/claude-opus-4.8,9,2.022157744338938,2.1972245773362196,0.9203236506622724
conversations,7,anthropic,anthropic/claude-sonnet-4.6,11,2.252662220989328,2.3978952727983707,0.9394331130902335
conversations,7,google,google/gemini-3.1-flash-lite,4,1.3195454632493369,1.3862943611198906,0.9518508480286741
conversations,7,google,google/gemini-3.1-pro-preview,3,0.9745701894462542,1.0986122886681098,0.8870920155351287
conversations,7,google,google/gemini-3.5-flash,4,1.2798542258336676,1.3862943611198906,0.9232196723355078
conversations,7,openai,openai/gpt-5.4,7,1.6885578238475487,1.9459101490553132,0.8677470666707288
conversations,7,openai,openai/gpt-5.4-mini,4,1.3195454632493369,1.3862943611198906,0.9518508480286741
conversations,7,openai,openai/gpt-5.5,11,2.1494861713880304,2.3978952727983707,0.8964053583872977
conversations,7,qwen,qwen/qwen3.5-397b-a17b,5,1.4737146012040094,1.6094379124341003,0.9156703652986377
conversations,7,qwen,qwen/qwen3.6-35b-a3b,5,1.4150225884935588,1.6094379124341003,0.8792029674220179
conversations,8,anthropic,anthropic/claude-haiku-4.5,7,1.8193514876819066,1.9459101490553132,0.9349617137076717
conversations,8,anthropic,anthropic/claude-opus-4.8,8,2.0028001137058045,2.0794415416798357,0.9631432639784054
conversations,8,anthropic,anthropic/claude-sonnet-4.6,10,2.1356355070068602,2.302585092994046,0.9274947160497328
conversations,8,google,google/gemini-3.1-flash-lite,5,1.4702535277519118,1.6094379124341003,0.9135198794517726
conversations,8,google,google/gemini-3.1-pro-preview,4,1.3195454632493369,1.3862943611198906,0.9518508480286741
conversations,8,google,google/gemini-3.5-flash,5,1.5134058386196787,1.6094379124341003,0.9403319177008925
conversations,8,openai,openai/gpt-5.4,7,1.7554368870313555,1.9459101490553132,0.902116106380129
conversations,8,openai,openai/gpt-5.4-mini,6,1.684556479305878,1.791759469228055,0.9401688721263668
conversations,8,openai,openai/gpt-5.5,12,2.2934111391678353,2.4849066497880004,0.9229365374202276
conversations,8,qwen,qwen/qwen3.5-397b-a17b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
conversations,8,qwen,qwen/qwen3.5-9b,6,1.5657306529961337,1.791759469228055,0.8738509157541657
conversations,8,qwen,qwen/qwen3.6-35b-a3b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
conversations,9,anthropic,anthropic/claude-haiku-4.5,7,1.7740444216355935,1.9459101490553132,0.9116784875688346
conversations,9,anthropic,anthropic/claude-opus-4.8,8,1.9678862953050686,2.0794415416798357,0.9463532664233256
conversations,9,anthropic,anthropic/claude-sonnet-4.6,9,2.0662330644084825,2.1972245773362196,0.9403831932889887
conversations,9,google,google/gemini-3.1-flash-lite,5,1.5047882836811908,1.6094379124341003,0.9349775297671233
conversations,9,google,google/gemini-3.1-pro-preview,4,1.248780543356486,1.3862943611198906,0.9008047485295138
conversations,9,google,google/gemini-3.5-flash,5,1.4964159349401391,1.6094379124341003,0.9297754970099917
conversations,9,openai,openai/gpt-5.4,9,2.07935990905758,2.1972245773362196,0.9463574777497112
conversations,9,openai,openai/gpt-5.4-mini,5,1.5841707585125298,1.6094379124341003,0.9843006345716333
conversations,9,openai,openai/gpt-5.5,9,2.157971079867495,2.1972245773362196,0.9821349634108348
conversations,9,qwen,qwen/qwen3.5-397b-a17b,5,1.4786258764929634,1.6094379124341003,0.9187219122089041
conversations,9,qwen,qwen/qwen3.5-9b,6,1.735433771585304,1.791759469228055,0.9685640295976682
conversations,9,qwen,qwen/qwen3.6-35b-a3b,6,1.7820471559051687,1.791759469228055,0.994579454726102
conversations,10,anthropic,anthropic/claude-opus-4.8,7,1.8027349382862297,1.9459101490553132,0.9264224965173282
conversations,10,anthropic,anthropic/claude-sonnet-4.6,9,2.0443203220861195,2.1972245773362196,0.9304102744765982
conversations,10,google,google/gemini-3.1-flash-lite,4,1.207973687592232,1.3862943611198906,0.8713688243068336
conversations,10,google,google/gemini-3.1-pro-preview,6,1.5657306529961337,1.791759469228055,0.8738509157541657
conversations,10,google,google/gemini-3.5-flash,6,1.5226125575465101,1.791759469228055,0.8497862484870798
conversations,10,openai,openai/gpt-5.4,8,1.9464872785337841,2.0794415416798357,0.9360625146313817
conversations,10,openai,openai/gpt-5.4-mini,5,1.4791675295334903,1.6094379124341003,0.9190584601653939
conversations,10,openai,openai/gpt-5.5,9,2.0700381876905403,2.1972245773362196,0.9421149795257286
conversations,10,qwen,qwen/qwen3.5-397b-a17b,6,1.6385064445042257,1.791759469228055,0.9144678583505098
conversations,10,qwen,qwen/qwen3.5-9b,6,1.5741030017371853,1.791759469228055,0.8785236125557395
conversations,10,qwen,qwen/qwen3.6-35b-a3b,6,1.7820471559051687,1.791759469228055,0.994579454726102
conversations,11,anthropic,anthropic/claude-haiku-4.5,10,2.2208811509820996,2.302585092994046,0.9645164288344684
conversations,11,anthropic,anthropic/claude-opus-4.8,9,2.1303153010268314,2.1972245773362196,0.9695482760389906
conversations,11,anthropic,anthropic/claude-sonnet-4.6,11,2.2441318163470148,2.3978952727983707,0.9358756580424331
conversations,11,google,google/gemini-3.1-flash-lite,4,1.3054616844516953,1.3862943611198906,0.9416915491145068
conversations,11,google,google/gemini-3.1-pro-preview,4,1.3195454632493369,1.3862943611198906,0.9518508480286741
conversations,11,google,google/gemini-3.5-flash,6,1.7228001946245186,1.791759469228055,0.9615130960445009
conversations,11,openai,openai/gpt-5.4,5,1.56718085483299,1.6094379124341003,0.9737442138807324
conversations,11,openai,openai/gpt-5.4-mini,6,1.7650572522256291,1.791759469228055,0.9850972089384687
conversations,11,openai,openai/gpt-5.5,9,2.137130351855531,2.1972245773362196,0.9726499393368596
conversations,11,qwen,qwen/qwen3.5-397b-a17b,6,1.6796478837567517,1.791759469228055,0.9374293327889572
conversations,11,qwen,qwen/qwen3.5-9b,6,1.6796478837567517,1.791759469228055,0.9374293327889572
conversations,11,qwen,qwen/qwen3.6-35b-a3b,6,1.6831089572088493,1.791759469228055,0.9393609946618473
conversations,12,anthropic,anthropic/claude-haiku-4.5,10,2.2147423915592066,2.302585092994046,0.9618503994913744
conversations,12,anthropic,anthropic/claude-opus-4.8,9,2.124626038678629,2.1972245773362196,0.966958981159038
