model,model_family,global_feature,appearances,mean_importance,frequency
openai/gpt-5.4,openai,Advisor's promise of ongoing monitoring creating supervision expectation,3,8.333333333333334,0.03
openai/gpt-5.4,openai,Advisor's prudent diversified management of assets under her authority,5,7.8,0.05
openai/gpt-5.4,openai,Advisor's reinvestment-risk/income-generation rationale for reallocation,2,12.0,0.02
openai/gpt-5.4,openai,Advisor's role/compensation model heightening fiduciary duties,2,15.0,0.02
openai/gpt-5.4,openai,Advisor's understanding of customer profile/KYC,2,13.5,0.02
openai/gpt-5.4,openai,Advisor's undisclosed or undiscovered conflict of interest,1,7.0,0.01
openai/gpt-5.4,openai,Advisor's use of power of attorney / position of trust,6,15.5,0.06
openai/gpt-5.4,openai,Advisor-recommended purchases small relative to total portfolio (causation mitigant),3,11.0,0.03
openai/gpt-5.4,openai,Advisory fees not commensurate with services rendered (reverse churning),15,17.8,0.15
openai/gpt-5.4,openai,Affiliated entity/platform conflict of interest,2,9.0,0.02
openai/gpt-5.4,openai,Affirmative insurance/guarantee value of product not replicable elsewhere,5,11.0,0.05
openai/gpt-5.4,openai,Aggressive/concentrated nature of recommended allocation increasing risk,8,17.375,0.08
openai/gpt-5.4,openai,Alignment of client's time horizon/holding period with product's hold/lockup period,25,15.16,0.25
openai/gpt-5.4,openai,Alignment of recommendation/product with client's stated risk tolerance and investment objectives,168,18.398809523809526,1.68
openai/gpt-5.4,openai,Allocation exceeds firm's internal concentration limit,3,18.666666666666668,0.03
openai/gpt-5.4,openai,Allocation/position size relative to total portfolio/assets,100,15.2,1.0
openai/gpt-5.4,openai,Ambiguity whether transactions were solicited recommendations or customer-directed,38,20.973684210526315,0.38
openai/gpt-5.4,openai,Ambiguity/dispute over advisor's role (broker vs adviser/discretionary),2,14.0,0.02
openai/gpt-5.4,openai,Applicability of Reg BI / FINRA suitability regulatory standard,24,7.125,0.24
openai/gpt-5.4,openai,Appropriate denominator for concentration (specific account versus total portfolio/net worth),12,15.333333333333334,0.12
openai/gpt-5.4,openai,Appropriateness of recommended account type/structure and duty to evaluate alternatives,6,14.5,0.06
openai/gpt-5.4,openai,Arithmetic/numerical inconsistency undermining evidentiary weight of the analysis,3,3.0,0.03
openai/gpt-5.4,openai,Availability of a less extreme alternative meeting client objectives,25,8.68,0.25
openai/gpt-5.4,openai,Availability of breakpoint discounts/rights of accumulation reducing sales load,12,11.0,0.12
openai/gpt-5.4,openai,Availability of lower-cost comparable alternative product,51,12.313725490196079,0.51
openai/gpt-5.4,openai,Below-investment-grade/speculative credit quality of the security,11,10.454545454545455,0.11
openai/gpt-5.4,openai,Breakpoint avoidance evidencing intent/scienter,2,30.0,0.02
openai/gpt-5.4,openai,Broker's warning against/non-endorsement undercutting inference of a recommendation,4,17.5,0.04
openai/gpt-5.4,openai,Broker-dealer supervisory/oversight failure,18,6.777777777777778,0.18
openai/gpt-5.4,openai,Causation linking misconduct to client's financial harm,5,3.6,0.05
openai/gpt-5.4,openai,Change in account type/platform does not cure underlying suitability concern,1,7.0,0.01
openai/gpt-5.4,openai,Characterization as customer-specific suitability issue rather than churning/quantitative,1,4.0,0.01
openai/gpt-5.4,openai,Characterization as market timing vs. tactical asset allocation,2,7.0,0.02
openai/gpt-5.4,openai,Characterization of security as speculative/penny stock,12,19.583333333333332,0.12
openai/gpt-5.4,openai,Client admissions/acknowledgments weakening claim,1,10.0,0.01
openai/gpt-5.4,openai,Client age/retirement stage limiting ability to recover from losses,27,15.25925925925926,0.27
openai/gpt-5.4,openai,Client ambivalence/incomplete buy-in to recommendation,2,5.0,0.02
openai/gpt-5.4,openai,Client autonomy/right to decline advice,1,20.0,0.01
openai/gpt-5.4,openai,Client deference/uninformed reliance on advisor,7,4.714285714285714,0.07
openai/gpt-5.4,openai,Client financial capacity to bear investment risk/loss,57,15.385964912280702,0.57
openai/gpt-5.4,openai,Client financial sophistication/literacy,28,12.75,0.28
openai/gpt-5.4,openai,Client health condition creating foreseeable medical liquidity needs,8,17.875,0.08
openai/gpt-5.4,openai,Client information asymmetry / lack of awareness of account activity,1,10.0,0.01
openai/gpt-5.4,openai,"Client investment profile alignment (risk tolerance, time horizon, objectives)",109,17.834862385321102,1.09
openai/gpt-5.4,openai,Client liquidity needs versus product illiquidity/lockup,62,16.774193548387096,0.62
openai/gpt-5.4,openai,Client longevity/health uncertainty affecting value of lifetime income guarantee,1,15.0,0.01
openai/gpt-5.4,openai,Client request does not override independent suitability/best-interest duty,11,8.272727272727273,0.11
openai/gpt-5.4,openai,Client vulnerability - elderly/senior status heightening protection,20,10.45,0.2
openai/gpt-5.4,openai,Client vulnerability from personal circumstances / source of funds,1,6.0,0.01
openai/gpt-5.4,openai,Client's actual comprehension versus adequacy of disclosure documentation,5,10.0,0.05
openai/gpt-5.4,openai,Client's behavioral loss-aversion / prior reaction to market downturns,2,10.5,0.02
openai/gpt-5.4,openai,Client's buy-and-hold/low-activity strategy conflicting with fee-based/managed account,8,13.75,0.08
openai/gpt-5.4,openai,Client's capital-preservation objective conflicting with product's principal-risk/volatility,43,19.976744186046513,0.43
openai/gpt-5.4,openai,Client's cognitive decline/diminished capacity,10,13.0,0.1
openai/gpt-5.4,openai,Client's communicated change in investment objectives,3,15.0,0.03
openai/gpt-5.4,openai,Client's current financial pressures/cash-flow constraints,1,24.0,0.01
openai/gpt-5.4,openai,Client's explicit request/direction for the transaction or strategy,21,12.952380952380953,0.21
openai/gpt-5.4,openai,Client's expressed cost sensitivity / objection to fees,2,8.0,0.02
openai/gpt-5.4,openai,Client's expressed objections/discomfort with the recommendation,1,12.0,0.01
openai/gpt-5.4,openai,Client's expressed preference for aggressive/growth-oriented allocation,3,13.666666666666666,0.03
openai/gpt-5.4,openai,Client's financial capacity to absorb fees/costs,2,3.5,0.02
openai/gpt-5.4,openai,Client's income dependency / cash-flow reliance conflicting with strategy,10,17.1,0.1
openai/gpt-5.4,openai,Client's informed rationale/conviction for declining diversification,3,19.333333333333332,0.03
openai/gpt-5.4,openai,"Client's informed, voluntary understanding/acceptance of risks",12,10.083333333333334,0.12
openai/gpt-5.4,openai,Client's insider/corporate-officer status raising securities trading restrictions (Section 16/Rule 144/blackout),1,8.0,0.01
openai/gpt-5.4,openai,Client's long time horizon amplifying cumulative fee/cost drag,2,8.0,0.02
openai/gpt-5.4,openai,Client's low need/utilization of premium advisory services relative to fees,1,20.0,0.01
openai/gpt-5.4,openai,Client's overall demographic and financial vulnerability profile,5,21.6,0.05
openai/gpt-5.4,openai,Client's preference for/need of professional management and inability to self-manage,2,17.0,0.02
openai/gpt-5.4,openai,Client's prior investment experience/sophistication relative to product complexity,31,13.161290322580646,0.31
openai/gpt-5.4,openai,Client's professional/industry domain expertise,3,16.666666666666668,0.03
openai/gpt-5.4,openai,Client's receipt of account statements/confirmations without objection (ratification/knowledge defense),3,5.0,0.03
openai/gpt-5.4,openai,Client's request for downside-protected/risk-limited exposure,1,18.0,0.01
openai/gpt-5.4,openai,Client's stated buy-and-hold/low-activity/hands-off investment preference,2,15.0,0.02
openai/gpt-5.4,openai,Client's stated need/motivation for guaranteed-income/rider features,1,14.0,0.01
openai/gpt-5.4,openai,Client's stated preference for non-traded/illiquid product structure,1,17.0,0.01
openai/gpt-5.4,openai,Combined leverage and sector concentration compounding risk,1,24.0,0.01
openai/gpt-5.4,openai,Comparative cost analysis across share classes/fee structures,21,16.857142857142858,0.21
openai/gpt-5.4,openai,Compensation/account structure affecting the applicable regulatory standard,1,18.0,0.01
openai/gpt-5.4,openai,Completeness/adequacy of customer financial/investment profile information gathered,12,13.5,0.12
openai/gpt-5.4,openai,"Compliance remediation, escalation, and reporting obligations",1,3.0,0.01
openai/gpt-5.4,openai,Compliance with internal firm guidelines versus individualized best-interest duty,4,5.75,0.04
openai/gpt-5.4,openai,Compliance with penny stock disclosure rules,8,9.125,0.08
openai/gpt-5.4,openai,Concentrated allocation contradicting client's stated diversification objective,1,22.0,0.01
openai/gpt-5.4,openai,Concentration exceeding industry guidance thresholds,2,10.0,0.02
openai/gpt-5.4,openai,Concentration in a single sector/asset-class creating idiosyncratic risk,32,15.28125,0.32
openai/gpt-5.4,openai,Concentration in speculative/volatile securities,24,17.0,0.24
openai/gpt-5.4,openai,Concentration of assets in a single illiquid product,68,16.38235294117647,0.68
openai/gpt-5.4,openai,"Concentration predated advisor or arose from appreciation, not advisor-initiated purchases",3,9.333333333333334,0.03
openai/gpt-5.4,openai,Concentration/portfolio effect of liquidating into a few concentrated products,1,7.0,0.01
openai/gpt-5.4,openai,Confirmation of client cognitive competence,1,12.0,0.01
openai/gpt-5.4,openai,Conflict of interest requires mitigation not mere disclosure,2,17.0,0.02
openai/gpt-5.4,openai,Consideration of client's total exposure including external/non-firm holdings,13,12.846153846153847,0.13
openai/gpt-5.4,openai,Contingent profit-taking plan fails to mitigate downside risk,1,8.0,0.01
openai/gpt-5.4,openai,Contrast with another advisor's opposite conclusion on the same facts,1,2.0,0.01
openai/gpt-5.4,openai,Correct analysis of one risk dimension does not cure failure on another,1,4.0,0.01
openai/gpt-5.4,openai,Correlated/worst-of basket underlying increasing structured product risk,1,10.0,0.01
openai/gpt-5.4,openai,Correlation between client's employment income/human capital and concentrated investment,10,15.1,0.1
openai/gpt-5.4,openai,Cost-benefit/break-even analysis weighing replacement/switch costs against benefits,1,10.0,0.01
openai/gpt-5.4,openai,Cost-to-equity ratio as excessive-trading indicator,8,17.625,0.08
openai/gpt-5.4,openai,Cost/fee consideration under Reg BI Care/best-interest obligation,12,9.5,0.12
openai/gpt-5.4,openai,Damages/remedies quantification,1,7.0,0.01
openai/gpt-5.4,openai,Deferring the transaction would have avoided costs and preserved benefits,2,20.0,0.02
openai/gpt-5.4,openai,Degree/level of leverage relative to account size,3,19.666666666666668,0.03
openai/gpt-5.4,openai,Differentiated per-product suitability analysis among multiple recommended products,2,6.0,0.02
openai/gpt-5.4,openai,Documented diligence/research efforts partially mitigate but do not cure unsuitability,1,5.0,0.01
openai/gpt-5.4,openai,Downside-protection feature incompletely mitigating principal loss,4,7.5,0.04
openai/gpt-5.4,openai,Duty to evaluate cumulative effect of a series of recommendations,3,8.666666666666666,0.03
openai/gpt-5.4,openai,Early-withdrawal tax penalty exposure (under age 59½),2,6.0,0.02
openai/gpt-5.4,openai,Enhanced product features/benefits as supporting factor for replacement,2,16.5,0.02
openai/gpt-5.4,openai,Existence of a recommendation triggering suitability/best-interest obligations,14,18.285714285714285,0.14
openai/gpt-5.4,openai,Existing guaranteed income covering expenses reduces need for guaranteed-income product/rider,7,11.571428571428571,0.07
openai/gpt-5.4,openai,Existing holdings creating cumulative concentration/duplication,5,11.8,0.05
openai/gpt-5.4,openai,Exploitation/undue-influence pattern targeting vulnerable client,3,10.333333333333334,0.03
openai/gpt-5.4,openai,Extreme concentration in a single/few securities,12,20.416666666666668,0.12
openai/gpt-5.4,openai,Facially reasonable investment does not cure KYC/suitability deficiency,1,8.0,0.01
openai/gpt-5.4,openai,Failure to deliver promised advisory/monitoring services justifying fee,11,15.363636363636363,0.11
openai/gpt-5.4,openai,Failure to disclose distributions/income funded by return of principal rather than earnings,3,10.0,0.03
openai/gpt-5.4,openai,Failure to incorporate current market conditions / reliance on stale data in risk analysis,1,28.0,0.01
openai/gpt-5.4,openai,Fee burden and proportionality relative to underlying investment expenses,22,14.636363636363637,0.22
openai/gpt-5.4,openai,Firm product-committee/approved-list approval relative to individualized suitability,6,5.5,0.06
openai/gpt-5.4,openai,Firm's discretionary authority to reject/refuse trades distinct from suitability duty,1,10.0,0.01
openai/gpt-5.4,openai,Firm/platform constraints on recommendable products,2,9.0,0.02
openai/gpt-5.4,openai,Foreseeability of client's future liquidity/capital needs based on profession,2,8.0,0.02
openai/gpt-5.4,openai,Foreseeability of interest-rate/duration risk in rising-rate environment,2,13.0,0.02
openai/gpt-5.4,openai,Foreseeability of sector-specific market risk,5,6.2,0.05
openai/gpt-5.4,openai,Forfeiture of valuable existing contract benefits/riders,6,17.166666666666668,0.06
openai/gpt-5.4,openai,Frequency/pattern of fund switching indicating excessive trading,10,17.4,0.1
openai/gpt-5.4,openai,Front-end sales load reducing invested capital/effective yield,7,18.857142857142858,0.07
openai/gpt-5.4,openai,Functional similarity/equivalence of switched funds,10,20.7,0.1
openai/gpt-5.4,openai,Fund-level diversification mitigating issuer-specific risk,2,11.0,0.02
openai/gpt-5.4,openai,Funds constitute client's entire/essential resources for a specific goal,2,9.5,0.02
openai/gpt-5.4,openai,"General characteristics/risks of leveraged inverse ETFs (daily reset, path-dependency)",8,17.875,0.08
openai/gpt-5.4,openai,Gross (pre-cost) outperformance indicating merit of investment thesis,1,5.0,0.01
openai/gpt-5.4,openai,Growth/inflation/longevity need considered as counterargument to conservative allocation,4,11.5,0.04
openai/gpt-5.4,openai,Guaranteed/baseline income (pension/Social Security) affecting portfolio risk capacity and income need,5,12.0,0.05
openai/gpt-5.4,openai,Holistic financial planning beyond the specific product (estate/healthcare),2,13.5,0.02
openai/gpt-5.4,openai,Household/spousal-level suitability analysis required,2,16.0,0.02
openai/gpt-5.4,openai,IRA/retirement rollover triggering DOL fiduciary/best-interest obligations,1,10.0,0.01
openai/gpt-5.4,openai,Implied guarantee/assurance undercutting a formal disclaimer,1,8.0,0.01
openai/gpt-5.4,openai,Imposition of new surrender restrictions on a contract already free of charges,7,14.285714285714286,0.07
openai/gpt-5.4,openai,Improved insurer financial-strength rating as supporting factor,1,1.0,0.01
openai/gpt-5.4,openai,Inaccurate/speculative tax-benefit claim,4,11.25,0.04
openai/gpt-5.4,openai,Incremental benefit of transaction/replacement small relative to its costs,3,13.0,0.03
openai/gpt-5.4,openai,Individual bond vs bond fund structure affecting held-to-maturity/mark-to-market treatment,1,12.0,0.01
openai/gpt-5.4,openai,Irreplaceability of tax-advantaged retirement capital,1,5.0,0.01
openai/gpt-5.4,openai,Issuer-specific event/earnings risk of an individual security,1,14.0,0.01
openai/gpt-5.4,openai,Lack of genuine diversification benefit from overlapping products,7,14.0,0.07
openai/gpt-5.4,openai,Language barrier / need for translation affecting informed consent,1,8.0,0.01
openai/gpt-5.4,openai,Layered/stacked fee structure creating double-dipping,2,6.5,0.02
openai/gpt-5.4,openai,Legitimacy/timing of risk-profile update (post-hoc justification),4,10.75,0.04
openai/gpt-5.4,openai,Legitimate income need justifying higher-yield strategy,2,13.0,0.02
openai/gpt-5.4,openai,Leveraged closed-end fund structural leverage/premium risk,1,22.0,0.01
openai/gpt-5.4,openai,Leveraged/inverse ETPs treated as short-term tactical instruments unsuitable for long-term buy-and-hold,16,17.0,0.16
openai/gpt-5.4,openai,Liquidity provisions mitigating liquidity concerns,3,16.0,0.03
openai/gpt-5.4,openai,Long time horizon supporting growth-oriented/equity allocation,1,18.0,0.01
openai/gpt-5.4,openai,Loss caused by client's own overriding decision or external/idiosyncratic event,3,6.0,0.03
openai/gpt-5.4,openai,Low cost/expense ratio of recommended products,2,10.5,0.02
openai/gpt-5.4,openai,Magnitude and severity of realized client losses/harm,10,9.0,0.1
openai/gpt-5.4,openai,Magnitude of de-risking/allocation shift,3,22.0,0.03
openai/gpt-5.4,openai,Magnitude of sales charges/commissions generated,13,18.076923076923077,0.13
openai/gpt-5.4,openai,Material change in client circumstances triggering duty to reassess profile,1,14.0,0.01
openai/gpt-5.4,openai,Misleading characterization of a premium bonus/incentive as free money,1,17.0,0.01
openai/gpt-5.4,openai,Misleading representation about fee/interest alignment,2,11.0,0.02
openai/gpt-5.4,openai,Misleading representation of liquidity/withdrawal provisions,2,3.5,0.02
openai/gpt-5.4,openai,Misleading/incomplete income comparison methodology,3,12.333333333333334,0.03
openai/gpt-5.4,openai,Misleading/promissory seminar/marketing communications,1,8.0,0.01
openai/gpt-5.4,openai,Misleading/unbalanced characterization of active vs passive fund performance,2,18.0,0.02
openai/gpt-5.4,openai,Misrepresentation of product as safe/CD-/savings-equivalent,3,9.333333333333334,0.03
openai/gpt-5.4,openai,Misrepresentation that a stop-loss/downside-protection mechanism is effective,1,9.0,0.01
openai/gpt-5.4,openai,Missing facts limiting certainty of a violation finding,5,3.6,0.05
openai/gpt-5.4,openai,Mitigating factors partially supporting the recommendation,4,7.0,0.04
openai/gpt-5.4,openai,No duty to refuse customer-directed orders from sophisticated investors,6,10.666666666666666,0.06
openai/gpt-5.4,openai,Non-compliance with firm's mandatory senior/elder-protection procedures,1,5.0,0.01
openai/gpt-5.4,openai,Non-traded REIT special suitability requirements (FINRA 2310),2,11.0,0.02
openai/gpt-5.4,openai,Objective risk severity of the specific transaction,1,12.0,0.01
openai/gpt-5.4,openai,One-size-fits-all recommendation lacking individualization,8,9.75,0.08
openai/gpt-5.4,openai,Ongoing duty to reassess account-type suitability as a continuing obligation,2,6.5,0.02
openai/gpt-5.4,openai,Options account approval / options trading level appropriateness,2,10.0,0.02
openai/gpt-5.4,openai,Ordinary-income tax treatment of annuity undermining tax-deferral benefit,1,8.0,0.01
openai/gpt-5.4,openai,Other income sources/resources reducing client's liquidity need,7,6.285714285714286,0.07
openai/gpt-5.4,openai,Overall net economic detriment / lack of net benefit to client,4,18.0,0.04
openai/gpt-5.4,openai,Overall portfolio diversification/asset allocation design,14,13.642857142857142,0.14
openai/gpt-5.4,openai,Overall qualitative assessment of excessive trading/churning,4,15.25,0.04
openai/gpt-5.4,openai,Partial/limited allocation preserving liquidity/diversification as mitigant,10,10.3,0.1
openai/gpt-5.4,openai,Pattern of similar conduct across multiple clients/transactions (systemic),6,11.666666666666666,0.06
openai/gpt-5.4,openai,Portfolio/aggregate-level suitability assessment rather than product-by-product,2,8.0,0.02
openai/gpt-5.4,openai,Presence/absence of documentation memorializing verbal direction and disclosures,11,10.0,0.11
openai/gpt-5.4,openai,Prior/original recommendation was appropriate/compliant when made,4,16.0,0.04
openai/gpt-5.4,openai,Product classification determining applicable regulatory framework,2,7.5,0.02
openai/gpt-5.4,openai,Product complexity/speculative/leveraged/illiquid characteristics requiring heightened diligence,30,14.466666666666667,0.3
openai/gpt-5.4,openai,Product structural cost (expense ratio plus roll drag) versus direct exposure,1,18.0,0.01
openai/gpt-5.4,openai,Product suitability distinct from fee-arrangement suitability,5,12.2,0.05
openai/gpt-5.4,openai,Product's inherent illiquidity structure (lock-up/redemption restrictions/penalties),8,17.25,0.08
openai/gpt-5.4,openai,Product's inherent risk characteristics (downside/principal-loss potential),15,13.866666666666667,0.15
openai/gpt-5.4,openai,Product's reasonableness on its investment merits as mitigating factor,1,3.0,0.01
openai/gpt-5.4,openai,Product's structural mitigating features and whether they cure the mismatch,2,16.0,0.02
openai/gpt-5.4,openai,Product-specific interest-rate/duration risk characteristics,9,15.88888888888889,0.09
openai/gpt-5.4,openai,"Product/fund historical volatility, drawdown, and downside-capture characteristics",1,12.0,0.01
openai/gpt-5.4,openai,Promoted product features irrelevant or misaligned with client's actual needs,3,13.333333333333334,0.03
openai/gpt-5.4,openai,Quality/track record of recommended funds supporting reasonable-basis selection,5,8.6,0.05
openai/gpt-5.4,openai,"Quantitative excessive-trading/churning metrics (turnover rate, cost-to-equity ratio)",20,18.95,0.2
openai/gpt-5.4,openai,Reasonable-basis suitability distinct from and not curing customer-specific suitability,3,6.666666666666667,0.03
openai/gpt-5.4,openai,Recommendation introduces leverage/margin-call risk,10,13.4,0.1
openai/gpt-5.4,openai,Recommendation triggering heightened supervisory review/documentation requirement,1,9.0,0.01
openai/gpt-5.4,openai,Recommendation/transaction-based duty versus ongoing fiduciary duty to affirmatively advise on known risks,1,6.0,0.01
openai/gpt-5.4,openai,Reduction in current income/yield resulting from reallocation,1,12.0,0.01
openai/gpt-5.4,openai,Redundant tax deferral from placing annuity in a tax-advantaged account,23,13.869565217391305,0.23
openai/gpt-5.4,openai,Reg BI Care Obligation duty to consider cost and reasonably available alternatives,5,9.8,0.05
openai/gpt-5.4,openai,"Regulatory prohibition of high-risk strategies within tax-advantaged accounts (e.g., naked options/margin in IRA)",2,12.5,0.02
openai/gpt-5.4,openai,Reliance on accounts as primary retirement assets without financial cushion,29,15.586206896551724,0.29
openai/gpt-5.4,openai,Reliance on backtested/hypothetical performance with limited live track record,3,9.666666666666666,0.03
openai/gpt-5.4,openai,Reliance on recent strong performance (recency bias),1,14.0,0.01
openai/gpt-5.4,openai,Replacement transaction triggering heightened suitability scrutiny,2,7.0,0.02
openai/gpt-5.4,openai,Restructuring immediately after transfer to a new advisor raising replacement/information-asymmetry concern,1,8.0,0.01
openai/gpt-5.4,openai,Rider/benefit design matching beneficiary's specific needs,2,6.0,0.02
openai/gpt-5.4,openai,Risk that trade execution implies firm endorsement / duty to refuse,2,10.0,0.02
openai/gpt-5.4,openai,Risk-tolerance questionnaire results as suitability/documentation basis,1,16.0,0.01
openai/gpt-5.4,openai,Rollover comparison and documentation duties,5,13.2,0.05
openai/gpt-5.4,openai,Round-trip/switching pattern evidencing intent/scienter,6,14.333333333333334,0.06
openai/gpt-5.4,openai,Sales venue/seminar setting creating undue influence,1,5.0,0.01
openai/gpt-5.4,openai,Scope of advisory engagement over a specific asset/position,1,23.0,0.01
openai/gpt-5.4,openai,Scope of services promised/disclosed in advisory agreement or Form ADV,1,8.0,0.01
openai/gpt-5.4,openai,Selling-away / away-from-firm private transaction concerns,1,7.0,0.01
openai/gpt-5.4,openai,Separation of initial-recommendation duty from ongoing-monitoring duty,1,10.0,0.01
openai/gpt-5.4,openai,Sequence-of-returns/withdrawals-during-decline depletion risk,1,8.0,0.01
openai/gpt-5.4,openai,Share-class selection suitability/mismatch,5,11.8,0.05
openai/gpt-5.4,openai,Short time horizon incompatible with volatile/growth/illiquid investments,3,15.333333333333334,0.03
openai/gpt-5.4,openai,Source/tax character of funds (taxable versus qualified/retirement),1,15.0,0.01
openai/gpt-5.4,openai,Spousal/household awareness and involvement in the decision,1,3.0,0.01
openai/gpt-5.4,openai,State/NAIC replacement notice and comparison requirements not followed,1,5.0,0.01
openai/gpt-5.4,openai,Stated hedging rationale contradicted by client's actual exposure,2,13.0,0.02
openai/gpt-5.4,openai,Stated rationale contradicted by actual portfolio inactivity,1,3.0,0.01
openai/gpt-5.4,openai,Strategy's failure to generate the income it was intended to produce,3,13.666666666666666,0.03
openai/gpt-5.4,openai,Strength/legitimacy of underlying investment or sector fundamentals,2,10.0,0.02
openai/gpt-5.4,openai,Structural conflict in asset-based/wrap-fee compensation model,2,18.0,0.02
openai/gpt-5.4,openai,Structured note conditional-coupon/binary income risk,1,10.0,0.01
openai/gpt-5.4,openai,"Structured product complexity, illiquidity, and principal-risk profile",5,17.4,0.05
openai/gpt-5.4,openai,Subsequent remedial policy change non-dispositive of prior obligation,1,2.0,0.01
openai/gpt-5.4,openai,"Suitability judged at time of recommendation, not by hindsight/outcome",64,5.453125,0.64
openai/gpt-5.4,openai,Suitability/best-interest duty runs to account owner not the POA agent,1,12.0,0.01
openai/gpt-5.4,openai,Surrender charges incurred to exit/replace an existing contract,3,23.333333333333332,0.03
openai/gpt-5.4,openai,Surrender period mismatched with client's time horizon/liquidity needs,7,14.142857142857142,0.07
openai/gpt-5.4,openai,Surrender period restricting liquidity,6,13.333333333333334,0.06
openai/gpt-5.4,openai,Surveillance alert generated without documented supervisory follow-up,1,12.0,0.01
openai/gpt-5.4,openai,Sustainability/reliability of non-guaranteed income distributions,2,14.5,0.02
openai/gpt-5.4,openai,Tax-efficiency of account placement for income-producing products,10,9.9,0.1
openai/gpt-5.4,openai,Time horizon reducing value of guaranteed-income rider feature,1,10.0,0.01
openai/gpt-5.4,openai,Time to recoup sales charges relative to investment horizon,1,3.0,0.01
openai/gpt-5.4,openai,Timing/effective date determining which regulatory standard applies,34,13.558823529411764,0.34
openai/gpt-5.4,openai,Trades were mandatory/non-discretionary rather than advisor-initiated decisions,1,18.0,0.01
openai/gpt-5.4,openai,Transparency/disclosure of OTC markups and transaction costs,1,8.0,0.01
openai/gpt-5.4,openai,Turnover ratio relative to excessive-trading thresholds,7,20.142857142857142,0.07
openai/gpt-5.4,openai,Undisclosed sales-contest/incentive-program conflict of interest,3,13.333333333333334,0.03
openai/gpt-5.4,openai,Use of misleading/manipulative persuasion tactics to manufacture client consent,1,5.0,0.01
openai/gpt-5.4,openai,Vague or pretextual rationale for a transaction lacking analytical basis,5,11.0,0.05
openai/gpt-5.4,openai,Variable-annuity principal review requirement (FINRA 2330),5,7.6,0.05
openai/gpt-5.4,openai,Whether a hold at client direction in a non-discretionary account constitutes an ongoing recommendation / advisor's inability to force trades,5,13.4,0.05
openai/gpt-5.4,openai,Whether adequate disclosure/documentation cures unsuitability,22,6.045454545454546,0.22
openai/gpt-5.4,openai,Whether client's stated economic concern is rational versus emotional/media-driven,1,4.0,0.01
openai/gpt-5.4,openai,Whether concentration is inherently unsuitable under regulatory standard,1,5.0,0.01
openai/gpt-5.4,openai,Whether replacement product delivers superior income based on income-commencement timing,6,18.166666666666668,0.06
openai/gpt-5.4,openai,Whole-portfolio versus partial/hybrid adoption of a strategy/account as a tailoring factor,1,10.0,0.01
openai/gpt-5.4,openai,new global feature,1,10.0,0.01
openai/gpt-5.4-mini,openai,AML/SAR filing obligations,2,9.5,0.02
openai/gpt-5.4-mini,openai,Abandonment of previously suitable diversified portfolio,10,17.4,0.1
openai/gpt-5.4-mini,openai,Absence of advisor conflicts of interest / self-dealing / compensation incentives,30,11.166666666666666,0.3
openai/gpt-5.4-mini,openai,Absence of advisor discretionary control over the account,2,12.5,0.02
openai/gpt-5.4-mini,openai,"Absence of aggravating misconduct indicators (churning, excessive trading, self-dealing, compensation abuse)",4,5.0,0.04
openai/gpt-5.4-mini,openai,Absence of changed circumstances justifying the transaction,1,17.0,0.01
openai/gpt-5.4-mini,openai,"Absence of complex, illiquid, or high-commission products",1,17.0,0.01
openai/gpt-5.4-mini,openai,Absence of demonstrable client benefit from the transaction/replacement,4,15.75,0.04
openai/gpt-5.4-mini,openai,Absence of documented alternatives analysis,16,11.9375,0.16
openai/gpt-5.4-mini,openai,Absence of documented cash-flow/income-depletion analysis,1,20.0,0.01
openai/gpt-5.4-mini,openai,Absence of documented client authorization or request for the strategy,4,6.75,0.04
openai/gpt-5.4-mini,openai,Absence of documented cost-benefit/break-even analysis,2,22.5,0.02
openai/gpt-5.4-mini,openai,Absence of documented diversification/risk analysis,2,26.5,0.02
openai/gpt-5.4-mini,openai,Absence of documented suitability analysis / KYC,5,14.4,0.05
openai/gpt-5.4-mini,openai,Absence of due diligence / eligibility verification / supervisory review,2,14.0,0.02
openai/gpt-5.4-mini,openai,Absence of excessive trading / quantitative suitability concerns,2,21.5,0.02
openai/gpt-5.4-mini,openai,Absence of internal firm limits on illiquid/concentrated allocations,5,13.2,0.05
openai/gpt-5.4-mini,openai,Absence of living-benefit riders offsetting cost/illiquidity,2,5.0,0.02
openai/gpt-5.4-mini,openai,Absence of realized customer harm or complaint,8,5.375,0.08
openai/gpt-5.4-mini,openai,Absence of required cost/compensation/conflict/product disclosures,4,10.75,0.04
openai/gpt-5.4-mini,openai,Absence of required regulatory disclosure documents (Form CRS/ADV/rollover comparison),3,8.666666666666666,0.03
openai/gpt-5.4-mini,openai,"Absence of risk-mitigation measures (stop-loss, hedging, diversification)",4,8.75,0.04
openai/gpt-5.4-mini,openai,Absence of signed product/concentration-specific risk acknowledgment,4,12.75,0.04
openai/gpt-5.4-mini,openai,"Absence of trading, rebalancing, or discretionary portfolio activity over holding period (dormant portfolio)",5,25.0,0.05
openai/gpt-5.4-mini,openai,Absence of trusted contact/family member from the recommendation meeting,3,10.333333333333334,0.03
openai/gpt-5.4-mini,openai,Absence/presence of predefined objective re-entry criteria or timeline,3,10.333333333333334,0.03
openai/gpt-5.4-mini,openai,Academic consensus on underperformance of active management after fees,3,15.666666666666666,0.03
openai/gpt-5.4-mini,openai,Academic evidence against effectiveness of market timing,1,16.0,0.01
