model_a,model_b,pair_jsd,rank,feature,jsd_contribution,share_of_pair_jsd,p_a,p_b,over_weighted_by
anthropic/claude-sonnet-4.6,google/gemini-3.1-flash-lite,0.09613798080658265,9,Reverse churning (fees without commensurate trading/services),0.0011542337525051267,0.012006012013371675,0.0082013122099535,0.0025001923224863,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,google/gemini-3.1-flash-lite,0.09613798080658265,10,Fact/degree of concentration in single position,0.00105777367489805,0.011002661653838513,0.0,0.0021155473497961,google/gemini-3.1-flash-lite
anthropic/claude-sonnet-4.6,google/gemini-3.1-pro-preview,0.09463826473001032,1,Alignment of product with client's investment profile (risk tolerance/objectives),0.0029169758824147025,0.03082237286087636,0.071531445031205,0.1096699478865084,google/gemini-3.1-pro-preview
anthropic/claude-sonnet-4.6,google/gemini-3.1-pro-preview,0.09463826473001032,2,Client time horizon/age suitability,0.0026123406087629622,0.027603428869026742,0.0367658825412065,0.017216753522486,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,google/gemini-3.1-pro-preview,0.09463826473001032,3,Adequacy of firm supervisory system (FINRA Rule 3110),0.0023807639884204884,0.025156462824128,0.0146823491758681,0.0039374638100752,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,google/gemini-3.1-pro-preview,0.09463826473001032,4,Actual outcome/loss corroborating unsuitability,0.0018402944471115,0.019445564142174434,0.003680588894223,0.0,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,google/gemini-3.1-pro-preview,0.09463826473001032,5,Adequacy of conflict-of-interest disclosure/mitigation,0.001830945832179911,0.019346781530740684,0.0126820291246599,0.0037830534645821,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,google/gemini-3.1-pro-preview,0.09463826473001032,6,Client's overall investment/financial profile as suitability basis,0.0017370177535277298,0.01835428574777018,0.0094015042406785,0.0214244354371742,google/gemini-3.1-pro-preview
anthropic/claude-sonnet-4.6,google/gemini-3.1-pro-preview,0.09463826473001032,7,Advisor's fiduciary/best-interest duty standard (Reg BI/FINRA 2111),0.001695051708954745,0.017910849420057412,0.029564730356857,0.0486392588303416,google/gemini-3.1-pro-preview
anthropic/claude-sonnet-4.6,google/gemini-3.1-pro-preview,0.09463826473001032,8,Causation linking advisor's conduct to client's harm/losses,0.0016602656425028,0.017543280693483813,0.0033205312850056,0.0,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,google/gemini-3.1-pro-preview,0.09463826473001032,9,Existence of a recommendation as trigger for suitability/best-interest obligations,0.001641192173326935,0.01734173991893264,0.0052008321331413,0.0144759698899826,google/gemini-3.1-pro-preview
anthropic/claude-sonnet-4.6,google/gemini-3.1-pro-preview,0.09463826473001032,10,Balancing borderline arguments for violation vs appropriate conduct,0.0015002400384061,0.015852362072424662,0.0030004800768122,0.0,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,google/gemini-3.5-flash,0.08413179415983285,1,Client time horizon/age suitability,0.005227376608753439,0.06213318830242125,0.0367658825412065,0.0111119745123941,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,google/gemini-3.5-flash,0.08413179415983285,2,Existence of a recommendation as trigger for suitability/best-interest obligations,0.002617655487466814,0.031113748537132283,0.0052008321331413,0.0177558473851892,google/gemini-3.5-flash
anthropic/claude-sonnet-4.6,google/gemini-3.5-flash,0.08413179415983285,3,Advisor's fiduciary/best-interest duty standard (Reg BI/FINRA 2111),0.0020055359142433287,0.023838026209606667,0.029564730356857,0.0505478281140725,google/gemini-3.5-flash
anthropic/claude-sonnet-4.6,google/gemini-3.5-flash,0.08413179415983285,4,Appropriateness of wrap/fee-based account for low-turnover/buy-and-hold strategy,0.00165125495376485,0.019627002731307623,0.0,0.0033025099075297,google/gemini-3.5-flash
anthropic/claude-sonnet-4.6,google/gemini-3.5-flash,0.08413179415983285,5,Alignment of product with client's investment profile (risk tolerance/objectives),0.0016067134457014003,0.019097577339774546,0.071531445031205,0.099036444168156,google/gemini-3.5-flash
anthropic/claude-sonnet-4.6,google/gemini-3.5-flash,0.08413179415983285,6,Balancing borderline arguments for violation vs appropriate conduct,0.0015002400384061,0.017832022404704183,0.0030004800768122,0.0,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,google/gemini-3.5-flash,0.08413179415983285,7,Client reliance/dependence on investment income,0.0012649380968980826,0.015035196973155763,0.0040406465034405,0.0003885305773564,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,google/gemini-3.5-flash,0.08413179415983285,8,Actual harm/losses incurred by client,0.0012363217811446757,0.014695060214642782,0.004400704112658,0.000543942808299,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,google/gemini-3.5-flash,0.08413179415983285,9,Adequacy of firm supervisory system (FINRA Rule 3110),0.0010810155145150949,0.01284907240253775,0.0146823491758681,0.006760432046002,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,google/gemini-3.5-flash,0.08413179415983285,10,Failure to conduct/document comparative analysis for recommendation,0.0010684590877302,0.012699825296728496,0.0,0.0021369181754604,google/gemini-3.5-flash
anthropic/claude-sonnet-4.6,openai/gpt-5.4,0.08772434718978778,1,Alignment of product with client's investment profile (risk tolerance/objectives),0.0031638687414138836,0.03606602776500568,0.071531445031205,0.1114327606300988,openai/gpt-5.4
anthropic/claude-sonnet-4.6,openai/gpt-5.4,0.08772434718978778,2,Adequacy of firm supervisory system (FINRA Rule 3110),0.002216408250528612,0.025265599819551923,0.0146823491758681,0.0042106846122034,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,openai/gpt-5.4,0.08772434718978778,3,Elder/vulnerable-adult financial exploitation concern,0.0020696281341778576,0.023592402798966496,0.0109217474795967,0.0024812962893341,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,openai/gpt-5.4,0.08772434718978778,4,Adequacy of conflict-of-interest disclosure/mitigation,0.001930745989725111,0.022009237475977186,0.0126820291246599,0.0036091582390315,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,openai/gpt-5.4,0.08772434718978778,5,Applicability of anti-fraud/misrepresentation provisions,0.001822028526286485,0.020769929724807255,0.0074811969915186,0.0012030527463438,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,openai/gpt-5.4,0.08772434718978778,6,Duty to disclose material facts about the recommendation (Reg BI Disclosure Obligation),0.0016921003372512575,0.0192888336186814,0.017842854856777,0.0071807210797398,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,openai/gpt-5.4,0.08772434718978778,7,Consistency of trading activity with client's investment profile/objectives,0.001358884770442597,0.01549039478746658,0.0018402944471115,0.0075942704612955,openai/gpt-5.4
anthropic/claude-sonnet-4.6,openai/gpt-5.4,0.08772434718978778,8,Losses/outcomes do not retroactively determine suitability,0.001207365706841211,0.013763176877556332,0.0008801408225316,0.0051505695702845,openai/gpt-5.4
anthropic/claude-sonnet-4.6,openai/gpt-5.4,0.08772434718978778,9,Actual harm/losses incurred by client,0.0011753147263621321,0.01339781672948093,0.004400704112658,0.0006015263731719,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,openai/gpt-5.4,0.08772434718978778,10,Speculative/high-risk/volatile nature of the recommended investment,0.0010863056108714004,0.012383171213816227,0.0004800768122899,0.0038723260272942,openai/gpt-5.4
anthropic/claude-sonnet-4.6,openai/gpt-5.4-mini,0.11542113320952634,1,Client investment objectives and risk tolerance (investment profile),0.004769548792994025,0.04132301130968594,0.0315250440070411,0.0672587869126243,openai/gpt-5.4-mini
anthropic/claude-sonnet-4.6,openai/gpt-5.4-mini,0.11542113320952634,2,Advisor's fiduciary/best-interest duty standard (Reg BI/FINRA 2111),0.004170329738537358,0.03613142257897324,0.029564730356857,0.0089956729674333,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,openai/gpt-5.4-mini,0.11542113320952634,3,Adequacy of firm supervisory system (FINRA Rule 3110),0.0033129186406101177,0.028702877440963163,0.0146823491758681,0.0026569498216047,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,openai/gpt-5.4-mini,0.11542113320952634,4,Client time horizon/age suitability,0.0032857778310904796,0.028467731512614246,0.0367658825412065,0.0673346997646701,openai/gpt-5.4-mini
anthropic/claude-sonnet-4.6,openai/gpt-5.4-mini,0.11542113320952634,5,Applicability of governing suitability/best-interest regulatory framework (Reg BI / FINRA 2111),0.0025772110275570845,0.022328762124338365,0.0381661065770523,0.0182949973430501,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,openai/gpt-5.4-mini,0.11542113320952634,6,Appropriateness of wrap/fee-based account for low-turnover/buy-and-hold strategy,0.00256205875654745,0.022197483990184817,0.0,0.0051241175130949,openai/gpt-5.4-mini
anthropic/claude-sonnet-4.6,openai/gpt-5.4-mini,0.11542113320952634,7,Characteristics and risks of the specific recommended product,0.0021701049430086104,0.018801625687292246,0.0024403904624739,0.0111212328247172,openai/gpt-5.4-mini
anthropic/claude-sonnet-4.6,openai/gpt-5.4-mini,0.11542113320952634,8,Speculative/high-risk/volatile nature of the recommended investment,0.002122739285561563,0.01839125320064317,0.0004800768122899,0.0062628102937827,openai/gpt-5.4-mini
anthropic/claude-sonnet-4.6,openai/gpt-5.4-mini,0.11542113320952634,9,Fact/degree of concentration in single position,0.0020686252182494,0.01792241299948236,0.0,0.0041372504364988,openai/gpt-5.4-mini
anthropic/claude-sonnet-4.6,openai/gpt-5.4-mini,0.11542113320952634,10,Complexity and risk profile of the recommended product,0.002033039767521348,0.01761410333609123,0.003680588894223,0.0131329234039322,openai/gpt-5.4-mini
anthropic/claude-sonnet-4.6,openai/gpt-5.5,0.09232396188573441,1,Adequacy of firm supervisory system (FINRA Rule 3110),0.0030135281338304815,0.03264080171906186,0.0146823491758681,0.0030252609287551,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,openai/gpt-5.5,0.09232396188573441,2,Speculative/high-risk/volatile nature of the recommended investment,0.0022308562997178025,0.02416335103208463,0.0004800768122899,0.0065043109968234,openai/gpt-5.5
anthropic/claude-sonnet-4.6,openai/gpt-5.5,0.09232396188573441,3,Applicability of anti-fraud/misrepresentation provisions,0.001714078864764963,0.018565915389185835,0.0074811969915186,0.0013235516563303,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,openai/gpt-5.5,0.09232396188573441,4,Characteristics and risks of the specific recommended product,0.0014552357811029111,0.01576227613481316,0.0024403904624739,0.0090379670246558,openai/gpt-5.5
anthropic/claude-sonnet-4.6,openai/gpt-5.5,0.09232396188573441,5,Immediate surrender charge/quantifiable economic harm from product switch,0.0013349641603302563,0.01445956318450119,0.0004000640102416,0.0042353653002571,openai/gpt-5.5
anthropic/claude-sonnet-4.6,openai/gpt-5.5,0.09232396188573441,6,Ongoing duty to maintain and update client profile,0.0012960878385743365,0.014038477250125503,0.0065210433669387,0.0013991831795492,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,openai/gpt-5.5,0.09232396188573441,7,Reverse churning (fees without commensurate trading/services),0.0012873020754989636,0.013943314922860488,0.0082013122099535,0.0022689456965663,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,openai/gpt-5.5,0.09232396188573441,8,Client's overall investment/financial profile as suitability basis,0.001213761193402772,0.013146762428858875,0.0094015042406785,0.0190969596127666,openai/gpt-5.5
anthropic/claude-sonnet-4.6,openai/gpt-5.5,0.09232396188573441,9,Complexity and risk profile of the recommended product,0.0011941758427199015,0.012934625186448173,0.003680588894223,0.0103615186809862,openai/gpt-5.5
anthropic/claude-sonnet-4.6,openai/gpt-5.5,0.09232396188573441,10,Adequacy of conflict-of-interest disclosure/mitigation,0.0011427149501196856,0.012377230426202649,0.0126820291246599,0.0052563908637119,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,qwen/qwen3.5-397b-a17b,0.0969145509598491,1,Adequacy of firm supervisory system (FINRA Rule 3110),0.0025767486054823685,0.026587840318734946,0.0146823491758681,0.0036328871892925,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,qwen/qwen3.5-397b-a17b,0.0969145509598491,2,Alignment of product with client's investment profile (risk tolerance/objectives),0.0019203691881422048,0.019815075952194196,0.071531445031205,0.1018355640535372,qwen/qwen3.5-397b-a17b
anthropic/claude-sonnet-4.6,qwen/qwen3.5-397b-a17b,0.0969145509598491,3,Client initiated/solicited the transaction (unsolicited),0.0018574398627758746,0.01916574801595476,0.008321331413026,0.001529636711281,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,qwen/qwen3.5-397b-a17b,0.0969145509598491,4,"Applicability of annuity/product-replacement suitability regulations (FINRA 2330, state/NAIC)",0.0018398124598792997,0.018983861986230723,0.0053208513362137,0.0003824091778202,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,qwen/qwen3.5-397b-a17b,0.0969145509598491,5,Elder/vulnerable-adult financial exploitation concern,0.0015810101049164578,0.016313444052085194,0.0109217474795967,0.0032504780114722,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,qwen/qwen3.5-397b-a17b,0.0969145509598491,6,Applicability of Investment Advisers Act fiduciary duty to advisory accounts,0.0013028106206206958,0.013442879399610894,0.0051208193310929,0.0007648183556405,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,qwen/qwen3.5-397b-a17b,0.0969145509598491,7,Adverse cost burden/impact of product fees on returns,0.0012797637869149752,0.013205073688523519,0.0106016962714034,0.0211089866156787,qwen/qwen3.5-397b-a17b
anthropic/claude-sonnet-4.6,qwen/qwen3.5-397b-a17b,0.0969145509598491,8,FINRA Rule 2090 Know Your Customer obligation,0.0011748692081455588,0.012122732825046029,0.0003200512081933,0.0036328871892925,qwen/qwen3.5-397b-a17b
anthropic/claude-sonnet-4.6,qwen/qwen3.5-397b-a17b,0.0969145509598491,9,Consideration of reasonable alternatives,0.001118418907397731,0.011540257849010546,0.0248039686349815,0.0139196940726577,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,qwen/qwen3.5-397b-a17b,0.0969145509598491,10,Affordability of investment/potential loss relative to client's net worth,0.0010958591358964393,0.01130747782498053,0.0094415106417026,0.018585086042065,qwen/qwen3.5-397b-a17b
anthropic/claude-sonnet-4.6,qwen/qwen3.5-9b,0.11619328828007104,1,Client investment objectives and risk tolerance (investment profile),0.0055814449106490974,0.04803586328666113,0.0315250440070411,0.0708099652817519,qwen/qwen3.5-9b
anthropic/claude-sonnet-4.6,qwen/qwen3.5-9b,0.11619328828007104,2,Adequacy of firm supervisory system (FINRA Rule 3110),0.005227163484242232,0.044986793657502265,0.0146823491758681,0.0009537980237304,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,qwen/qwen3.5-9b,0.11619328828007104,3,Affordability of investment/potential loss relative to client's net worth,0.0041163312026377295,0.03542658326973043,0.0094415106417026,0.0301781694708328,qwen/qwen3.5-9b
anthropic/claude-sonnet-4.6,qwen/qwen3.5-9b,0.11619328828007104,4,"Position size/concentration relative to portfolio, net worth, or guidelines",0.003584541367915861,0.03084981431350597,0.0571691470635301,0.028308725344321,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,qwen/qwen3.5-9b,0.11619328828007104,5,"Applicability of annuity/product-replacement suitability regulations (FINRA 2330, state/NAIC)",0.00266042566810685,0.02289655200818647,0.0053208513362137,0.0,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,qwen/qwen3.5-9b,0.11619328828007104,6,Alignment of product with client's investment profile (risk tolerance/objectives),0.002630805157919013,0.02264162755750357,0.071531445031205,0.1075502651558506,qwen/qwen3.5-9b
anthropic/claude-sonnet-4.6,qwen/qwen3.5-9b,0.11619328828007104,7,Advisor's fiduciary/best-interest duty standard (Reg BI/FINRA 2111),0.0026082800477696183,0.022447768596432594,0.029564730356857,0.0123993743084964,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,qwen/qwen3.5-9b,0.11619328828007104,8,Existence of a recommendation as trigger for suitability/best-interest obligations,0.00260041606657065,0.02238008842905483,0.0052008321331413,0.0,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,qwen/qwen3.5-9b,0.11619328828007104,9,Elder/vulnerable-adult financial exploitation concern,0.0019125043382822076,0.016459679957351134,0.0109217474795967,0.0027087863873946,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,qwen/qwen3.5-9b,0.11619328828007104,10,"Compounding/interaction of multiple risk features (leverage, concentration, liquidity)",0.00146023363738195,0.012567280425545911,0.0029204672747639,0.0,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,qwen/qwen3.6-35b-a3b,0.10104987276688977,1,Alignment of product with client's investment profile (risk tolerance/objectives),0.0041163113805186245,0.0407354434776427,0.071531445031205,0.1177782048817989,qwen/qwen3.6-35b-a3b
anthropic/claude-sonnet-4.6,qwen/qwen3.6-35b-a3b,0.10104987276688977,2,Appropriateness of wrap/fee-based account for low-turnover/buy-and-hold strategy,0.0032673457620603,0.03233399184576594,0.0,0.0065346915241206,qwen/qwen3.6-35b-a3b
anthropic/claude-sonnet-4.6,qwen/qwen3.6-35b-a3b,0.10104987276688977,3,Adequacy of firm supervisory system (FINRA Rule 3110),0.002694795187487119,0.02666797209832907,0.0146823491758681,0.0034595425715933,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,qwen/qwen3.6-35b-a3b,0.10104987276688977,4,Existence of a recommendation as trigger for suitability/best-interest obligations,0.00260041606657065,0.0257339865490925,0.0052008321331413,0.0,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,qwen/qwen3.6-35b-a3b,0.10104987276688977,5,Reverse churning (fees without commensurate trading/services),0.0025924903441327442,0.025655552779500435,0.0082013122099535,0.0007687872381318,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,qwen/qwen3.6-35b-a3b,0.10104987276688977,6,"Position size/concentration relative to portfolio, net worth, or guidelines",0.002547060643278298,0.02520597575767432,0.0571691470635301,0.0322121852777243,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,qwen/qwen3.6-35b-a3b,0.10104987276688977,7,Elder/vulnerable-adult financial exploitation concern,0.002198732794195608,0.021758887309713166,0.0109217474795967,0.0023063617143955,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,qwen/qwen3.6-35b-a3b,0.10104987276688977,8,"Applicability of annuity/product-replacement suitability regulations (FINRA 2330, state/NAIC)",0.0021550015116040305,0.021326118010810035,0.0053208513362137,0.0001921968095329,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,qwen/qwen3.6-35b-a3b,0.10104987276688977,9,Consideration of reasonable alternatives,0.0016907733009153985,0.0167320675882078,0.0248039686349815,0.0118393234672304,anthropic/claude-sonnet-4.6
anthropic/claude-sonnet-4.6,qwen/qwen3.6-35b-a3b,0.10104987276688977,10,Client's need for principal/capital preservation,0.0016395905066493033,0.016225557358509956,0.0012802048327732,0.0071881606765327,qwen/qwen3.6-35b-a3b
gold,google/gemini-3.1-flash-lite,0.09723248777701503,1,Applicability of governing suitability/best-interest regulatory framework (Reg BI / FINRA 2111),0.006418823233544067,0.06601521137939478,0.0712004362389966,0.0295022694053388,gold
gold,google/gemini-3.1-flash-lite,0.09723248777701503,2,Applicable standard determined by timing of recommendation relative to Reg BI compliance date,0.005481136349237869,0.056371450268842806,0.0181896081639012,0.001923224863451,gold
gold,google/gemini-3.1-flash-lite,0.09723248777701503,3,Alignment of product with client's investment profile (risk tolerance/objectives),0.004502952365604244,0.04631119154259371,0.0689023915244994,0.1167782137087468,google/gemini-3.1-flash-lite
gold,google/gemini-3.1-flash-lite,0.09723248777701503,4,Applicability of FINRA Rule 2010 standards of commercial honor,0.0027849185946872,0.028641852721838227,0.0055698371893744,0.0,gold
gold,google/gemini-3.1-flash-lite,0.09723248777701503,5,Alignment of portfolio allocation/composition with client's profile,0.0021322177626630174,0.02192906724296585,0.0024148944457427,0.0109623817216708,google/gemini-3.1-flash-lite
gold,google/gemini-3.1-flash-lite,0.09723248777701503,6,Existence of a recommendation as trigger for suitability/best-interest obligations,0.0018699065322268056,0.019231293726795256,0.0083742307392693,0.0015385798907608,gold
gold,google/gemini-3.1-flash-lite,0.09723248777701503,7,"Applicability of annuity/product-replacement suitability regulations (FINRA 2330, state/NAIC)",0.0016333550949984383,0.01679845011005211,0.0064267352185089,0.0009616124317255,gold
gold,google/gemini-3.1-flash-lite,0.09723248777701503,8,Adequacy of firm supervisory system (FINRA Rule 3110),0.0016276907786335465,0.016740194721401744,0.0114512736620705,0.0034618047542118,gold
gold,google/gemini-3.1-flash-lite,0.09723248777701503,9,Advisor misrepresented/downplayed investment risk,0.0014227271171512652,0.014632219638502208,0.0045960894289943,0.0126932840987768,google/gemini-3.1-flash-lite
gold,google/gemini-3.1-flash-lite,0.09723248777701503,10,Advisor's high-pressure/coercive sales tactics,0.0014133510493793502,0.014535790266115714,0.003038093012386,0.0100007692899453,google/gemini-3.1-flash-lite
gold,google/gemini-3.1-pro-preview,0.09615800091086016,1,Applicability of governing suitability/best-interest regulatory framework (Reg BI / FINRA 2111),0.006664237556098136,0.06930507594761647,0.0712004362389966,0.0288747346072186,gold
gold,google/gemini-3.1-pro-preview,0.09615800091086016,2,Alignment of product with client's investment profile (risk tolerance/objectives),0.003386617791321085,0.035219303222209536,0.0689023915244994,0.1096699478865084,google/gemini-3.1-pro-preview
gold,google/gemini-3.1-pro-preview,0.09615800091086016,3,Share class economics incompatible with holding period/trading frequency,0.001895682130845205,0.019714242318770014,0.0004673989249824,0.0057131827832464,google/gemini-3.1-pro-preview
gold,google/gemini-3.1-pro-preview,0.09615800091086016,4,Applicable standard determined by timing of recommendation relative to Reg BI compliance date,0.0018788731521120153,0.019539436493212433,0.0181896081639012,0.0069484655471916,gold
gold,google/gemini-3.1-pro-preview,0.09615800091086016,5,Advisor misrepresented/downplayed investment risk,0.0018121568072607098,0.01884561648635567,0.0045960894289943,0.0140513414398764,google/gemini-3.1-pro-preview
gold,google/gemini-3.1-pro-preview,0.09615800091086016,6,Applicability of FINRA Rule 2010 standards of commercial honor,0.001690211620142983,0.017577441337511098,0.0055698371893744,0.0005790387955993,gold
gold,google/gemini-3.1-pro-preview,0.09615800091086016,7,Customer-specific suitability obligation,0.0015952709876763194,0.01659010142229515,0.0110228246475033,0.0032812198417293,gold
gold,google/gemini-3.1-pro-preview,0.09615800091086016,8,Adequacy of firm supervisory controls/monitoring,0.001580441533962192,0.01643588176741823,0.0047518890706551,0.0003860258637328,gold
gold,google/gemini-3.1-pro-preview,0.09615800091086016,9,Alignment of portfolio allocation/composition with client's profile,0.0015460753944731738,0.01607848935947002,0.0024148944457427,0.0092646207295888,google/gemini-3.1-pro-preview
gold,google/gemini-3.1-pro-preview,0.09615800091086016,10,Adequacy of firm supervisory system (FINRA Rule 3110),0.0013815644907011404,0.014367649884712874,0.0114512736620705,0.0039374638100752,gold
gold,google/gemini-3.5-flash,0.09217200990020666,1,Applicability of governing suitability/best-interest regulatory framework (Reg BI / FINRA 2111),0.004849837718588289,0.05261725033271098,0.0712004362389966,0.0339964255186883,gold
gold,google/gemini-3.5-flash,0.09217200990020666,2,Alignment of portfolio allocation/composition with client's profile,0.002538730352213611,0.02754339798993489,0.0024148944457427,0.0120833009557852,google/gemini-3.5-flash
gold,google/gemini-3.5-flash,0.09217200990020666,3,Client time horizon/age suitability,0.0023641552179361845,0.025649383370242463,0.0266027888135857,0.0111119745123941,gold
gold,google/gemini-3.5-flash,0.09217200990020666,4,Alignment of product with client's investment profile (risk tolerance/objectives),0.0019607992173395206,0.021273260933145,0.0689023915244994,0.099036444168156,google/gemini-3.5-flash
gold,google/gemini-3.5-flash,0.09217200990020666,5,Compliance with penny stock rules (SEC Rules 15g),0.0018196361960996343,0.019741743703644184,0.0074783827997195,0.0012044447898049,gold
gold,google/gemini-3.5-flash,0.09217200990020666,6,Alignment of product lockup/time horizon with client's investment horizon/liquidity needs,0.0015647016766833308,0.016975887564754325,0.0232141466074628,0.0396301188903566,google/gemini-3.5-flash
gold,google/gemini-3.5-flash,0.09217200990020666,7,Applicability of FINRA Rule 2010 standards of commercial honor,0.0014714954602941424,0.01596466716834438,0.0055698371893744,0.0007770611547128,gold
gold,google/gemini-3.5-flash,0.09217200990020666,8,Reasonable basis / investment thesis supports recommendation,0.0014641851115450933,0.01588535514339273,0.0211498013554568,0.0100240888957961,gold
gold,google/gemini-3.5-flash,0.09217200990020666,9,Misleading or unbalanced sales communications,0.0014589638185274246,0.015828707870285397,0.0012853470437017,0.0067215789882663,google/gemini-3.5-flash
gold,google/gemini-3.5-flash,0.09217200990020666,10,"Position size/concentration relative to portfolio, net worth, or guidelines",0.0014491785864049712,0.015722545141133155,0.041793253875516,0.06216489237703,google/gemini-3.5-flash
gold,openai/gpt-5.4,0.09705859603282217,1,Applicability of governing suitability/best-interest regulatory framework (Reg BI / FINRA 2111),0.006815197321500923,0.07021734910729842,0.0712004362389966,0.0284973119290198,gold
gold,openai/gpt-5.4,0.09705859603282217,2,Alignment of product with client's investment profile (risk tolerance/objectives),0.003652004998916247,0.03762680636428383,0.0689023915244994,0.1114327606300988,openai/gpt-5.4
gold,openai/gpt-5.4,0.09705859603282217,3,Advisor's fiduciary/best-interest duty standard (Reg BI/FINRA 2111),0.0027471761647519626,0.028304305615784446,0.0463503933940951,0.0234971239520282,gold
gold,openai/gpt-5.4,0.09705859603282217,4,Applicability of FINRA Rule 2010 standards of commercial honor,0.0024418693960190137,0.025158713352841516,0.0055698371893744,0.0001127861949697,gold
gold,openai/gpt-5.4,0.09705859603282217,5,"Position size/concentration relative to portfolio, net worth, or guidelines",0.0019526032560873569,0.02011777767140839,0.041793253875516,0.0658295424640024,openai/gpt-5.4
gold,openai/gpt-5.4,0.09705859603282217,6,Alignment of portfolio allocation/composition with client's profile,0.0015783205027712257,0.01626152208339679,0.0024148944457427,0.009361254182488,openai/gpt-5.4
gold,openai/gpt-5.4,0.09705859603282217,7,Customer-specific suitability obligation,0.0014781618275196051,0.015229581798398744,0.0110228246475033,0.0034963720440618,gold
gold,openai/gpt-5.4,0.09705859603282217,8,Compliance with penny stock rules (SEC Rules 15g),0.0014223006540571015,0.014654041086439413,0.0074783827997195,0.001691792924546,gold
gold,openai/gpt-5.4,0.09705859603282217,9,Consistency of trading activity with client's investment profile/objectives,0.0014195637027413185,0.014625842127999323,0.0017527459686842,0.0075942704612955,openai/gpt-5.4
gold,openai/gpt-5.4,0.09705859603282217,10,Adequacy of firm supervisory system (FINRA Rule 3110),0.0012544712912117338,0.012924886022331408,0.0114512736620705,0.0042106846122034,gold
gold,openai/gpt-5.4-mini,0.14064988198527498,1,Applicability of governing suitability/best-interest regulatory framework (Reg BI / FINRA 2111),0.01205109875580351,0.08568154189468266,0.0712004362389966,0.0182949973430501,gold
gold,openai/gpt-5.4-mini,0.14064988198527498,2,Advisor's fiduciary/best-interest duty standard (Reg BI/FINRA 2111),0.009952890364965414,0.07076358845439636,0.0463503933940951,0.0089956729674333,gold
gold,openai/gpt-5.4-mini,0.14064988198527498,3,Client time horizon/age suitability,0.006586422899724231,0.046828499297381435,0.0266027888135857,0.0673346997646701,openai/gpt-5.4-mini
gold,openai/gpt-5.4-mini,0.14064988198527498,4,Client investment objectives and risk tolerance (investment profile),0.004502190454690537,0.03200991277875287,0.0323673755550362,0.0672587869126243,openai/gpt-5.4-mini
gold,openai/gpt-5.4-mini,0.14064988198527498,5,Customer-specific suitability obligation,0.002932055799078976,0.02084648602396937,0.0110228246475033,0.001518257040917,gold
