case_id,qid,tier,arm,date_filed,jurisdiction,court_level,model,model_cutoff,exact_match,prefix_tokens,prefix_frac,longest_run,longest_run_frac,rouge_l,token_f1,char_ratio,heading_recall,heading_extras,heading_score,gold_headings,pred_headings,refusal,needs_manual,manual_score,gold_tokens,pred_tokens,unknown,nonanswer,errored,prediction,gold
cl_2023_ca4_benjamin_reetz_v._aon_hewitt_invest,Q19,D,pre_cutoff,2023-07-17,federal,circuit,openai/gpt-5,2024-09-30,0,1,0.04,1,0.04,0.1212,0.1212,0.3301,,,,,,0,0,,25,8,0,attempt,0,that matters is discretionary control over plan assets.,"that has changed is the cross-seller does owe fiduciary duties in other capacities, while with the initial sale, no fiduciary duties have attached yet."
cl_2023_ca4_benjamin_reetz_v._aon_hewitt_invest,Q21,D,pre_cutoff,2023-07-17,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.1,0.1,0.2278,,,,,,0,0,,20,20,0,attempt,0,"It would transform ERISA's loyalty duty into a per se ban on affiliated products, which the statute does not require.","Start with the idea that selling (but not yet cross- selling) services is not investment advice. For this point, there’s"
cl_2023_ca4_benjamin_reetz_v._aon_hewitt_invest,Q22,D,pre_cutoff,2023-07-17,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.2,0.25,0.37,,,,,,0,0,,20,20,0,attempt,0,"A person is a fiduciary only to the extent he acts in that capacity, not when merely marketing his services","Start with the idea that selling (but not yet cross- selling) services is not investment advice. For this point, there’s"
cl_2023_ca4_benjamin_reetz_v._aon_hewitt_invest,Q23,D,pre_cutoff,2023-07-17,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.05,0.1,0.2069,,,,,,0,0,,20,20,0,attempt,0,ERISA imposes fiduciary duties only to the extent a person acts as a fiduciary with respect to conduct at issue.,"Start with the idea that selling (but not yet cross- selling) services is not investment advice. For this point, there’s"
cl_2023_ca4_benjamin_reetz_v._aon_hewitt_invest,Q24,D,pre_cutoff,2023-07-17,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,0.1,0.0952,0.0952,0.2186,,,,,,0,0,,20,22,0,attempt,0,ERISA fiduciary status is not an all-or-nothing concept; a person is a fiduciary only as to particular activities or functions.,"Start with the idea that selling (but not yet cross- selling) services is not investment advice. For this point, there’s"
cl_2023_ca4_sec_v._christopher_clark,Q01,A,pre_cutoff,2023-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.5,0.1818,0.1818,0.3881,,,,,,0,0,,2,9,0,attempt,0,United States Court of Appeals for the Second Circuit,Fourth Circuit
cl_2023_ca4_sec_v._christopher_clark,Q02,A,pre_cutoff,2023-02-23,federal,circuit,openai/gpt-5,2024-09-30,1,1,1.0,1,1.0,1.0,1.0,1.0,,,,,,0,0,,1,1,0,attempt,0,2023,2023
cl_2023_ca4_sec_v._christopher_clark,Q03,A,pre_cutoff,2023-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,3,0.75,0.4286,0.4286,0.4248,,,,,,0,0,,4,10,0,attempt,0,"Securities and Exchange Commission, Appellee, v. Christopher Clark, Defendant, Appellant.",sec v. christopher clark
cl_2023_ca4_sec_v._christopher_clark,Q04,A,pre_cutoff,2023-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.2609,,,,,,0,0,,3,3,0,attempt,0,"March 7, 2024",2023-02-23
cl_2023_ca4_sec_v._christopher_clark,Q07,D,pre_cutoff,2023-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.1,0.1739,0.3478,0.3906,,,,,,0,0,,10,13,0,attempt,0,"tipped it to Clark, who then traded on the basis of that information.",that Clark traded CEB stock after receiving it from Wright.
cl_2023_ca4_sec_v._christopher_clark,Q08,D,pre_cutoff,2023-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,0.1818,0.2857,0.381,0.3939,,,,,,0,0,,11,10,0,attempt,0,"fiduciary duty"" and that the tipper received a personal benefit.","duty, and the tippee . . . trad[ed] in disregard of that knowledge.”"
cl_2023_ca4_sec_v._christopher_clark,Q09,D,pre_cutoff,2023-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,0.1818,0.25,0.3333,0.3947,,,,,,0,0,,11,13,0,attempt,0,"fiduciary duty"" and that the tipper received a personal benefit from the disclosure.","duty, and the tippee . . . trad[ed] in disregard of that knowledge.”"
cl_2023_ca4_sec_v._christopher_clark,Q10,D,pre_cutoff,2023-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,0.1818,0.2857,0.381,0.4091,,,,,,0,0,,11,10,0,attempt,0,"fiduciary duty, and that the tipper received a personal benefit.","duty, and the tippee . . . trad[ed] in disregard of that knowledge.”"
cl_2023_ca4_sec_v._christopher_clark,Q11,D,pre_cutoff,2023-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,1,0.0333,2,0.0667,0.1667,0.2333,0.3893,,,,,,0,0,,30,30,0,attempt,0,"appeal: whether the SEC has plausibly alleged that Clark knew or should have known that his tipper disclosed material, nonpublic information in breach of a duty for a personal benefit.","appeal: Could a reasonable jury infer, based on the evidence the Commission presented during its case in chief, that Clark engaged in insider trading based on insider information from Wright?"
cl_2023_ca4_sec_v._christopher_clark,Q12,D,pre_cutoff,2023-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0714,0.1667,0.2222,0.297,,,,,,0,0,,14,22,0,attempt,0,failed to present evidence sufficient to create a genuine dispute of material fact and granted summary judgment to Clark on all claims.,the duty to grant Clark’s motion for a judgment as a matter of law.
cl_2023_ca4_sec_v._christopher_clark,Q13,D,pre_cutoff,2023-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.3301,,,,,,0,0,,13,5,0,attempt,0,advance of the public announcements.,a way that would be reckless if he did not have inside information.
cl_2023_ca4_sec_v._christopher_clark,Q14,D,pre_cutoff,2023-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,3,0.05,0.1667,0.2833,0.2611,,,,,,0,0,,60,60,0,attempt,0,trades with each other and that any similarity in timing or volume was coincidental. They asserted that each acted independently based on public information. Investigators later obtained phone and brokerage records showing calls between them immediately before many of the trades. The SEC thereafter filed this civil enforcement action for insider trading under Section 10(b) and Rule 10b-5.,"transactions with each other. Both admitted at trial that those statements were not true. B. The Commission sued Wright for providing insider information and Clark for trading on that information. Just before trial, Wright settled without making any admission of wrongdoing. The case proceeded to trial as to Clark. The Commission presented evidence consistent with the facts described above. After"
cl_2023_ca4_sec_v._christopher_clark,Q16,D,pre_cutoff,2023-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.25,0.2,0.2,0.2,0.0,3,0.0,1,3,0,0,,4,6,0,attempt,0,"I. Background
II. Analysis
III. Conclusion",III. | REVERSED AND REMANDED
cl_2023_ca4_sec_v._christopher_clark,Q17,D,pre_cutoff,2023-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0769,0.1333,0.1333,0.2391,,,,,,0,1,,13,17,0,attempt,0,"We assume the parties' familiarity with the underlying facts and procedural history, which we summarize only briefly.",The right to a trial by jury is enshrined by the Seventh Amendment.
cl_2023_ca4_sec_v._christopher_clark,Q19,D,pre_cutoff,2023-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0476,0.1277,0.1702,0.3186,,,,,,0,0,,21,26,0,attempt,0,"the maker of a statement is the person or entity with ultimate authority over the statement, including its content and whether and how to communicate it.",a “tippee’s liability for trading on inside information hinges on whether the tipper breached a fiduciary duty by disclosing the information.”
cl_2023_ca4_sec_v._christopher_clark,Q20,D,pre_cutoff,2023-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.1111,0.0952,0.0952,0.3509,,,,,,0,0,,9,12,0,attempt,0,did so only in close temporal proximity to his communications with Wright,always bet on the stock price to go down.
cl_2023_ca4_sec_v._christopher_clark,Q21,D,pre_cutoff,2023-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.252,,,,,,0,0,,19,20,0,attempt,0,"Clark appeals, arguing otherwise. We disagree and affirm, concluding the Commission proved its case and the remedies imposed were lawful.",It explained that Anschutz “testified that he didn’t tell Wright until [] in December when he came back from England”
cl_2023_ca4_sec_v._christopher_clark,Q22,D,pre_cutoff,2023-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0526,0.0513,0.0513,0.2468,,,,,,0,0,,19,20,0,attempt,0,"We disagree. Viewing the evidence in the SEC's favor, a reasonable jury could find otherwise. So we vacate and remand.",It explained that Anschutz “testified that he didn’t tell Wright until [] in December when he came back from England”
cl_2023_ca4_sec_v._christopher_clark,Q23,D,pre_cutoff,2023-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0526,0.0513,0.0513,0.2575,,,,,,0,0,,19,20,0,attempt,0,"We disagree. Viewing the evidence in the light most favorable to the SEC, a reasonable jury could find Clark liable.",It explained that Anschutz “testified that he didn’t tell Wright until [] in December when he came back from England”
cl_2023_ca4_sec_v._christopher_clark,Q24,D,pre_cutoff,2023-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0526,0.0513,0.0513,0.314,,,,,,0,0,,19,20,0,attempt,0,"We conclude the answer is yes. Viewing the evidence in the Commission's favor, we reverse and remand for further proceedings.",It explained that Anschutz “testified that he didn’t tell Wright until [] in December when he came back from England”
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q02,A,pre_cutoff,2023-10-18,federal,circuit,openai/gpt-5,2024-09-30,1,1,1.0,1,1.0,1.0,1.0,1.0,,,,,,0,0,,1,1,0,attempt,0,2023,2023
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q03,A,pre_cutoff,2023-10-18,federal,circuit,openai/gpt-5,2024-09-30,0,2,0.4,3,0.6,0.3333,0.3333,0.3301,,,,,,0,0,,5,25,0,attempt,0,"Amalgamated Bank, as Trustee for the LongView LargeCap 500 Index Fund and LongView LargeCap 500 Index VEBA Fund, Plaintiff-Appellant, v. Facebook, Inc., Defendant-Appellee.","amalgamated bank v. facebook, inc."
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q04,A,pre_cutoff,2023-10-18,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.3333,0.3333,0.3333,0.3478,,,,,,0,0,,3,3,0,attempt,0,"June 16, 2023",2023-10-18
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q07,D,pre_cutoff,2023-10-18,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0769,0.1176,0.1176,0.2929,,,,,,0,0,,13,21,0,attempt,0,"""affirmatively create an impression of a state of affairs that differs in a material way from the one that actually exists.""",be misleading even if the magnitude of the ensuing harm was still unknown.
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q08,D,pre_cutoff,2023-10-18,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0769,0.0769,0.0769,0.3394,,,,,,0,0,,13,13,0,attempt,0,mislead reasonable investors by failing to disclose that the risk had already materialized.,be misleading even if the magnitude of the ensuing harm was still unknown.
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q09,D,pre_cutoff,2023-10-18,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0769,0.08,0.08,0.3125,,,,,,0,0,,13,12,0,attempt,0,mislead reasonable investors into thinking that the risk had not already materialized.,be misleading even if the magnitude of the ensuing harm was still unknown.
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q10,D,pre_cutoff,2023-10-18,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0909,0.2353,0.2353,0.2692,,,,,,0,0,,11,6,0,attempt,0,harm to our reputation and brand.,orders or consent decrees forcing us to modify our business practices.”
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q11,D,pre_cutoff,2023-10-18,federal,circuit,openai/gpt-5,2024-09-30,0,4,0.3636,4,0.3636,0.8182,0.8182,0.8611,,,,,,0,0,,11,11,0,attempt,0,"orders or consent decrees requiring us to change our business practices.""",orders or consent decrees forcing us to modify our business practices.”
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q13,D,pre_cutoff,2023-10-18,federal,circuit,openai/gpt-5,2024-09-30,0,2,0.1818,3,0.2727,0.4375,0.4375,0.484,,,,,,0,0,,11,21,0,attempt,0,"orders or other remedies requiring us to change our business practices, which could adversely affect our business, reputation, or financial results.",orders or consent decrees forcing us to modify our business practices.”
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q14,D,pre_cutoff,2023-10-18,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,0.0333,0.1695,0.2373,0.3204,,,,,,0,0,,60,58,0,attempt,0,"its products and services to be safe and secure. These risk disclosures warned investors of the very harms at issue and are too general to be actionable. They constitute, at most, nonactionable puffery and forward-looking statements accompanied by meaningful cautionary language, and plaintiffs have not alleged particularized facts showing that they were false or misleading when made.","Facebook’s products to be “useful, reliable, and trustworthy.” The district court held that the shareholders failed to plead falsity as to the risk statements, but its holding predated our decision in In re Alphabet. Without the benefit of our reasoning in In re Alphabet, the district court held that the risk statements were not actionably false because Cambridge Analytica’s misconduct"
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q16,D,pre_cutoff,2023-10-18,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,3,0.0811,0.1277,0.1277,0.2288,0.125,3,0.0357,8,4,0,0,,37,10,0,attempt,0,"I. Background
II. Standard of Review
III. Discussion
IV. Conclusion","COUNSEL | O. Evans, Goldstein Russell & Woofter LLC, Bethesda, | J. Robbins, Robbins Geller Rudman & Dowd LLP, San | OPINION | I. BACKGROUND | II. ANALYSIS | R. Civ. P. 9(b)). Fraud allegations under Rule 9(b) “must be | A. Risk Statements"
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q17,D,pre_cutoff,2023-10-18,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1972,,,,,,0,1,,9,10,0,attempt,0,"Facebook is a Delaware corporation headquartered in Menlo Park, California.","Evans, Goldstein Russell & Woofter LLC, Bethesda, Maryland; John C."
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q19,D,pre_cutoff,2023-10-18,federal,circuit,openai/gpt-5,2024-09-30,0,2,0.1176,5,0.2941,0.5333,0.5333,0.6215,,,,,,0,0,,17,13,0,attempt,0,"of the bug did not, without more, support a strong inference of scienter.",of the violations shortly after due diligence was not enough “to create a strong inference of scienter.”
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q20,D,pre_cutoff,2023-10-18,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,3,0.2727,0.2759,0.3448,0.3553,,,,,,0,0,,11,18,0,attempt,0,"further changes to our business practices, any of which could adversely affect our business, reputation, or financial results.",orders or consent decrees forcing us to modify our business practices.”
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q21,D,pre_cutoff,2023-10-18,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.1,0.15,0.3249,,,,,,0,0,,20,20,0,attempt,0,"But he also collected data about users' friends without consent, contrary to Facebook's representations and privacy policies at the time.","In response to the article, Facebook stated it was “carefully investigating.” Although the articles may have raised concerns about Cambridge"
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q22,D,pre_cutoff,2023-10-18,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.05,0.05,0.3932,,,,,,0,0,,20,20,0,attempt,0,Plaintiffs plausibly allege that this statement was materially misleading because friends' data was harvested without affirmative consent from those users.,"In response to the article, Facebook stated it was “carefully investigating.” Although the articles may have raised concerns about Cambridge"
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q23,D,pre_cutoff,2023-10-18,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.05,0.1,0.1718,,,,,,0,0,,20,20,0,attempt,0,Other contemporaneous reports echoed these points but did not disclose that Cambridge Analytica retained the data despite Facebook's demands otherwise.,"In response to the article, Facebook stated it was “carefully investigating.” Although the articles may have raised concerns about Cambridge"
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q24,D,pre_cutoff,2023-10-18,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.1,0.1,0.2738,,,,,,0,0,,20,20,0,attempt,0,"Harry Davies, Ted Cruz using firm that harvested data on millions of unwitting Facebook users, The Guardian (Dec. 11, 2015)","In response to the article, Facebook stated it was “carefully investigating.” Although the articles may have raised concerns about Cambridge"
cl_2023_ca9_julie_su_v._brian_bowers,Q02,A,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.75,,,,,,0,0,,1,1,0,attempt,0,2024,2023
cl_2023_ca9_julie_su_v._brian_bowers,Q03,A,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,1,0.2,3,0.6,0.3846,0.3846,0.2807,,,,,,0,0,,5,21,0,attempt,0,"JULIE A. SU, Acting Secretary of Labor, United States Department of Labor, Plaintiff-Appellee, v. BRIAN BOWERS, an individual, Defendant-Appellant.",julie su v. brian bowers
cl_2023_ca9_julie_su_v._brian_bowers,Q04,A,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.3333,0.3333,0.3333,0.3478,,,,,,0,0,,3,3,0,attempt,0,"June 15, 2023",2023-10-25
cl_2023_ca9_julie_su_v._brian_bowers,Q07,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,0.0645,0.1277,0.2128,0.2331,,,,,,0,0,,31,16,0,attempt,0,"Fair Labor Standards Act enforcement action against Bowers + Kubota Consulting, Inc., and its principal, Brian Bowers.","lawsuit under the Employee Retirement Income Security Act, alleging that Appellants Brian Bowers and Dexter Kubota sold their company to an employee stock ownership plan (ESOP) at an allegedly inflated value."
cl_2023_ca9_julie_su_v._brian_bowers,Q08,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,1,0.0588,1,0.0588,0.15,0.15,0.3953,,,,,,0,0,,17,23,0,attempt,0,"it relied on hearsay and speculation, misquoted and cherry‑picked the record, and failed to present admissible evidence linking Bowers to any violation.","It ultimately hinged on a single valuation expert, who opined that the plan overpaid for the company."
cl_2023_ca9_julie_su_v._brian_bowers,Q09,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,4,0.25,4,0.25,0.3704,0.3704,0.5276,,,,,,0,0,,16,11,0,attempt,0,and Denies in Part the Parties' Cross-Motions for Summary Judgment,and Denies in Part Appellants’ Bill of Costs and Motion for Attorneys’ Fees and Nontaxable Costs.
cl_2023_ca9_julie_su_v._brian_bowers,Q10,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,2,0.125,2,0.125,0.1538,0.1538,0.3721,,,,,,0,0,,16,10,0,attempt,0,have known that its position was foreclosed by our precedent.,have known about this error before trial because Appellants’ experts pointed out this mistake during discovery.
cl_2023_ca9_julie_su_v._brian_bowers,Q11,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0417,0.0426,0.0426,0.1927,,,,,,0,0,,24,23,0,attempt,0,"is not bound by private arbitration agreements between Bowers and his employees, we reverse and remand for further proceedings consistent with this opinion.","was substantially justified in its position, the district court did not clearly err in finding that the government did not litigate in bad faith."
cl_2023_ca9_julie_su_v._brian_bowers,Q12,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,1,0.0435,18,0.7826,0.6129,0.6129,0.6396,,,,,,0,0,,23,39,0,attempt,0,consideration is defined to mean “the fair market value of the asset as determined in good faith by the trustee or named fiduciary pursuant to the terms of the plan and in accordance with regulations promulgated by the Secretary.”,consideration” means (as relevant here) “the fair market value of the asset as determined in good faith by the trustee or named fiduciary.”
cl_2023_ca9_julie_su_v._brian_bowers,Q13,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0625,0.0833,0.1667,0.3295,,,,,,0,0,,16,8,0,attempt,0,superseded the preliminary injunction and mooted this appeal.,recognized and enumerated the patent substantive deficiencies that were built into the Government’s case all along.
cl_2023_ca9_julie_su_v._brian_bowers,Q14,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,3,0.05,0.1951,0.3902,0.2827,,,,,,0,0,,60,63,0,attempt,0,"overpaid for the company’s stock because its trustee relied on inflated management projections and a tainted valuation. But after an exhaustive discovery process, the Secretary could not marshal admissible evidence showing that the trustee’s process was imprudent or that the price exceeded fair market value. On this record, the asserted “red flags” do not create a triable issue, and summary judgment was proper.","relied on LVA’s opinion and paid well above the fair market value of the company. Put another way, the red flags were a red herring if the plan ultimately paid fair market value for the company. That means the government must have provided some evidence that the ESOP sale price was inflated. And here, the government relied only on its"
cl_2023_ca9_julie_su_v._brian_bowers,Q16,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0244,0.1224,0.1224,0.2956,0.125,3,0.0324,8,4,0,0,,41,8,0,attempt,0,"Background
Jurisdiction and Standard of Review
Discussion
Conclusion","COUNSEL | OPINION | BACKGROUND | I. The Secretary of Labor Brings an Unsuccessful | A. Bowers and Kubota sell B+K Consulting to an | B. The Department of Labor Sues Bowers, Kubota, | II. The District Court Grants in Part and Denies in Part | ANALYSIS"
cl_2023_ca9_julie_su_v._brian_bowers,Q17,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1319,,,,,,0,1,,11,17,0,attempt,0,"Because the parties are familiar with the facts, we recite only those necessary to resolve this appeal.","Johanson, I (argued), Hawkins Parnell & Young LLP, Napa, California; Douglas A."
cl_2023_ca9_julie_su_v._brian_bowers,Q19,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1354,,,,,,0,0,,22,7,0,attempt,0,be that the counts included duplicate entries.,have been LVA’s understated forecast of B+K’s subcontract expenses; other candidates might have been LVA’s failure to adjust for additional wages.
cl_2023_ca9_julie_su_v._brian_bowers,Q21,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.15,0.15,0.2922,,,,,,0,0,,20,20,0,attempt,0,But we have repeatedly held that subjective good faith is insufficient; both prongs must be met to avoid liquidated damages.,We recognize that this is a close call. We also note that the EAJA is not a toothless tool when
cl_2023_ca9_julie_su_v._brian_bowers,Q22,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.05,0.1,0.2049,,,,,,0,0,,20,20,0,attempt,0,"Accordingly, the government's position was substantially justified. The district court abused its discretion in awarding fees. We reverse and remand.",We recognize that this is a close call. We also note that the EAJA is not a toothless tool when
cl_2023_ca9_julie_su_v._brian_bowers,Q23,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.1,0.1,0.3264,,,,,,0,0,,20,20,0,attempt,0,But its continued prosecution after learning that key testimony was false and documents contradicted its theory was not substantially justified.,We recognize that this is a close call. We also note that the EAJA is not a toothless tool when
cl_2023_ca9_julie_su_v._brian_bowers,Q24,D,pre_cutoff,2023-10-25,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.15,0.15,0.1545,,,,,,0,0,,20,20,0,attempt,0,"But we need not decide whether the government's litigation position was substantially justified, because the government's prelitigation conduct was not",We recognize that this is a close call. We also note that the EAJA is not a toothless tool when
cl_2023_dcd_attias_v._carefirst_inc.,Q03,A,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,3,0.75,0.3333,0.3333,0.2874,,,,,,0,0,,4,20,0,attempt,0,"Joseph Attias, et al., Plaintiffs, v. CareFirst, Inc., CareFirst of Maryland, Inc., and Group Hospitalization and Medical Services, Inc., Defendants.","attias v. carefirst, inc."
cl_2023_dcd_attias_v._carefirst_inc.,Q04,A,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.24,,,,,,0,0,,3,3,0,attempt,0,"August 26, 2016",2023-09-13
cl_2023_dcd_attias_v._carefirst_inc.,Q07,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,1,0.0417,1,0.0417,0.1481,0.1481,0.2081,,,,,,0,0,,24,3,0,attempt,0,motion to dismiss.,motion as to Plaintiffs’ breach of contract claim but will grant summary judgment for CareFirst as to the Maryland and Virginia consumer protection claims.
cl_2023_dcd_attias_v._carefirst_inc.,Q08,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0556,0.0556,0.1667,0.3438,,,,,,0,0,,18,18,0,attempt,0,Virginia Consumer Protection Act because it is a regulated insurance company and is therefore exempt from the Act.,"VCPA, which exempts from its coverage insurance companies, including CareFirst, that are regulated by Virginia’s State Corporation Commission."
cl_2023_dcd_attias_v._carefirst_inc.,Q09,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,1,0.027,0.0976,0.0976,0.1614,,,,,,0,0,,37,4,0,attempt,0,predictions about the future.,"Strebe’s conclusions about CareFirst’s practices, either because he does not cite any materials to support his statements or because Plaintiffs have not included or identified the cited materials in the evidence filed with their summary judgment materials."
cl_2023_dcd_attias_v._carefirst_inc.,Q10,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0455,0.1212,0.1212,0.3022,,,,,,0,0,,22,11,0,attempt,0,"which, as explained above, is hearsay and will not be considered.",in which another CareFirst cybersecurity specialist described monitoring of traffic to and from the workstations and domain associated with the phishing attack.
cl_2023_dcd_attias_v._carefirst_inc.,Q11,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,3,0.0882,0.2778,0.2778,0.3851,,,,,,0,0,,34,38,0,attempt,0,"Plaintiffs’ Social Security numbers or credit card information, the information that was accessed can nevertheless be used to facilitate spear phishing and other schemes to obtain such data, thereby putting them at a substantial risk of identity theft.","the Tringer’s [sic] Social Security numbers”—as the undisputed record shows—“the information obtained in the breach was entirely sufficient to execute a successful identity theft against not just the Tringlers, but all Plaintiffs.”"
cl_2023_dcd_attias_v._carefirst_inc.,Q12,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,2,0.0571,0.1702,0.2553,0.2904,,,,,,0,0,,35,12,0,attempt,0,selected the health insurance plan and paid the premiums on her behalf.,"offered two health insurance plans—CareFirst and another plan—but that “almost all my life I’ve had BlueCross BlueShield CareFirst,” suggesting she chose CareFirst because of its name recognition or her familiarity with the company."
cl_2023_dcd_attias_v._carefirst_inc.,Q13,D,pre_cutoff,2023-09-13,federal,district,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0455,0.0476,0.0952,0.2624,,,,,,0,0,,22,20,0,attempt,0,to ensure that any private restraint resulted from a clearly articulated state policy and was subject to active state supervision.,"as the legislative justification for exempting [insurance companies, banks, credit unions, and the like] from the scope of the Consumer Protection Act.”"
